Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,45.177476,[69 36] ; [25 93],[44.26008969 60.73991031] ; [49.73991031 68.26008969],1
p8,1,0.0,29.232804,[68 36] ; [34 83],[48. 56.] ; [54. 63.],1
p7,1,1e-06,24.554313,[75 31] ; [44 73],[56.56502242 49.43497758] ; [62.43497758 54.56502242],1
p11,1,2e-06,22.267746,[94 12] ; [72 46],[78.55357143 27.44642857] ; [87.44642857 30.55357143],1
p6,1,3e-06,22.020916,[44 61] ; [ 16 100],[28.50678733 76.49321267] ; [31.49321267 84.50678733],1
p10,1,7e-06,20.105449,[93 12] ; [73 44],[78.51351351 26.48648649] ; [87.48648649 29.51351351],1
p2,1,9e-06,19.63046,[91 14] ; [71 47],[76.27802691 28.72197309] ; [85.72197309 32.27802691],1
v1,1,2.6e-05,17.697187,[65 39] ; [40 77],[49.41176471 54.58823529] ; [55.58823529 61.41176471],1
p9,1,0.000823,11.188248,[91 14] ; [77 37],[80.54794521 24.45205479] ; [87.45205479 26.54794521],1
v4,1,0.00433,8.140072,[99  7] ; [94 23],[91.73991031 14.26008969] ; [101.26008969  15.73991031],0
s8,1,0.004335,8.138049,[32 74] ; [ 17 101],[23.1875 82.8125] ; [25.8125 92.1875],0
a7,1,0.006775,7.33167,[79 27] ; [67 50],[69.39910314 36.60089686] ; [76.60089686 40.39910314],0
r4,1,0.007448,7.161574,[89 17] ; [81 37],[80.44642857 25.55357143] ; [89.55357143 28.44642857],0
v2,1,0.009607,6.706375,[60 43] ; [45 66],[50.53738318 52.46261682] ; [54.46261682 56.53738318],0
s7,1,0.010311,6.580316,[32 67] ; [19 92],[24.04285714 74.95714286] ; [26.95714286 84.04285714],0
n6,1,0.010445,6.557413,[93 12] ; [88 29],[85.60810811 19.39189189] ; [95.39189189 21.60810811],0
p5,1,0.013237,6.137157,[11 92] ; [  3 115],[ 6.52488688 96.47511312] ; [  7.47511312 110.52488688],0
v3,1,0.013941,6.045569,[46 56] ; [34 83],[37.26027397 64.73972603] ; [42.73972603 74.26027397],0
d5,1,0.02548,4.990979,[85 21] ; [79 39],[77.60714286 28.39285714] ; [86.39285714 31.60714286],0
r3,1,0.035204,4.435249,[95 11] ; [92 24],[89.28828829 16.71171171] ; [97.71171171 18.28828829],0
a5,1,0.046265,3.971928,[82 24] ; [77 41],[75.24107143 30.75892857] ; [83.75892857 34.24107143],0
