Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,48.540363,[ 50 113] ; [53 12],[73.63596491 89.36403509] ; [29.36403509 35.63596491],1
d3,1,0.492005,0.472139,[152  15] ; [59  8],[150.58547009  16.41452991] ; [60.41452991  6.58547009],0
a6,1,0.506304,0.441697,[120  47] ; [51 16],[122.03846154  44.96153846] ; [48.96153846 18.03846154],0
r2,1,0.571337,0.320451,[156   7] ; [62  4],[155.17030568   7.82969432] ; [62.82969432  3.17030568],0
p6,1,0.650877,0.204796,[ 51 115] ; [18 47],[ 49.58441558 116.41558442] ; [19.41558442 45.58441558],0
d4,1,0.672078,0.179181,[162   4] ; [65  1],[162.42241379   3.57758621] ; [64.57758621  1.42241379],0
p3,1,0.681674,0.168247,[67 99] ; [29 38],[68.39484979 97.60515021] ; [27.60515021 39.39484979],0
b5,1,0.693553,0.155266,[95 72] ; [40 27],[96.34615385 70.65384615] ; [38.65384615 28.34615385],0
p8,1,0.727519,0.121401,[71 95] ; [29 35],[72.17391304 93.82608696] ; [27.82608696 36.17391304],0
p2,1,0.761246,0.092322,[127  39] ; [50 17],[126.10300429  39.89699571] ; [50.89699571 16.10300429],0
r4,1,0.762928,0.090986,[142  25] ; [58  9],[142.73504274  24.26495726] ; [57.26495726  9.73504274],0
p1,1,0.76692,0.087857,[ 13 154] ; [ 6 61],[ 13.55982906 153.44017094] ; [ 5.44017094 61.55982906],0
s2,1,0.768695,0.086484,[79 87] ; [30 36],[77.99137931 88.00862069] ; [31.00862069 34.99137931],0
a5,1,0.790002,0.07092,[132  35] ; [54 13],[132.74358974  34.25641026] ; [53.25641026 13.74358974],0
p5,1,0.810356,0.057584,[ 11 156] ; [ 5 62],[ 11.41880342 155.58119658] ; [ 4.58119658 62.41880342],0
u2,1,0.837848,0.04188,[22 17] ; [6 4],[22.28571429 16.71428571] ; [5.71428571 4.28571429],0
s7,1,0.848862,0.036317,[73 85] ; [30 33],[73.63800905 84.36199095] ; [29.36199095 33.63800905],0
s4,1,0.917673,0.010684,[ 33 132] ; [13 54],[ 32.71551724 132.28448276] ; [13.28448276 53.71551724],0
u3,1,1.0,0.0,[24 16] ; [6 4],[24. 16.] ; [6. 4.],0
