Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.014301,6.000612,[17 16] ; [ 5 20],[12.51724138 20.48275862] ; [ 9.48275862 15.51724138],0
n1,1,0.095852,2.773232,[4 6] ; [7 2],[5.78947368 4.21052632] ; [5.21052632 3.78947368],0
p6,1,0.111422,2.533937,[13 21] ; [ 5 21],[10.2 23.8] ; [ 7.8 18.2],0
a7,1,0.150708,2.065068,[22 12] ; [12 14],[19.26666667 14.73333333] ; [14.73333333 11.26666667],0
p12,1,0.153754,2.03461,[ 5 28] ; [ 1 25],[ 3.3559322 29.6440678] ; [ 2.6440678 23.3559322],0
p5,1,0.16482,1.929442,[ 2 32] ; [ 4 19],[ 3.57894737 30.42105263] ; [ 2.42105263 20.57894737],0
s2,1,0.182353,1.778345,[24 10] ; [14 12],[21.53333333 12.46666667] ; [16.46666667  9.53333333],0
p1,1,0.185856,1.750162,[ 1 33] ; [ 3 23],[ 2.26666667 31.73333333] ; [ 1.73333333 24.26666667],0
d4,1,0.241051,1.374434,[29  5] ; [19  7],[27.2  6.8] ; [20.8  5.2],0
d5,1,0.243977,1.357466,[30  4] ; [20  6],[28.33333333  5.66666667] ; [21.66666667  4.33333333],0
p10,1,0.259181,1.273127,[27  6] ; [18  8],[25.16949153  7.83050847] ; [19.83050847  6.16949153],0
s6,1,0.26547,1.240008,[29  4] ; [20  6],[27.40677966  5.59322034] ; [21.59322034  4.40677966],0
d1,1,0.275914,1.187105,[23 11] ; [14 12],[20.96666667 13.03333333] ; [16.03333333  9.96666667],0
p8,1,0.301654,1.066866,[ 9 25] ; [ 4 22],[ 7.36666667 26.63333333] ; [ 5.63333333 20.36666667],0
a8,1,0.333746,0.934307,[ 5 26] ; [ 2 24],[ 3.80701754 27.19298246] ; [ 3.19298246 22.80701754],0
s4,1,0.366799,0.81448,[10 24] ; [ 5 21],[ 8.5 25.5] ; [ 6.5 19.5],0
a6,1,0.394841,0.723982,[22 12] ; [14 12],[20.4 13.6] ; [15.6 10.4],0
d3,1,0.394841,0.723982,[22 12] ; [14 12],[20.4 13.6] ; [15.6 10.4],0
r2,1,0.402728,0.700167,[33  1] ; [24  2],[32.3  1.7] ; [24.7  1.3],0
v3,1,0.409269,0.680923,[16 17] ; [ 9 15],[14.47368421 18.52631579] ; [10.52631579 13.47368421],0
v1,1,0.413452,0.668852,[20 14] ; [11 12],[18.49122807 15.50877193] ; [12.50877193 10.49122807],0
s5,1,0.429607,0.623886,[14 18] ; [ 8 16],[12.57142857 19.42857143] ; [ 9.42857143 14.57142857],0
b3,1,0.431725,0.618178,[ 8 21] ; [ 8 13],[ 9.28 19.72] ; [ 6.72 14.28],0
b2,1,0.431725,0.618178,[ 8 21] ; [ 8 13],[ 9.28 19.72] ; [ 6.72 14.28],0
r4,1,0.432153,0.61703,[32  2] ; [23  3],[31.16666667  2.83333333] ; [23.83333333  2.16666667],0
p9,1,0.437736,0.602211,[28  5] ; [20  6],[26.84745763  6.15254237] ; [21.15254237  4.84745763],0
a1,1,0.443729,0.586619,[ 3 31] ; [ 1 25],[ 2.26666667 31.73333333] ; [ 1.73333333 24.26666667],0
p4,1,0.496012,0.463458,[14 20] ; [13 13],[15.3 18.7] ; [11.7 14.3],0
n5,1,0.51116,0.431691,[25  9] ; [21  5],[26.06666667  7.93333333] ; [19.93333333  6.06666667],0
d2,1,0.604472,0.268303,[20 14] ; [17  9],[20.96666667 13.03333333] ; [16.03333333  9.96666667],0
s7,1,0.615167,0.252719,[25  6] ; [18  6],[24.23636364  6.76363636] ; [18.76363636  5.23636364],0
b5,1,0.623011,0.241659,[23 11] ; [16 10],[22.1 11.9] ; [16.9  9.1],0
r1,1,0.641186,0.217195,[29  5] ; [21  5],[28.33333333  5.66666667] ; [21.66666667  4.33333333],0
p11,1,0.649246,0.206852,[23 11] ; [19  7],[23.8 10.2] ; [18.2  7.8],0
u1,1,0.688782,0.160408,[ 8 26] ; [ 5 21],[ 7.36666667 26.63333333] ; [ 5.63333333 20.36666667],0
b1,1,0.713938,0.134375,[18 16] ; [15 11],[18.7 15.3] ; [14.3 11.7],0
u4,1,0.719886,0.128602,[ 2 32] ; [ 1 25],[ 1.7 32.3] ; [ 1.3 24.7],0
p3,1,0.749668,0.10181,[13 21] ; [11 15],[13.6 20.4] ; [10.4 15.6],0
a2,1,0.763545,0.090498,[ 8 26] ; [ 7 19],[ 8.5 25.5] ; [ 6.5 19.5],0
a5,1,0.763545,0.090498,[26  8] ; [19  7],[25.5  8.5] ; [19.5  6.5],0
a4,1,0.767669,0.087276,[17 17] ; [14 12],[17.56666667 16.43333333] ; [13.43333333 12.56666667],0
v4,1,0.780619,0.077569,[32  2] ; [24  2],[31.73333333  2.26666667] ; [24.26666667  1.73333333],0
s3,1,0.800815,0.063652,[22 12] ; [16 10],[21.53333333 12.46666667] ; [16.46666667  9.53333333],0
n4,1,0.816636,0.053765,[27  7] ; [20  6],[26.63333333  7.36666667] ; [20.36666667  5.63333333],0
b4,1,0.831547,0.045249,[20 14] ; [16 10],[20.4 13.6] ; [15.6 10.4],0
s1,1,0.846557,0.037447,[ 1 33] ; [ 1 25],[ 1.13333333 32.86666667] ; [ 0.86666667 25.13333333],0
a3,1,0.896029,0.017077,[23 11] ; [18  8],[23.23333333 10.76666667] ; [17.76666667  8.23333333],0
u3,1,0.911557,0.012338,[8 3] ; [6 2],[8.10526316 2.89473684] ; [5.89473684 2.10526316],0
n3,1,0.911557,0.012338,[8 3] ; [6 2],[8.10526316 2.89473684] ; [5.89473684 2.10526316],0
u2,1,0.911557,0.012338,[8 3] ; [6 2],[8.10526316 2.89473684] ; [5.89473684 2.10526316],0
n6,1,0.941837,0.005323,[29  5] ; [22  4],[28.9  5.1] ; [22.1  3.9],0
