Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,26.872963,[33 21] ; [21 84],[18.33962264 35.66037736] ; [35.66037736 69.33962264],1
v3,1,1e-06,24.858992,[28 28] ; [15 93],[14.68292683 41.31707317] ; [28.31707317 79.68292683],1
d1,1,0.000158,14.26954,[30 26] ; [26 82],[19.12195122 36.87804878] ; [36.87804878 71.12195122],1
d3,1,0.004072,8.251279,[36 20] ; [43 63],[27.30864198 28.69135802] ; [51.69135802 54.30864198],0
d5,1,0.009223,6.779082,[43 13] ; [60 47],[35.38650307 20.61349693] ; [67.61349693 39.38650307],0
d4,1,0.010981,6.468321,[42 14] ; [59 49],[34.48780488 21.51219512] ; [66.51219512 41.48780488],0
s6,1,0.012009,6.309581,[29 26] ; [35 73],[21.59509202 33.40490798] ; [42.40490798 65.59509202],0
n4,1,0.019978,5.413786,[42 14] ; [61 47],[35.17073171 20.82926829] ; [67.82926829 40.17073171],0
n3,1,0.036028,4.395764,[18  3] ; [20 14],[14.50909091  6.49090909] ; [23.49090909 10.50909091],0
r3,1,0.043576,4.072917,[49  7] ; [79 28],[43.97546012 12.02453988] ; [84.02453988 22.97546012],0
p11,1,0.043781,4.064991,[43 13] ; [66 42],[37.2195122 18.7804878] ; [71.7804878 36.2195122],0
d2,1,0.049231,3.867445,[26 30] ; [33 74],[20.26993865 35.73006135] ; [38.73006135 68.26993865],0
v4,1,0.076145,3.145311,[47  8] ; [79 29],[42.51533742 12.48466258] ; [83.48466258 24.51533742],0
p6,1,0.093759,2.808622,[16 36] ; [20 86],[11.84810127 40.15189873] ; [24.15189873 81.84810127],0
a8,1,0.106444,2.606237,[ 2 51] ; [12 92],[ 4.72611465 48.27388535] ; [ 9.27388535 94.72611465],0
s8,1,0.140239,2.175338,[16 40] ; [20 88],[12.29268293 43.70731707] ; [23.70731707 84.29268293],0
b4,1,0.154964,2.02269,[33 23] ; [51 57],[28.68292683 27.31707317] ; [55.31707317 52.68292683],0
