Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,88.266352,[226  58] ; [155 206],[167.75813953 116.24186047] ; [213.24186047 147.75813953],1
v1,1,0.0,32.158917,[197  87] ; [170 191],[161.59379845 122.40620155] ; [205.40620155 155.59379845],1
s8,1,1.2e-05,19.132982,[161 122] ; [148 225],[133.30335366 149.69664634] ; [175.69664634 197.30335366],1
s7,1,0.000183,14.003066,[168 100] ; [171 188],[144.89952153 123.10047847] ; [194.10047847 164.89952153],1
p3,1,0.000438,12.362328,[174 110] ; [176 195],[151.75572519 132.24427481] ; [198.24427481 172.75572519],1
p5,1,0.001628,9.927279,[ 51 235] ; [ 35 335],[ 37.49390244 248.50609756] ; [ 48.50609756 321.49390244],0
a1,1,0.0019,9.64326,[ 23 265] ; [ 10 363],[ 14.37821483 273.62178517] ; [ 18.62178517 354.37821483],0
p12,1,0.00299,8.813849,[ 37 247] ; [ 23 345],[ 26.13496933 257.86503067] ; [ 33.86503067 334.13496933],0
n5,1,0.003968,8.298189,[258  29] ; [303  67],[245.06392694  41.93607306] ; [315.93607306  54.06392694],0
d1,1,0.004817,7.94688,[191  97] ; [207 166],[173.40998487 114.59001513] ; [224.59001513 148.40998487],0
s2,1,0.005082,7.850175,[164 119] ; [174 197],[146.25993884 136.74006116] ; [191.74006116 179.25993884],0
s4,1,0.012806,6.195746,[ 30 254] ; [ 64 302],[ 41.07076923 242.92923077] ; [ 52.92923077 313.07076923],0
p7,1,0.025467,4.991843,[198  81] ; [229 137],[184.70232558  94.29767442] ; [242.29767442 123.70232558],0
p1,1,0.032418,4.576231,[ 33 253] ; [ 25 345],[ 25.28658537 260.71341463] ; [ 32.71341463 337.28658537],0
p8,1,0.033284,4.531131,[166 113] ; [188 180],[152.65224111 126.34775889] ; [201.34775889 166.65224111],0
d2,1,0.033373,4.526544,[160 126] ; [177 195],[146.47720365 139.52279635] ; [190.52279635 181.47720365],0
n6,1,0.039142,4.25468,[264  22] ; [324  47],[255.96347032  30.03652968] ; [332.03652968  38.96347032],0
s5,1,0.045696,3.992749,[106 170] ; [110 247],[ 94.18009479 181.81990521] ; [121.81990521 235.18009479],0
a3,1,0.05074,3.816845,[221  64] ; [264 109],[210.06838906  74.93161094] ; [274.93161094  98.06838906],0
p4,1,0.081113,3.04245,[189  93] ; [224 147],[178.35528331 103.64471669] ; [234.64471669 136.35528331],0
r4,1,0.094517,2.795703,[273  15] ; [341  32],[267.52193646  20.47806354] ; [346.47806354  26.52193646],0
v4,1,0.123687,2.369997,[278   9] ; [350  21],[273.91489362  13.08510638] ; [354.08510638  16.91489362],0
p10,1,0.138381,2.195872,[243  39] ; [302  67],[236.08294931  45.91705069] ; [308.91705069  60.08294931],0
p6,1,0.18031,1.79507,[121 158] ; [140 227],[112.72291022 166.27708978] ; [148.27708978 218.72291022],0
u4,1,0.186973,1.741311,[  8 280] ; [  5 368],[  5.66414523 282.33585477] ; [  7.33585477 365.66414523],0
a5,1,0.206417,1.59638,[226  61] ; [278  95],[219.16363636  67.83636364] ; [284.83636364  88.16363636],0
a4,1,0.244527,1.354304,[143 143] ; [169 203],[135.61094225 150.38905775] ; [176.38905775 195.61094225],0
