Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000186,13.970259,[ 6 37] ; [6 2],[10.11764706 32.88235294] ; [1.88235294 6.11764706],1
p12,1,0.004119,8.230776,[ 2 41] ; [3 5],[ 4.21568627 38.78431373] ; [0.78431373 7.21568627],0
p3,1,0.004445,8.092612,[10 32] ; [6 2],[13.44 28.56] ; [2.56 5.44],0
d2,1,0.010487,6.550211,[12 31] ; [6 2],[15.17647059 27.82352941] ; [2.82352941 5.17647059],0
r4,1,0.015553,5.85267,[ 9 34] ; [5 3],[11.80392157 31.19607843] ; [2.19607843 5.80392157],0
p4,1,0.043594,4.0722,[21 22] ; [7 1],[23.60784314 19.39215686] ; [4.39215686 3.60784314],0
b2,1,0.055511,3.666667,[ 7 20] ; [4 2],[ 9. 18.] ; [2. 4.],0
b3,1,0.055511,3.666667,[ 7 20] ; [4 2],[ 9. 18.] ; [2. 4.],0
p7,1,0.084646,2.973353,[18 25] ; [6 2],[20.23529412 22.76470588] ; [3.76470588 4.23529412],0
p8,1,0.10775,2.586918,[14 29] ; [5 3],[16.01960784 26.98039216] ; [2.98039216 5.01960784],0
s6,1,0.109407,2.562773,[19 24] ; [6 2],[21.07843137 21.92156863] ; [3.92156863 4.07843137],0
a3,1,0.114759,2.48743,[25 18] ; [7 1],[26.98039216 16.01960784] ; [5.01960784 2.98039216],0
p1,1,0.115463,2.477806,[ 3 40] ; [2 6],[ 4.21568627 38.78431373] ; [0.78431373 7.21568627],0
v1,1,0.141822,2.158079,[15 28] ; [5 3],[16.8627451 26.1372549] ; [3.1372549 4.8627451],0
v3,1,0.163972,1.937209,[11 32] ; [4 4],[12.64705882 30.35294118] ; [2.35294118 5.64705882],0
u1,1,0.173412,1.853198,[ 1 42] ; [1 7],[ 1.68627451 41.31372549] ; [0.31372549 7.68627451],0
p6,1,0.176966,1.822917,[ 7 35] ; [3 5],[ 8.4 33.6] ; [1.6 6.4],0
d1,1,0.182004,1.781188,[16 27] ; [5 3],[17.70588235 25.29411765] ; [3.29411765 4.70588235],0
a5,1,0.21344,1.547938,[22 21] ; [6 2],[23.60784314 19.39215686] ; [4.39215686 3.60784314],0
n5,1,0.21344,1.547938,[22 21] ; [6 2],[23.60784314 19.39215686] ; [4.39215686 3.60784314],0
s3,1,0.224304,1.47662,[14 27] ; [1 7],[12.55102041 28.44897959] ; [2.44897959 5.55102041],0
n4,1,0.2593,1.27249,[23 20] ; [6 2],[24.45098039 18.54901961] ; [4.54901961 3.45098039],0
b1,1,0.281363,1.160493,[25 18] ; [3 5],[23.60784314 19.39215686] ; [4.39215686 3.60784314],0
v2,1,0.281363,1.160493,[18 25] ; [5 3],[19.39215686 23.60784314] ; [3.60784314 4.39215686],0
b5,1,0.281363,1.160493,[25 18] ; [3 5],[23.60784314 19.39215686] ; [4.39215686 3.60784314],0
n2,1,0.347756,0.881629,[10  6] ; [1 2],[9.26315789 6.73684211] ; [1.73684211 1.26315789],0
n3,1,0.465693,0.532176,[9 7] ; [1 2],[8.42105263 7.57894737] ; [1.57894737 1.42105263],0
r1,1,0.496253,0.462941,[16 27] ; [4 4],[16.8627451 26.1372549] ; [3.1372549 4.8627451],0
a6,1,0.555254,0.347989,[22 21] ; [5 3],[22.76470588 20.23529412] ; [4.23529412 3.76470588],0
s7,1,0.560786,0.338346,[12 26] ; [3 4],[12.66666667 25.33333333] ; [2.33333333 4.66666667],0
a4,1,0.584521,0.298983,[12 31] ; [3 5],[12.64705882 30.35294118] ; [2.35294118 5.64705882],0
a2,1,0.593648,0.284683,[ 3 40] ; [1 7],[ 3.37254902 39.62745098] ; [0.62745098 7.37254902],0
a8,1,0.734409,0.115102,[ 4 36] ; [1 6],[ 4.25531915 35.74468085] ; [0.74468085 6.25531915],0
a7,1,0.761544,0.092084,[24 19] ; [4 4],[23.60784314 19.39215686] ; [4.39215686 3.60784314],0
r3,1,0.765512,0.088953,[30 13] ; [6 2],[30.35294118 12.64705882] ; [5.64705882 2.35294118],0
d5,1,0.765512,0.088953,[30 13] ; [6 2],[30.35294118 12.64705882] ; [5.64705882 2.35294118],0
a1,1,0.780033,0.077995,[ 4 39] ; [1 7],[ 4.21568627 38.78431373] ; [0.78431373 7.21568627],0
s2,1,0.819635,0.05199,[14 28] ; [3 5],[14.28 27.72] ; [2.72 5.28],0
s8,1,0.865658,0.028621,[12 31] ; [2 6],[11.80392157 31.19607843] ; [2.19607843 5.80392157],0
b4,1,0.913801,0.011717,[26 17] ; [5 3],[26.1372549 16.8627451] ; [4.8627451 3.1372549],0
v4,1,0.913801,0.011717,[26 17] ; [5 3],[26.1372549 16.8627451] ; [4.8627451 3.1372549],0
d3,1,0.987541,0.000244,[27 16] ; [5 3],[26.98039216 16.01960784] ; [5.01960784 2.98039216],0
