Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,96.490458,[31 46] ; [281  31],[61.75835476 15.24164524] ; [250.24164524  61.75835476],1
n6,1,0.0,26.762118,[52 24] ; [283  28],[65.7881137 10.2118863] ; [269.2118863  41.7881137],1
s4,1,0.001214,10.468633,[28 50] ; [ 58 250],[17.37823834 60.62176166] ; [ 68.62176166 239.37823834],0
s7,1,0.003279,8.645212,[37 38] ; [204  98],[47.94429708 27.05570292] ; [193.05570292 108.94429708],0
d5,1,0.004197,8.196559,[57 21] ; [268  42],[65.33505155 12.66494845] ; [259.66494845  50.33505155],0
a8,1,0.005338,7.761353,[ 4 68] ; [ 55 232],[11.83286908 60.16713092] ; [ 47.16713092 239.83286908],0
p5,1,0.008943,6.834134,[ 5 73] ; [ 58 254],[12.6 65.4] ; [ 50.4 261.6],0
a3,1,0.010991,6.46682,[49 29] ; [240  72],[57.8 20.2] ; [231.2  80.8],0
r1,1,0.013856,6.056365,[58 20] ; [268  44],[65.2 12.8] ; [260.8  51.2],0
v1,1,0.014014,6.036411,[35 41] ; [189 118],[44.44908616 31.55091384] ; [179.55091384 127.44908616],0
p11,1,0.016312,5.768976,[57 21] ; [265  48],[64.23529412 13.76470588] ; [257.76470588  55.23529412],0
p10,1,0.039469,4.240571,[64 14] ; [280  30],[69.15463918  8.84536082] ; [274.84536082  35.15463918],0
p2,1,0.041545,4.153649,[65 12] ; [288  25],[69.69487179  7.30512821] ; [283.30512821  29.69487179],0
d1,1,0.04171,4.14695,[39 39] ; [196 117],[46.8797954 31.1202046] ; [188.1202046 124.8797954],0
r4,1,0.0418,4.143293,[68 10] ; [294  19],[72.21483376  5.78516624] ; [289.78516624  23.21483376],0
p9,1,0.048745,3.884099,[65 13] ; [283  28],[69.77892031  8.22107969] ; [278.22107969  32.77892031],0
p6,1,0.052677,3.754147,[32 44] ; [170 142],[39.56701031 36.43298969] ; [162.43298969 149.56701031],0
s8,1,0.053498,3.72828,[38 40] ; [189 122],[45.51670951 32.48329049] ; [181.48329049 129.51670951],0
v3,1,0.060279,3.529699,[24 51] ; [134 171],[31.18421053 43.81578947] ; [126.81578947 178.18421053],0
d2,1,0.122218,2.388668,[31 47] ; [154 157],[37.09511568 40.90488432] ; [147.90488432 163.09511568],0
n1,1,0.130935,2.28139,[ 5 17] ; [21 30],[ 7.83561644 14.16438356] ; [18.16438356 32.83561644],0
u1,1,0.175504,1.83529,[12 66] ; [ 70 243],[16.35805627 61.64194373] ; [ 65.64194373 247.35805627],0
a2,1,0.191407,1.706757,[16 62] ; [ 87 226],[20.54731458 57.45268542] ; [ 82.45268542 230.54731458],0
p4,1,0.191858,1.703296,[52 26] ; [231  81],[56.6 21.4] ; [226.4  85.6],0
p12,1,0.210648,1.566964,[ 5 73] ; [ 35 277],[ 8. 70.] ; [ 32. 280.],0
n3,1,0.227872,1.454098,[18  4] ; [34 16],[15.88888889  6.11111111] ; [36.11111111 13.88888889],0
a4,1,0.233065,1.42206,[31 47] ; [147 164],[35.69151671 42.30848329] ; [142.30848329 168.69151671],0
v4,1,0.234027,1.41622,[73  4] ; [303   8],[74.6185567  2.3814433] ; [301.3814433   9.6185567],0
r2,1,0.253768,1.302439,[71  6] ; [293  14],[72.98958333  4.01041667] ; [291.01041667  15.98958333],0
s1,1,0.25607,1.28988,[ 1 77] ; [ 12 298],[ 2.61340206 75.38659794] ; [ 10.38659794 299.61340206],0
b5,1,0.267392,1.230077,[50 28] ; [179 134],[45.68286445 32.31713555] ; [183.31713555 129.68286445],0
s3,1,0.283768,1.148955,[50 26] ; [224  87],[53.80878553 22.19121447] ; [220.19121447  90.80878553],0
b4,1,0.342788,0.899977,[48 30] ; [174 139],[44.28644501 33.71355499] ; [177.71355499 135.28644501],0
b3,1,0.344699,0.892875,[12 28] ; [ 78 128],[14.63414634 25.36585366] ; [ 75.36585366 130.63414634],0
b2,1,0.344699,0.892875,[12 28] ; [ 78 128],[14.63414634 25.36585366] ; [ 75.36585366 130.63414634],0
n2,1,0.350324,0.872285,[16  6] ; [42  9],[17.47945205  4.52054795] ; [40.52054795 10.47945205],0
u4,1,0.425134,0.63608,[ 1 77] ; [  9 304],[ 1.99488491 76.00511509] ; [  8.00511509 304.99488491],0
a5,1,0.466922,0.529252,[57 21] ; [241  72],[59.44757033 18.55242967] ; [238.55242967  74.44757033],0
v2,1,0.4708,0.520098,[41 33] ; [183 122],[43.73614776 30.26385224] ; [180.26385224 124.73614776],0
a1,1,0.489008,0.478709,[ 4 74] ; [ 23 290],[ 5.38618926 72.61381074] ; [ 21.61381074 291.38618926],0
s2,1,0.557581,0.34391,[49 29] ; [207 105],[51.2 26.8] ; [204.8 107.2],0
d4,1,0.581298,0.304141,[65 13] ; [266  44],[66.54123711 11.45876289] ; [264.45876289  45.54123711],0
a7,1,0.606356,0.265516,[59 19] ; [227  85],[57.2 20.8] ; [228.8  83.2],0
p1,1,0.609374,0.261088,[ 8 68] ; [ 27 285],[ 6.8556701 69.1443299] ; [ 28.1443299 283.8556701],0
s5,1,0.709599,0.138678,[34 41] ; [147 161],[35.44386423 39.55613577] ; [145.55613577 162.44386423],0
r3,1,0.723914,0.124773,[76  2] ; [305   6],[76.39588689  1.60411311] ; [304.60411311   6.39588689],0
p3,1,0.794703,0.067708,[47 31] ; [193 119],[48. 30.] ; [192. 120.],0
d3,1,0.807076,0.059634,[58 20] ; [227  84],[57.14652956 20.85347044] ; [227.85347044  83.14652956],0
p8,1,0.810203,0.057679,[53 25] ; [215  95],[53.87628866 24.12371134] ; [214.12371134  95.87628866],0
u2,1,0.907751,0.013427,[17 11] ; [44 27],[17.25252525 10.74747475] ; [43.74747475 27.25252525],0
b1,1,0.935066,0.006638,[32 46] ; [130 183],[32.31713555 45.68286445] ; [129.68286445 183.31713555],0
a6,1,0.985624,0.000325,[52 26] ; [207 103],[52.06701031 25.93298969] ; [206.93298969 103.06701031],0
