Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,63.719816,[246 187] ; [ 23 110],[205.78975265 227.21024735] ; [63.21024735 69.78975265],1
a4,1,0.0,51.155233,[236 198] ; [ 25 107],[200.13074205 233.86925795] ; [60.86925795 71.13074205],1
a3,1,0.0,50.746327,[344  90] ; [62 69],[311.86548673 122.13451327] ; [94.13451327 36.86548673],1
d1,1,0.0,35.01182,[303 132] ; [55 78],[274.17253521 160.82746479] ; [83.82746479 49.17253521],1
u1,1,0.0,31.866781,[121 314] ; [  6 127],[ 97.26232394 337.73767606] ; [ 29.73767606 103.26232394],1
r1,1,7e-06,20.164718,[371  60] ; [91 41],[353.68028419  77.31971581] ; [108.31971581  23.68028419],1
a6,1,1.1e-05,19.411811,[357  75] ; [86 47],[338.71858407  93.28141593] ; [104.28141593  28.71858407],1
p4,1,1.1e-05,19.283519,[293 140] ; [62 71],[271.58127208 161.41872792] ; [83.41872792 49.58127208],1
n4,1,1.5e-05,18.764662,[350  84] ; [83 50],[331.43209877 102.56790123] ; [101.56790123  31.43209877],1
d5,1,0.000324,12.928893,[376  57] ; [98 35],[362.61837456  70.38162544] ; [111.38162544  21.61837456],1
v2,1,0.000828,11.176779,[265 150] ; [60 67],[248.84686347 166.15313653] ; [76.15313653 50.84686347],1
s8,1,0.003629,8.460905,[211 220] ; [46 87],[196.39539007 234.60460993] ; [60.60460993 72.39539007],0
s7,1,0.004429,8.098992,[220 195] ; [49 78],[205.96863469 209.03136531] ; [63.03136531 63.96863469],0
s5,1,0.005666,7.65368,[156 260] ; [31 97],[143. 273.] ; [44. 84.],0
r4,1,0.008653,6.893138,[407  28] ; [115  18],[399.77112676  35.22887324] ; [122.22887324  10.77112676],0
n6,1,0.010664,6.520541,[378  53] ; [104  28],[368.99111901  62.00888099] ; [113.00888099  18.99111901],0
d4,1,0.010764,6.503931,[375  58] ; [103  30],[365.67844523  67.32155477] ; [112.32155477  20.67844523],0
n5,1,0.012132,6.291476,[334  96] ; [89 44],[323.07282416 106.92717584] ; [99.92717584 33.07282416],0
d3,1,0.012893,6.183741,[352  81] ; [94 38],[341.80176991  91.19823009] ; [104.19823009  27.80176991],0
b1,1,0.017593,5.636182,[149 286] ; [ 31 102],[137.85211268 297.14788732] ; [42.14788732 90.85211268],0
s6,1,0.017632,5.63237,[307 118] ; [81 51],[296.0502693 128.9497307] ; [91.9497307 40.0502693],0
v1,1,0.026462,4.925573,[248 174] ; [61 67],[237.08727273 184.91272727] ; [71.91272727 56.08727273],0
p6,1,0.028151,4.818799,[180 254] ; [40 90],[169.29078014 264.70921986] ; [50.70921986 79.29078014],0
p3,1,0.038464,4.284402,[237 197] ; [59 74],[226.56790123 207.43209877] ; [69.43209877 63.56790123],0
s2,1,0.041715,4.146743,[240 189] ; [61 72],[229.76690391 199.23309609] ; [71.23309609 61.76690391],0
p12,1,0.048132,3.905359,[ 48 386] ; [  7 126],[ 42.09876543 391.90123457] ; [ 12.90123457 120.09876543],0
n3,1,0.052238,3.768118,[59 25] ; [24  3],[62.81081081 21.18918919] ; [20.18918919  6.81081081],0
a1,1,0.062664,3.465446,[ 23 412] ; [  2 131],[ 19.14612676 415.85387324] ; [  5.85387324 127.14612676],0
u3,1,0.090996,2.856668,[60 29] ; [38 32],[54.85534591 34.14465409] ; [43.14465409 26.85534591],0
p7,1,0.093506,2.812953,[287 137] ; [77 52],[279.08860759 144.91139241] ; [84.91139241 44.08860759],0
r2,1,0.101562,2.680839,[412  15] ; [123   9],[408.66726297  18.33273703] ; [126.33273703   5.66726297],0
p10,1,0.140699,2.170298,[401  32] ; [116  15],[396.91666667  36.08333333] ; [120.08333333  10.91666667],0
p8,1,0.154295,2.029263,[247 183] ; [66 65],[239.91087344 190.08912656] ; [73.08912656 57.91087344],0
