Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.013666,6.080796,[1 4] ; [22  7],[3.38235294 1.61764706] ; [19.61764706  9.38235294],0
p2,1,0.018278,5.569276,[2 3] ; [25  4],[3.97058824 1.02941176] ; [23.02941176  5.97058824],0
v1,1,0.027662,4.84898,[1 4] ; [20  8],[3.18181818 1.81818182] ; [17.81818182 10.18181818],0
s2,1,0.056141,3.647882,[1 4] ; [19 10],[2.94117647 2.05882353] ; [17.05882353 11.94117647],0
p7,1,0.064946,3.406337,[1 4] ; [18 10],[2.87878788 2.12121212] ; [16.12121212 11.87878788],0
p9,1,0.065755,3.385931,[2 3] ; [23  6],[3.67647059 1.32352941] ; [21.32352941  7.67647059],0
p11,1,0.069868,3.286111,[1 4] ; [19 11],[2.85714286 2.14285714] ; [17.14285714 12.85714286],0
r4,1,0.092903,2.823333,[2 3] ; [23  7],[3.57142857 1.42857143] ; [21.42857143  8.57142857],0
d2,1,0.128822,2.306645,[4 1] ; [13 17],[2.42857143 2.57142857] ; [14.57142857 15.42857143],0
p3,1,0.146306,2.110345,[1 4] ; [16 13],[2.5 2.5] ; [14.5 14.5],0
a7,1,0.264616,1.244444,[4 1] ; [16 14],[2.85714286 2.14285714] ; [17.14285714 12.85714286],0
d1,1,0.264616,1.244444,[4 1] ; [16 14],[2.85714286 2.14285714] ; [17.14285714 12.85714286],0
a1,1,0.324127,0.972222,[1 4] ; [ 2 28],[0.42857143 4.57142857] ; [ 2.57142857 27.42857143],0
s6,1,0.324127,0.972222,[3 2] ; [24  6],[3.85714286 1.14285714] ; [23.14285714  6.85714286],0
a8,1,0.340062,0.910197,[1 4] ; [ 2 27],[0.44117647 4.55882353] ; [ 2.55882353 26.44117647],0
s7,1,0.387985,0.745247,[2 3] ; [17 11],[2.87878788 2.12121212] ; [16.12121212 11.87878788],0
n2,1,0.472789,0.51545,[2 1] ; [11  2],[2.4375 0.5625] ; [10.5625  2.4375],0
a6,1,0.488551,0.479715,[2 3] ; [17 13],[2.71428571 2.28571429] ; [16.28571429 13.71428571],0
p6,1,0.492331,0.471429,[1 4] ; [10 18],[1.66666667 3.33333333] ; [ 9.33333333 18.66666667],0
p1,1,0.515252,0.423387,[1 4] ; [ 3 27],[0.57142857 4.42857143] ; [ 3.42857143 26.57142857],0
r3,1,0.515252,0.423387,[4 1] ; [27  3],[4.42857143 0.57142857] ; [26.57142857  3.42857143],0
n3,1,0.521839,0.410256,[1 2] ; [7 6],[1.5 1.5] ; [6.5 6.5],0
n1,1,0.521839,0.410256,[2 1] ; [6 7],[1.5 1.5] ; [6.5 6.5],0
a4,1,0.541193,0.373333,[2 3] ; [ 8 22],[1.42857143 3.57142857] ; [ 8.57142857 21.42857143],0
a3,1,0.552119,0.353535,[4 1] ; [20 10],[3.42857143 1.57142857] ; [20.57142857  9.42857143],0
r1,1,0.573687,0.316552,[3 2] ; [21  8],[3.52941176 1.47058824] ; [20.47058824  8.52941176],0
b5,1,0.580758,0.305011,[2 3] ; [16 14],[2.57142857 2.42857143] ; [15.42857143 14.57142857],0
v2,1,0.580758,0.305011,[3 2] ; [14 16],[2.42857143 2.57142857] ; [14.57142857 15.42857143],0
p4,1,0.62822,0.234483,[2 3] ; [15 14],[2.5 2.5] ; [14.5 14.5],0
d3,1,0.646767,0.21,[4 1] ; [21  9],[3.57142857 1.42857143] ; [21.42857143  8.57142857],0
s3,1,0.692278,0.156631,[3 2] ; [20  9],[3.38235294 1.61764706] ; [19.61764706  9.38235294],0
s4,1,0.771235,0.084541,[2 3] ; [10 20],[1.71428571 3.28571429] ; [10.28571429 19.71428571],0
n4,1,0.781745,0.076754,[2 3] ; [14 16],[2.28571429 2.71428571] ; [13.71428571 16.28571429],0
b1,1,0.781745,0.076754,[3 2] ; [16 14],[2.71428571 2.28571429] ; [16.28571429 13.71428571],0
b4,1,0.886436,0.020396,[3 2] ; [19 11],[3.14285714 1.85714286] ; [18.85714286 11.14285714],0
b2,1,0.932294,0.007218,[2 3] ; [ 8 11],[2.08333333 2.91666667] ; [ 7.91666667 11.08333333],0
b3,1,0.932294,0.007218,[2 3] ; [ 8 11],[2.08333333 2.91666667] ; [ 7.91666667 11.08333333],0
n5,1,1.0,0.0,[2 3] ; [12 18],[2. 3.] ; [12. 18.],0
a5,1,1.0,0.0,[3 2] ; [18 12],[3. 2.] ; [18. 12.],0
