Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000657,11.607637,[14 24] ; [32 11],[21.58024691 16.41975309] ; [24.41975309 18.58024691],1
s8,1,0.00122,10.459377,[ 4 34] ; [18 24],[10.45 27.55] ; [11.55 30.45],0
a3,1,0.002074,9.482705,[14 23] ; [31 12],[20.8125 16.1875] ; [24.1875 18.8125],0
p10,1,0.003164,8.710532,[ 9 28] ; [24 18],[15.4556962 21.5443038] ; [17.5443038 24.4556962],0
v3,1,0.00501,7.8759,[ 6 31] ; [18 21],[11.68421053 25.31578947] ; [12.31578947 26.68421053],0
s6,1,0.005708,7.640362,[11 26] ; [25 16],[17.07692308 19.92307692] ; [18.92307692 22.07692308],0
d5,1,0.00635,7.448149,[16 22] ; [31 12],[22.04938272 15.95061728] ; [24.95061728 18.04938272],0
d4,1,0.006918,7.294019,[20 18] ; [34  8],[25.65 12.35] ; [28.35 13.65],0
v2,1,0.018956,5.505598,[ 9 28] ; [21 21],[14.05063291 22.94936709] ; [15.94936709 26.05063291],0
u2,1,0.024449,5.0625,[ 5 19] ; [7 5],[ 8. 16.] ; [4. 8.],0
v1,1,0.039565,4.23644,[ 9 28] ; [20 23],[13.4125 23.5875] ; [15.5875 27.4125],0
s7,1,0.039709,4.230262,[ 8 27] ; [17 20],[12.15277778 22.84722222] ; [12.84722222 24.15277778],0
a6,1,0.040692,4.1888,[17 21] ; [10 33],[12.66666667 25.33333333] ; [14.33333333 28.66666667],0
r3,1,0.040692,4.1888,[21 17] ; [33 10],[25.33333333 12.66666667] ; [28.66666667 14.33333333],0
u3,1,0.049662,3.852843,[ 6 18] ; [7 5],[ 8.66666667 15.33333333] ; [4.33333333 7.66666667],0
d1,1,0.067644,3.339286,[11 27] ; [21 22],[15.01234568 22.98765432] ; [16.98765432 26.01234568],0
s1,1,0.070331,3.275267,[ 1 37] ; [ 6 37],[ 3.28395062 34.71604938] ; [ 3.71604938 39.28395062],0
v4,1,0.070349,3.274854,[25 13] ; [35  7],[28.5  9.5] ; [31.5 10.5],0
a4,1,0.11143,2.533827,[10 27] ; [19 24],[13.4125 23.5875] ; [15.5875 27.4125],0
p6,1,0.131052,2.280001,[ 5 31] ; [12 31],[ 7.74683544 28.25316456] ; [ 9.25316456 33.74683544],0
r2,1,0.167192,1.907945,[26 11] ; [35  7],[28.56962025  8.43037975] ; [32.43037975  9.56962025],0
p5,1,0.203458,1.617377,[ 1 37] ; [ 4 38],[ 2.375 35.625] ; [ 2.625 39.375],0
n4,1,0.205025,1.606213,[22 16] ; [30 12],[24.7 13.3] ; [27.3 14.7],0
a5,1,0.218127,1.516649,[16 22] ; [24 19],[18.7654321 19.2345679] ; [21.2345679 21.7654321],0
s2,1,0.244028,1.357175,[12 26] ; [19 24],[14.54320988 23.45679012] ; [16.45679012 26.54320988],0
b4,1,0.246166,1.34493,[19 19] ; [27 16],[21.58024691 16.41975309] ; [24.41975309 18.58024691],0
d2,1,0.247569,1.336969,[15 22] ; [23 20],[17.575 19.425] ; [20.425 22.575],0
p4,1,0.261576,1.260398,[13 24] ; [20 22],[15.4556962 21.5443038] ; [17.5443038 24.4556962],0
p2,1,0.27619,1.185742,[18 20] ; [25 17],[20.425 17.575] ; [22.575 19.425],0
p3,1,0.280317,1.165551,[11 27] ; [17 25],[13.3 24.7] ; [14.7 27.3],0
a8,1,0.294803,1.097557,[ 2 35] ; [ 5 36],[ 3.32051282 33.67948718] ; [ 3.67948718 37.32051282],0
n6,1,0.335452,0.927736,[21 17] ; [27 14],[23.08860759 14.91139241] ; [24.91139241 16.08860759],0
a1,1,0.352096,0.86589,[ 5 33] ; [ 3 40],[ 3.75308642 34.24691358] ; [ 4.24691358 38.75308642],0
b1,1,0.37456,0.78848,[22 16] ; [29 14],[23.92592593 14.07407407] ; [27.07407407 15.92592593],0
n5,1,0.418341,0.654971,[22 16] ; [28 14],[23.75 14.25] ; [26.25 15.75],0
u1,1,0.484781,0.48809,[ 2 36] ; [ 1 42],[ 1.40740741 36.59259259] ; [ 1.59259259 41.40740741],0
s3,1,0.523909,0.406192,[15 21] ; [21 22],[16.40506329 19.59493671] ; [19.59493671 23.40506329],0
s5,1,0.529634,0.395093,[ 9 29] ; [12 28],[10.23076923 27.76923077] ; [10.76923077 29.23076923],0
a2,1,0.544952,0.366439,[ 3 35] ; [ 2 41],[ 2.34567901 35.65432099] ; [ 2.65432099 40.34567901],0
p8,1,0.590397,0.289725,[10 27] ; [14 29],[11.1 25.9] ; [12.9 30.1],0
n3,1,0.63007,0.231966,[9 9] ; [11  8],[9.72972973 8.27027027] ; [10.27027027  8.72972973],0
n2,1,0.687788,0.161491,[10  8] ; [13  8],[10.61538462  7.38461538] ; [12.38461538  8.61538462],0
