Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.00035,12.784319,[ 7 67] ; [13 21],[13.7037037 60.2962963] ; [ 6.2962963 27.7037037],1
a6,1,0.143767,2.137174,[50 24] ; [18 16],[46.59259259 27.40740741] ; [21.40740741 12.59259259],0
v3,1,0.150529,2.066879,[16 54] ; [12 21],[19.02912621 50.97087379] ; [ 8.97087379 24.02912621],0
p10,1,0.167139,1.908422,[46 27] ; [26  8],[49.12149533 23.87850467] ; [22.87850467 11.12149533],0
b2,1,0.177458,1.818783,[10 35] ; [ 8 13],[12.27272727 32.72727273] ; [ 5.72727273 15.27272727],0
b3,1,0.177458,1.818783,[10 35] ; [ 8 13],[12.27272727 32.72727273] ; [ 5.72727273 15.27272727],0
a2,1,0.211092,1.563918,[12 62] ; [ 9 25],[14.38888889 59.61111111] ; [ 6.61111111 27.38888889],0
a8,1,0.217689,1.519541,[ 7 61] ; [ 1 31],[ 5.44 62.56] ; [ 2.56 29.44],0
d4,1,0.280945,1.162511,[59 15] ; [30  4],[60.98148148 13.01851852] ; [28.01851852  5.98148148],0
p2,1,0.286274,1.137062,[62 11] ; [26  8],[60.03738318 12.96261682] ; [27.96261682  6.03738318],0
b5,1,0.297212,1.086662,[47 27] ; [18 16],[44.53703704 29.46296296] ; [20.46296296 13.53703704],0
d1,1,0.29847,1.081019,[40 34] ; [22 12],[42.48148148 31.51851852] ; [19.51851852 14.48148148],0
d3,1,0.321813,0.981564,[57 17] ; [29  5],[58.92592593 15.07407407] ; [27.07407407  6.92592593],0
s3,1,0.325978,0.96481,[35 37] ; [20 14],[37.35849057 34.64150943] ; [17.64150943 16.35849057],0
r1,1,0.332911,0.937542,[56 18] ; [22 11],[53.94392523 20.05607477] ; [24.05607477  8.94392523],0
b4,1,0.394419,0.725276,[46 28] ; [24 10],[47.96296296 26.03703704] ; [22.03703704 11.96296296],0
r3,1,0.421401,0.646404,[69  5] ; [33  1],[69.88888889  4.11111111] ; [32.11111111  1.88888889],0
n3,1,0.433612,0.61313,[17  4] ; [9 4],[16.05882353  4.94117647] ; [9.94117647 3.05882353],0
d5,1,0.438214,0.600954,[56 18] ; [28  6],[57.55555556 16.44444444] ; [26.44444444  7.55555556],0
n6,1,0.451944,0.565772,[46 28] ; [23 10],[47.71962617 26.28037383] ; [21.28037383 11.71962617],0
a1,1,0.502788,0.449046,[ 4 70] ; [ 3 31],[ 4.7962963 69.2037037] ; [ 2.2037037 31.7962963],0
a5,1,0.504039,0.446423,[52 22] ; [26  8],[53.44444444 20.55555556] ; [24.55555556  9.44444444],0
p9,1,0.504095,0.446304,[49 24] ; [25  9],[50.48598131 22.51401869] ; [23.51401869 10.48598131],0
p8,1,0.585815,0.296928,[39 35] ; [16 18],[37.68518519 36.31481481] ; [17.31481481 16.68518519],0
s8,1,0.64089,0.21758,[27 47] ; [14 20],[28.09259259 45.90740741] ; [12.90740741 21.09259259],0
p11,1,0.663942,0.18877,[51 23] ; [22 12],[50.01851852 23.98148148] ; [22.98148148 11.01851852],0
v2,1,0.674424,0.176471,[35 33] ; [16 18],[34. 34.] ; [17. 17.],0
v4,1,0.681657,0.168267,[68  6] ; [32  2],[68.51851852  5.48148148] ; [31.48148148  2.51851852],0
a7,1,0.692945,0.155916,[57 17] ; [25  9],[56.18518519 17.81481481] ; [25.81481481  8.18518519],0
a3,1,0.698464,0.150074,[45 29] ; [22 12],[45.90740741 28.09259259] ; [21.09259259 12.90740741],0
r4,1,0.710919,0.137361,[61 13] ; [29  5],[61.66666667 12.33333333] ; [28.33333333  5.66666667],0
p7,1,0.783423,0.075548,[52 22] ; [23 11],[51.38888889 22.61111111] ; [23.61111111 10.38888889],0
u3,1,0.817085,0.053498,[19  8] ; [8 4],[18.69230769  8.30769231] ; [8.30769231 3.69230769],0
n2,1,0.839931,0.040797,[13  7] ; [8 5],[12.72727273  7.27272727] ; [8.27272727 4.72727273],0
b1,1,0.840122,0.040698,[32 42] ; [14 20],[31.51851852 42.48148148] ; [14.48148148 19.51851852],0
u2,1,0.887981,0.019841,[17 11] ; [7 5],[16.8 11.2] ; [7.2 4.8],0
r2,1,0.933729,0.006915,[64  9] ; [30  4],[64.13084112  8.86915888] ; [29.86915888  4.13084112],0
