Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,75.021883,[76 37] ; [ 56 211],[39.25263158 73.74736842] ; [ 92.74736842 174.25263158],1
v1,1,3.6e-05,17.085477,[61 44] ; [ 91 172],[43.36956522 61.63043478] ; [108.63043478 154.36956522],1
p5,1,3.8e-05,16.94859,[13 97] ; [  5 262],[  5.25198939 104.74801061] ; [ 12.74801061 254.25198939],1
p7,1,0.000423,12.426561,[52 61] ; [ 72 191],[37.26595745 75.73404255] ; [ 86.73404255 176.26595745],1
p2,1,0.000685,11.52857,[87 26] ; [158 111],[72.47382199 40.52617801] ; [172.52617801  96.47382199],1
s8,1,0.001488,10.093321,[48 65] ; [ 70 199],[34.90575916 78.09424084] ; [ 83.09424084 185.90575916],0
n4,1,0.00166,9.89238,[89 23] ; [168  99],[75.94722955 36.05277045] ; [181.05277045  85.94722955],0
d5,1,0.001996,9.552809,[97 16] ; [190  78],[85.12073491 27.87926509] ; [201.87926509  66.12073491],0
n3,1,0.002269,9.318165,[22  1] ; [65 38],[15.88095238  7.11904762] ; [71.11904762 31.88095238],0
s6,1,0.002758,8.961251,[76 37] ; [135 132],[62.74473684 50.25526316] ; [148.25526316 118.74473684],0
s7,1,0.004023,8.273574,[49 56] ; [ 79 178],[37.12707182 67.87292818] ; [ 90.87292818 166.12707182],0
s2,1,0.004862,7.930169,[59 52] ; [100 167],[46.69047619 64.30952381] ; [112.30952381 154.69047619],0
r4,1,0.007686,7.105173,[98 15] ; [200  69],[88.15183246 24.84816754] ; [209.84816754  59.15183246],0
u1,1,0.01357,6.093251,[24 89] ; [ 31 238],[16.26963351 96.73036649] ; [ 38.73036649 230.26963351],0
s5,1,0.014121,6.022902,[36 73] ; [ 55 207],[26.73584906 82.26415094] ; [ 64.26415094 197.73584906],0
v4,1,0.015869,5.817282,[106   7] ; [224  40],[98.91246684 14.08753316] ; [231.08753316  32.91246684],0
v3,1,0.016042,5.79822,[43 61] ; [ 73 185],[33.32596685 70.67403315] ; [ 82.67403315 175.32596685],0
n5,1,0.017019,5.694449,[84 28] ; [165 100],[73.9734748 38.0265252] ; [175.0265252  89.9734748],0
p10,1,0.032752,4.558691,[82 30] ; [163 101],[72.9787234 39.0212766] ; [172.0212766  91.9787234],0
n2,1,0.053732,3.720993,[20  3] ; [70 35],[16.171875  6.828125] ; [73.828125 31.171875],0
p9,1,0.053925,3.715021,[86 26] ; [175  87],[78.16042781 33.83957219] ; [182.83957219  79.16042781],0
a5,1,0.053991,3.712989,[81 32] ; [165 104],[72.76963351 40.23036649] ; [173.23036649  95.76963351],0
n6,1,0.060278,3.529711,[90 22] ; [189  77],[82.66666667 29.33333333] ; [196.33333333  69.66666667],0
s3,1,0.064595,3.415284,[65 46] ; [128 138],[56.82493369 54.17506631] ; [136.17506631 129.82493369],0
p1,1,0.082944,3.006254,[  9 104] ; [ 10 258],[  5.6351706 107.3648294] ; [ 13.3648294 254.6351706],0
r2,1,0.096595,2.760873,[105   8] ; [228  34],[100.344  12.656] ; [232.656  29.344],0
p11,1,0.096664,2.759744,[81 32] ; [169 100],[73.95287958 39.04712042] ; [176.04712042  92.95287958],0
b1,1,0.118044,2.443087,[53 60] ; [103 166],[46.14659686 66.85340314] ; [109.85340314 159.14659686],0
r3,1,0.122423,2.386047,[104   9] ; [229  36],[99.54761905 13.45238095] ; [233.45238095  31.54761905],0
a3,1,0.181044,1.78903,[82 31] ; [175  92],[76.42368421 36.57631579] ; [180.57631579  86.42368421],0
