Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.199094,[21 28] ; [182  34],[37.53584906 11.46415094] ; [165.46415094  50.53584906],1
n6,1,5.4e-05,16.315051,[33 17] ; [192  24],[42.29323308  7.70676692] ; [182.70676692  33.29323308],1
v3,1,0.000618,11.720642,[ 9 36] ; [100 109],[19.31102362 25.68897638] ; [ 89.68897638 119.31102362],1
p11,1,0.000747,11.369354,[32 18] ; [184  33],[40.4494382  9.5505618] ; [175.5505618  41.4494382],1
d1,1,0.001422,10.176527,[18 32] ; [132  85],[28.08988764 21.91011236] ; [121.91011236  95.08988764],0
p10,1,0.001815,9.727337,[32 17] ; [182  33],[39.71969697  9.28030303] ; [174.28030303  40.71969697],0
a4,1,0.00533,7.763944,[13 37] ; [103 113],[21.80451128 28.19548872] ; [ 94.19548872 121.80451128],0
d2,1,0.008821,6.858797,[16 34] ; [114 103],[24.34456929 25.65543071] ; [105.65543071 111.34456929],0
p6,1,0.019541,5.452447,[12 36] ; [ 93 122],[19.1634981 28.8365019] ; [ 85.8365019 129.1634981],0
v4,1,0.029715,4.72573,[44  6] ; [208   9],[47.19101124  2.80898876] ; [204.80898876  12.19101124],0
r3,1,0.047115,3.941273,[44  6] ; [207  10],[47.00374532  2.99625468] ; [203.99625468  13.00374532],0
s3,1,0.055098,3.679111,[19 30] ; [116  99],[25.05681818 23.94318182] ; [109.94318182 105.05681818],0
a2,1,0.058676,3.574408,[ 7 43] ; [ 58 159],[12.17228464 37.82771536] ; [ 52.82771536 164.17228464],0
p4,1,0.061201,3.504524,[34 16] ; [174  43],[38.95131086 11.04868914] ; [169.04868914  47.95131086],0
n1,1,0.067504,3.342691,[1 9] ; [14 20],[3.40909091 6.59090909] ; [11.59090909 22.40909091],0
a5,1,0.068777,3.311972,[32 18] ; [166  51],[37.07865169 12.92134831] ; [160.92134831  56.07865169],0
d4,1,0.09771,2.74253,[35 15] ; [175  42],[39.3258427 10.6741573] ; [170.6741573  46.3258427],0
r1,1,0.101178,2.686869,[35 15] ; [174  42],[39.28571429 10.71428571] ; [169.71428571  46.28571429],0
d5,1,0.101285,2.685191,[37 13] ; [182  35],[41.01123596  8.98876404] ; [177.98876404  39.01123596],0
s8,1,0.101743,2.678012,[17 33] ; [101 115],[22.18045113 27.81954887] ; [ 95.81954887 120.18045113],0
u1,1,0.103213,2.655189,[ 5 45] ; [ 43 174],[ 8.98876404 41.01123596] ; [ 39.01123596 177.98876404],0
r4,1,0.125595,2.346127,[42  8] ; [198  19],[44.94382022  5.05617978] ; [195.05617978  21.94382022],0
u3,1,0.13396,2.246007,[13  5] ; [33 30],[10.22222222  7.77777778] ; [35.77777778 27.22222222],0
v2,1,0.143207,2.143158,[21 23] ; [126  85],[25.36470588 18.63529412] ; [121.63529412  89.36470588],0
s2,1,0.152024,2.051825,[16 34] ; [ 93 123],[20.4887218 29.5112782] ; [ 88.5112782 127.4887218],0
n2,1,0.168551,1.895784,[8 2] ; [19 15],[6.13636364 3.86363636] ; [20.86363636 13.13636364],0
p9,1,0.190678,1.712369,[38 11] ; [184  32],[41.0490566  7.9509434] ; [180.9509434  35.0490566],0
p12,1,0.191966,1.702463,[ 2 48] ; [ 21 194],[ 4.33962264 45.66037736] ; [ 18.66037736 196.33962264],0
r2,1,0.194747,1.681339,[45  5] ; [203  11],[46.96969697  3.03030303] ; [201.03030303  12.96969697],0
a7,1,0.239876,1.381325,[41  9] ; [160  56],[37.78195489 12.21804511] ; [163.21804511  52.78195489],0
a8,1,0.259327,1.272345,[ 3 41] ; [ 25 169],[ 5.17647059 38.82352941] ; [ 22.82352941 171.17647059],0
b3,1,0.268042,1.22674,[ 8 19] ; [61 88],[10.58522727 16.41477273] ; [58.41477273 90.58522727],0
b2,1,0.268042,1.22674,[ 8 19] ; [61 88],[10.58522727 16.41477273] ; [58.41477273 90.58522727],0
s7,1,0.273602,1.198596,[19 28] ; [101 104],[22.38095238 24.61904762] ; [ 97.61904762 107.38095238],0
s6,1,0.294772,1.097696,[27 23] ; [134  82],[30.26315789 19.73684211] ; [130.73684211  85.26315789],0
a6,1,0.301259,1.068612,[32 18] ; [155  62],[35.01872659 14.98127341] ; [151.98127341  65.01872659],0
u2,1,0.307282,1.042324,[11  6] ; [32 31],[9.1375 7.8625] ; [33.8625 29.1375],0
d3,1,0.323126,0.97625,[29 21] ; [142  75],[32.02247191 17.97752809] ; [138.97752809  78.02247191],0
a3,1,0.344075,0.895187,[32 18] ; [153  63],[34.77443609 15.22556391] ; [150.22556391  65.77443609],0
a1,1,0.345,0.891761,[ 1 49] ; [ 11 206],[ 2.24719101 47.75280899] ; [  9.75280899 207.24719101],0
p8,1,0.353433,0.861092,[28 22] ; [135  79],[30.87121212 19.12878788] ; [132.12878788  81.87121212],0
p2,1,0.37291,0.793944,[40  9] ; [187  29],[41.97358491  7.02641509] ; [185.02641509  30.97358491],0
v1,1,0.57963,0.306834,[25 22] ; [121  89],[26.70038911 20.29961089] ; [119.29961089  90.70038911],0
b5,1,0.655277,0.199312,[28 22] ; [129  88],[29.40074906 20.59925094] ; [127.59925094  89.40074906],0
p1,1,0.667514,0.184524,[ 4 45] ; [ 22 194],[ 4.80754717 44.19245283] ; [ 21.19245283 194.80754717],0
b4,1,0.730407,0.118738,[27 23] ; [123  94],[28.08988764 21.91011236] ; [121.91011236  95.08988764],0
p7,1,0.739042,0.11097,[36 14] ; [159  55],[36.93181818 13.06818182] ; [158.06818182  55.93181818],0
p5,1,0.772564,0.083534,[ 4 46] ; [ 20 195],[ 4.52830189 45.47169811] ; [ 19.47169811 195.52830189],0
b1,1,0.835445,0.043149,[22 28] ; [ 99 118],[22.65917603 27.34082397] ; [ 98.34082397 118.65917603],0
s4,1,0.835883,0.042916,[ 7 43] ; [ 28 189],[ 6.55430712 43.44569288] ; [ 28.44569288 188.55430712],0
n3,1,0.865339,0.028758,[8 2] ; [28  6],[8.18181818 1.81818182] ; [27.81818182  6.18181818],0
