Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3.7e-05,17.030695,[14 37] ; [26 10],[23.44827586 27.55172414] ; [16.55172414 19.44827586],1
s2,1,4e-05,16.876838,[11 44] ; [23 14],[20.32608696 34.67391304] ; [13.67391304 23.32608696],1
s6,1,0.002943,8.842427,[25 28] ; [29  8],[31.8 21.2] ; [22.2 14.8],0
s3,1,0.009495,6.727269,[22 33] ; [25 12],[28.09782609 26.90217391] ; [18.90217391 18.09782609],0
d2,1,0.051652,3.787015,[13 43] ; [16 22],[17.27659574 38.72340426] ; [11.72340426 26.27659574],0
d1,1,0.063861,3.434173,[ 1 55] ; [ 4 34],[ 2.9787234 53.0212766] ; [ 2.0212766 35.9787234],0
a8,1,0.097257,2.749956,[ 4 47] ; [ 7 28],[ 6.52325581 44.47674419] ; [ 4.47674419 30.52325581],0
p8,1,0.104843,2.630279,[32 22] ; [16 22],[28.17391304 25.82608696] ; [19.82608696 18.17391304],0
s5,1,0.167202,1.907852,[11 43] ; [12 24],[13.8 40.2] ; [ 9.2 26.8],0
u2,1,0.185877,1.75,[10 18] ; [8 6],[12. 16.] ; [6. 8.],0
n5,1,0.192924,1.695147,[40 15] ; [32  6],[42.58064516 12.41935484] ; [29.41935484  8.58064516],0
a3,1,0.207942,1.585695,[28 28] ; [24 14],[30.9787234 25.0212766] ; [21.0212766 16.9787234],0
b2,1,0.210089,1.570811,[ 7 29] ; [ 9 18],[ 9.14285714 26.85714286] ; [ 6.85714286 20.14285714],0
b3,1,0.210089,1.570811,[ 7 29] ; [ 9 18],[ 9.14285714 26.85714286] ; [ 6.85714286 20.14285714],0
p3,1,0.239934,1.380982,[37 18] ; [21 17],[34.30107527 20.69892473] ; [23.69892473 14.30107527],0
p9,1,0.261263,1.262053,[40 16] ; [31  7],[42.29787234 13.70212766] ; [28.70212766  9.29787234],0
n3,1,0.315086,1.009234,[11  1] ; [10  3],[10.08  1.92] ; [10.92  2.08],0
a7,1,0.323886,0.97319,[38 18] ; [22 16],[35.74468085 20.25531915] ; [24.25531915 13.74468085],0
a2,1,0.330726,0.946051,[ 4 52] ; [ 5 33],[ 5.36170213 50.63829787] ; [ 3.63829787 34.36170213],0
d3,1,0.337404,0.920269,[20 36] ; [10 28],[17.87234043 38.12765957] ; [12.12765957 25.87234043],0
