Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,193.879475,[ 23 196] ; [247 104],[103.73684211 115.26315789] ; [166.26315789 184.73684211],1
d3,1,0.0,135.711863,[117 101] ; [333  19],[172.10526316  45.89473684] ; [277.89473684  74.10526316],1
d4,1,0.0,130.124374,[138  81] ; [346   6],[185.63222417  33.36777583] ; [298.36777583  53.63222417],1
d5,1,0.0,123.647262,[138  81] ; [344   8],[184.86514886  34.13485114] ; [297.13485114  54.86514886],1
a2,1,0.0,78.576089,[ 16 203] ; [147 205],[ 62.51663748 156.48336252] ; [100.48336252 251.51663748],1
u1,1,0.0,61.462854,[ 10 209] ; [114 238],[ 47.558669 171.441331] ; [ 76.441331 275.558669],1
a4,1,0.0,50.753425,[ 55 164] ; [195 156],[ 96.05263158 122.94736842] ; [153.94736842 197.05263158],1
a5,1,0.0,39.64436,[132  87] ; [295  57],[163.77057793  55.22942207] ; [263.22942207  88.77057793],1
a3,1,0.0,35.236851,[126  93] ; [282  68],[157.03339192  61.96660808] ; [250.96660808  99.03339192],1
a6,1,2e-06,23.058916,[147  72] ; [296  55],[170.20526316  48.79473684] ; [272.79473684  78.20526316],1
r1,1,1.9e-05,18.333753,[162  55] ; [308  40],[180.51327434  36.48672566] ; [289.48672566  58.51327434],1
p4,1,5.1e-05,16.401608,[121  97] ; [253  98],[143.28998243  74.71001757] ; [230.71001757 120.28998243],1
s2,1,9.3e-05,15.26924,[ 90 127] ; [202 144],[112.54706927 104.45293073] ; [179.45293073 166.54706927],1
s8,1,0.000116,14.861291,[ 73 145] ; [174 174],[ 95.13427562 122.86572438] ; [151.86572438 196.13427562],1
v2,1,0.000165,14.193555,[101 107] ; [220 119],[122.06215722  85.93784278] ; [198.93784278 140.06215722],1
v3,1,0.000179,14.044641,[ 62 153] ; [150 185],[ 82.87272727 132.12727273] ; [129.12727273 205.87272727],1
n4,1,0.003231,8.67244,[151  66] ; [283  69],[165.51493849  51.48506151] ; [268.48506151  83.51493849],0
v1,1,0.004809,7.949764,[102 110] ; [207 136],[118.03243243  93.96756757] ; [190.96756757 152.03243243],0
p3,1,0.008196,6.990183,[ 98 121] ; [197 154],[113.34210526 105.65789474] ; [181.65789474 169.34210526],0
s3,1,0.009948,6.644259,[107 109] ; [208 135],[121.71735242  94.28264758] ; [193.28264758 149.71735242],0
r2,1,0.012231,6.277134,[200  15] ; [339   9],[205.8348135   9.1651865] ; [333.1651865  14.8348135],0
r4,1,0.013415,6.11358,[194  25] ; [332  20],[201.7408056  17.2591944] ; [324.2591944  27.7408056],0
p12,1,0.014068,6.029593,[ 10 205] ; [ 37 315],[ 17.82186949 197.17813051] ; [ 29.17813051 322.82186949],0
n6,1,0.021914,5.252622,[175  42] ; [307  43],[184.4691358  32.5308642] ; [297.5308642  52.4691358],0
s5,1,0.021982,5.247228,[ 57 155] ; [122 214],[ 69.24817518 142.75182482] ; [109.75182482 226.24817518],0
p6,1,0.02301,5.167749,[ 71 143] ; [149 199],[ 83.77224199 130.22775801] ; [136.22775801 211.77224199],0
p10,1,0.026274,4.937895,[170  43] ; [304  46],[179.3285968  33.6714032] ; [294.6714032  55.3285968],0
b2,1,0.03629,4.383419,[31 80] ; [ 86 131],[39.5945122 71.4054878] ; [ 77.4054878 139.5945122],0
b3,1,0.03629,4.383419,[31 80] ; [ 86 131],[39.5945122 71.4054878] ; [ 77.4054878 139.5945122],0
v4,1,0.043443,4.078065,[206  11] ; [342   7],[210.09893993   6.90106007] ; [337.90106007  11.09893993],0
s6,1,0.047476,3.928453,[137  78] ; [246  97],[147.57168459  67.42831541] ; [235.42831541 107.57168459],0
