Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000262,13.327536,[13  2] ; [ 6 17],[7.5 7.5] ; [11.5 11.5],1
d3,1,0.004193,8.198175,[13  3] ; [ 8 15],[8.61538462 7.38461538] ; [12.38461538 10.61538462],0
d4,1,0.011045,6.458136,[15  1] ; [13 10],[11.48717949  4.51282051] ; [16.51282051  6.48717949],0
d5,1,0.011045,6.458136,[15  1] ; [13 10],[11.48717949  4.51282051] ; [16.51282051  6.48717949],0
a3,1,0.034825,4.453736,[13  3] ; [11 12],[9.84615385 6.15384615] ; [14.15384615  8.84615385],0
a4,1,0.051772,3.783126,[7 8] ; [ 4 19],[ 4.34210526 10.65789474] ; [ 6.65789474 16.34210526],0
s3,1,0.054344,3.702093,[10  5] ; [ 8 15],[7.10526316 7.89473684] ; [10.89473684 12.10526316],0
a8,1,0.064527,3.417027,[ 5 10] ; [ 2 20],[ 2.83783784 12.16216216] ; [ 4.16216216 17.83783784],0
a6,1,0.150945,2.062672,[10  6] ; [ 9 14],[7.79487179 8.20512821] ; [11.20512821 11.79487179],0
v2,1,0.150945,2.062672,[10  6] ; [ 9 14],[7.79487179 8.20512821] ; [11.20512821 11.79487179],0
p11,1,0.174963,1.8399,[13  3] ; [14  9],[11.07692308  4.92307692] ; [15.92307692  7.07692308],0
s4,1,0.187265,1.739007,[ 1 15] ; [ 5 18],[ 2.46153846 13.53846154] ; [ 3.53846154 19.46153846],0
r3,1,0.27009,1.216288,[14  2] ; [16  6],[12.63157895  3.36842105] ; [17.36842105  4.63157895],0
b4,1,0.27377,1.197761,[13  3] ; [15  8],[11.48717949  4.51282051] ; [16.51282051  6.48717949],0
p7,1,0.300587,1.07159,[ 5 11] ; [11 12],[6.56410256 9.43589744] ; [ 9.43589744 13.56410256],0
r2,1,0.329889,0.949333,[9 5] ; [11 12],[7.56756757 6.43243243] ; [12.43243243 10.56756757],0
r4,1,0.341947,0.903119,[8 8] ; [ 8 15],[6.56410256 9.43589744] ; [ 9.43589744 13.56410256],0
