Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.275395,[282  35] ; [10 17],[269.08139535  47.91860465] ; [22.91860465  4.08139535],1
v4,1,3e-06,22.098462,[294  21] ; [18  9],[287.36842105  27.63157895] ; [24.63157895  2.36842105],1
r1,1,4.7e-05,16.574991,[250  66] ; [12 15],[241.37609329  74.62390671] ; [20.62390671  6.37609329],1
a3,1,0.000155,14.315128,[237  80] ; [11 16],[228.53488372  88.46511628] ; [19.46511628  7.53488372],1
r3,1,0.000188,13.943663,[295  19] ; [20  7],[290.05865103  23.94134897] ; [24.94134897  2.05865103],1
s2,1,0.001692,9.85683,[145 170] ; [ 4 23],[137.23684211 177.76315789] ; [11.76315789 15.23684211],0
d1,1,0.002336,9.264886,[220  97] ; [11 16],[212.86918605 104.13081395] ; [18.13081395  8.86918605],0
p10,1,0.008604,6.903248,[236  78] ; [14 13],[230.20527859  83.79472141] ; [19.79472141  7.20527859],0
a2,1,0.012239,6.275859,[ 79 238] ; [ 1 26],[ 73.72093023 243.27906977] ; [ 6.27906977 20.72093023],0
s5,1,0.015056,5.909852,[ 89 216] ; [ 2 25],[ 83.59939759 221.40060241] ; [ 7.40060241 19.59939759],0
a5,1,0.016396,5.759935,[233  84] ; [14 13],[227.61337209  89.38662791] ; [19.38662791  7.61337209],0
a6,1,0.018968,5.504484,[222  95] ; [13 14],[216.55523256 100.44476744] ; [18.44476744  8.55523256],0
d3,1,0.025074,5.018748,[238  78] ; [15 12],[233.0845481  82.9154519] ; [19.9154519  7.0845481],0
s3,1,0.025787,4.970217,[168 146] ; [ 8 18],[162.54117647 151.45882353] ; [13.45882353 12.54117647],0
a8,1,0.027286,4.87261,[ 27 264] ; [ 6 20],[ 30.29337539 260.70662461] ; [ 2.70662461 23.29337539],0
s6,1,0.03441,4.474192,[192 120] ; [11 16],[186.83185841 125.16814159] ; [16.16814159 10.83185841],0
b1,1,0.034506,4.469435,[122 195] ; [16 11],[127.16860465 189.83139535] ; [10.83139535 16.16860465],0
s7,1,0.042556,4.112961,[137 168] ; [ 5 17],[132.44648318 172.55351682] ; [ 9.55351682 12.44648318],0
u1,1,0.061057,3.508443,[ 56 261] ; [ 1 26],[ 52.52616279 264.47383721] ; [ 4.47383721 22.52616279],0
p11,1,0.072998,3.214282,[228  89] ; [15 12],[223.92732558  93.07267442] ; [19.07267442  7.92732558],0
a4,1,0.074272,3.185985,[150 166] ; [ 8 19],[145.56268222 170.43731778] ; [12.43731778 14.56268222],0
a7,1,0.081432,3.036079,[236  80] ; [16 11],[232.16326531  83.83673469] ; [19.83673469  7.16326531],0
p2,1,0.089037,2.891695,[244  71] ; [17 10],[240.39473684  74.60526316] ; [20.60526316  6.39473684],0
n6,1,0.091395,2.849625,[254  62] ; [18  9],[250.58892128  65.41107872] ; [21.41107872  5.58892128],0
p9,1,0.094651,2.793432,[238  74] ; [16 10],[234.46153846  77.53846154] ; [19.53846154  6.46153846],0
u3,1,0.128766,2.307317,[46 33] ; [ 6 10],[43.24210526 35.75789474] ; [8.75789474 7.24210526],0
s8,1,0.139131,2.187548,[115 201] ; [ 6 21],[111.47521866 204.52478134] ; [ 9.52478134 17.47521866],0
p8,1,0.141586,2.160635,[138 174] ; [ 8 19],[134.37168142 177.62831858] ; [11.62831858 15.37168142],0
p6,1,0.143811,2.136699,[ 87 226] ; [ 4 23],[ 83.77352941 229.22647059] ; [ 7.22647059 19.77352941],0
d4,1,0.144399,2.130442,[277  39] ; [21  6],[274.54227405  41.45772595] ; [23.45772595  3.54227405],0
v2,1,0.144729,2.126943,[139 166] ; [ 8 18],[135.45317221 169.54682779] ; [11.54682779 14.45317221],0
n2,1,0.180236,1.79568,[67 32] ; [3 4],[65.37735849 33.62264151] ; [4.62264151 2.37735849],0
d2,1,0.180642,1.792335,[170 144] ; [11 16],[166.6686217 147.3313783] ; [14.3313783 12.6686217],0
u2,1,0.216868,1.524979,[41 38] ; [11  5],[43.24210526 35.75789474] ; [8.75789474 7.24210526],0
p7,1,0.230083,1.440349,[176 136] ; [12 15],[173.02654867 138.97345133] ; [14.97345133 12.02654867],0
n1,1,0.261479,1.260912,[34 63] ; [1 6],[32.64423077 64.35576923] ; [2.35576923 4.64423077],0
n3,1,0.289578,1.121582,[65 33] ; [6 1],[66.26666667 31.73333333] ; [4.73333333 2.26666667],0
b4,1,0.382345,0.763147,[184 133] ; [18  9],[186.14534884 130.85465116] ; [15.85465116 11.14534884],0
p5,1,0.429149,0.625125,[ 22 293] ; [ 3 24],[ 23.02631579 291.97368421] ; [ 1.97368421 25.02631579],0
p1,1,0.48026,0.498273,[ 23 291] ; [ 1 26],[ 22.09970674 291.90029326] ; [ 1.90029326 25.09970674],0
p4,1,0.496189,0.463077,[162 154] ; [12 15],[160.303207 155.696793] ; [13.696793 13.303207],0
n4,1,0.561219,0.337598,[228  89] ; [18  9],[226.69186047  90.30813953] ; [19.30813953  7.69186047],0
b5,1,0.661146,0.192134,[174 143] ; [16 11],[175.0872093 141.9127907] ; [14.9127907 12.0872093],0
s4,1,0.687426,0.161886,[ 56 257] ; [ 4 23],[ 55.23529412 257.76470588] ; [ 4.76470588 22.23529412],0
n5,1,0.712716,0.135579,[210 106] ; [17 10],[209.13119534 106.86880466] ; [17.86880466  9.13119534],0
p3,1,0.748168,0.103077,[127 189] ; [10 17],[126.21574344 189.78425656] ; [10.78425656 16.21574344],0
a1,1,0.757154,0.095617,[ 16 301] ; [ 1 26],[ 15.66569767 301.33430233] ; [ 1.33430233 25.66569767],0
b2,1,0.807714,0.059232,[ 55 125] ; [ 6 12],[ 55.45454545 124.54545455] ; [ 5.54545455 12.45454545],0
b3,1,0.807714,0.059232,[ 55 125] ; [ 6 12],[ 55.45454545 124.54545455] ; [ 5.54545455 12.45454545],0
v3,1,0.900823,0.015531,[ 83 224] ; [ 7 20],[ 82.7245509 224.2754491] ; [ 7.2754491 19.7245509],0
s1,1,0.91267,0.012028,[ 13 301] ; [ 1 26],[ 12.8914956 301.1085044] ; [ 1.1085044 25.8914956],0
p12,1,0.977984,0.000762,[ 12 303] ; [ 1 26],[ 11.97368421 303.02631579] ; [ 1.02631579 25.97368421],0
