Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,46.590428,[50 10] ; [ 7 37],[32.88461538 27.11538462] ; [24.11538462 19.88461538],1
d4,1,0.0,27.002405,[58  2] ; [24 20],[47.30769231 12.69230769] ; [34.69230769  9.30769231],1
a5,1,0.0,26.958133,[55  5] ; [20 24],[43.26923077 16.73076923] ; [31.73076923 12.26923077],1
d3,1,8e-06,20.048673,[51  9] ; [18 24],[40.58823529 19.41176471] ; [28.41176471 13.58823529],1
a4,1,1.8e-05,18.439157,[45 15] ; [14 29],[34.36893204 25.63106796] ; [24.63106796 18.36893204],1
u1,1,2.2e-05,18.030074,[27 33] ; [ 3 41],[17.30769231 42.69230769] ; [12.69230769 31.30769231],1
a2,1,3.8e-05,16.971203,[30 30] ; [ 5 39],[20.19230769 39.80769231] ; [14.80769231 29.19230769],1
a3,1,0.000264,13.31219,[52  8] ; [24 20],[43.84615385 16.15384615] ; [32.15384615 11.84615385],1
s2,1,0.000666,11.581084,[45 15] ; [18 25],[36.69902913 23.30097087] ; [26.30097087 16.69902913],1
s3,1,0.003722,8.414642,[41 18] ; [18 26],[33.7961165 25.2038835] ; [25.2038835 18.7961165],0
p9,1,0.008559,6.912559,[56  4] ; [33 11],[51.34615385  8.65384615] ; [37.65384615  6.34615385],0
a7,1,0.01708,5.688174,[49 11] ; [26 17],[43.68932039 16.31067961] ; [31.31067961 11.68932039],0
s7,1,0.020212,5.393462,[43 16] ; [20 20],[37.54545455 21.45454545] ; [25.45454545 14.54545455],0
s5,1,0.028356,4.806292,[25 29] ; [10 31],[19.89473684 34.10526316] ; [15.10526316 25.89473684],0
p10,1,0.034852,4.45242,[51  9] ; [29 14],[46.60194175 13.39805825] ; [33.39805825  9.60194175],0
n4,1,0.041869,4.140486,[53  7] ; [32 12],[49.03846154 10.96153846] ; [35.96153846  8.03846154],0
p4,1,0.04244,4.117578,[43 17] ; [23 21],[38.07692308 21.92307692] ; [27.92307692 16.07692308],0
v3,1,0.043267,4.084929,[22 34] ; [ 9 35],[17.36 38.64] ; [13.64 30.36],0
s8,1,0.059869,3.541013,[35 25] ; [17 26],[30.29126214 29.70873786] ; [21.70873786 21.29126214],0
a6,1,0.063068,3.454819,[48 12] ; [28 16],[43.84615385 16.15384615] ; [32.15384615 11.84615385],0
s6,1,0.086555,2.937301,[45 14] ; [26 17],[41.06862745 17.93137255] ; [29.93137255 13.06862745],0
s4,1,0.130147,2.290748,[12 47] ; [ 4 39],[ 9.25490196 49.74509804] ; [ 6.74509804 36.25490196],0
