Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,148.794709,[ 93 228] ; [233  66],[168.78387097 152.21612903] ; [157.21612903 141.78387097],1
s2,1,0.0,92.484397,[116 220] ; [223  85],[176.86956522 159.13043478] ; [162.13043478 145.86956522],1
s6,1,0.0,70.864296,[181 151] ; [261  45],[230.00626959 101.99373041] ; [211.99373041  94.00626959],1
s3,1,0.0,65.644973,[136 198] ; [222  84],[186.83125 147.16875] ; [171.16875 134.83125],1
s5,1,0.0,36.772735,[ 83 245] ; [145 153],[119.46325879 208.53674121] ; [108.53674121 189.46325879],1
p6,1,0.0,30.830804,[ 89 241] ; [149 160],[122.91079812 207.08920188] ; [115.08920188 193.91079812],1
p9,1,1e-06,24.612354,[267  66] ; [289  20],[288.39252336  44.60747664] ; [267.60747664  41.39252336],1
v1,1,1.4e-05,18.822073,[160 172] ; [196 104],[187.01265823 144.98734177] ; [168.98734177 131.01265823],1
p3,1,1.6e-05,18.620903,[150 185] ; [192 119],[177.35294118 157.64705882] ; [164.64705882 146.35294118],1
p7,1,2.2e-05,18.028495,[190 143] ; [221  81],[215.53228346 117.46771654] ; [195.46771654 106.53228346],1
p10,1,5.6e-05,16.231347,[259  74] ; [276  32],[277.93291732  55.06708268] ; [257.06708268  50.93291732],1
v3,1,0.000124,14.734745,[110 215] ; [146 152],[133.54735152 191.45264848] ; [122.45264848 175.54735152],1
p4,1,0.000376,12.646202,[188 147] ; [216  94],[209.82945736 125.17054264] ; [194.17054264 115.82945736],1
a3,1,0.000425,12.41948,[252  87] ; [265  45],[270.05084746  68.94915254] ; [246.94915254  63.05084746],1
d2,1,0.000528,12.015197,[173 163] ; [202 109],[194.74497682 141.25502318] ; [180.25502318 130.74497682],1
n5,1,0.000721,11.434416,[236 101] ; [251  57],[254.44806202  82.55193798] ; [232.55193798  75.44806202],1
d1,1,0.000819,11.198329,[209 130] ; [230  81],[228.95538462 110.04461538] ; [210.04461538 100.95538462],1
u4,1,0.002239,9.342828,[  3 336] ; [ 15 296],[  9.38769231 329.61230769] ; [  8.61230769 302.38769231],0
b3,1,0.003577,8.487039,[ 61 122] ; [104 114],[ 75.29925187 107.70074813] ; [ 89.70074813 128.29925187],0
b2,1,0.003577,8.487039,[ 61 122] ; [104 114],[ 75.29925187 107.70074813] ; [ 89.70074813 128.29925187],0
n6,1,0.003892,8.333683,[273  65] ; [274  34],[286.20123839  51.79876161] ; [260.79876161  47.20123839],0
p12,1,0.004551,8.049712,[ 19 315] ; [ 37 271],[ 29.13395639 304.86604361] ; [ 26.86604361 281.13395639],0
n4,1,0.005554,7.689612,[258  81] ; [262  47],[272.03703704  66.96296296] ; [247.96296296  61.03703704],0
p5,1,0.007858,7.065555,[ 27 310] ; [ 45 263],[ 37.61860465 299.38139535] ; [ 34.38139535 273.61860465],0
u1,1,0.007894,7.057292,[ 63 276] ; [ 85 226],[ 77.18769231 261.81230769] ; [ 70.81230769 240.18769231],0
p8,1,0.018784,5.521469,[164 168] ; [179 126],[178.76923077 153.23076923] ; [164.23076923 140.76923077],0
a8,1,0.023785,5.110261,[ 35 271] ; [ 51 232],[ 44.67911715 261.32088285] ; [ 41.32088285 241.67911715],0
p11,1,0.034795,4.455195,[261  78] ; [260  51],[271.72153846  67.27846154] ; [249.27846154  61.72153846],0
a7,1,0.046122,3.977141,[261  78] ; [218  93],[249.81692308  89.18307692] ; [229.18307692  81.81692308],0
u3,1,0.049107,3.871708,[46 39] ; [33 13],[51.25954198 33.74045802] ; [27.74045802 18.25954198],0
d5,1,0.063011,3.456317,[284  54] ; [276  34],[292.09876543  45.90123457] ; [267.90123457  42.09876543],0
a6,1,0.06877,3.312134,[258  80] ; [217  93],[247.76234568  90.23765432] ; [227.23765432  82.76234568],0
r1,1,0.083759,2.990417,[278  59] ; [270  39],[285.87616099  51.12383901] ; [262.12383901  46.87616099],0
v4,1,0.08767,2.916651,[318  19] ; [301   9],[322.41576507  14.58423493] ; [296.58423493  13.41576507],0
r4,1,0.103655,2.648385,[312  27] ; [296  15],[317.09538462  21.90461538] ; [290.90461538  20.09538462],0
n1,1,0.114891,2.485618,[23 55] ; [27 37],[27.46478873 50.53521127] ; [22.53521127 41.46478873],0
d4,1,0.154538,2.02688,[287  51] ; [275  35],[293.14197531  44.85802469] ; [268.85802469  41.14197531],0
v2,1,0.158423,1.989219,[189 136] ; [191 109],[197.6 127.4] ; [182.4 117.6],0
s4,1,0.236366,1.402138,[ 48 286] ; [ 55 254],[ 53.50233281 280.49766719] ; [ 49.49766719 259.50233281],0
a2,1,0.240884,1.375411,[101 238] ; [106 205],[107.95846154 231.04153846] ; [ 99.04153846 211.95846154],0
a1,1,0.257668,1.281241,[ 15 324] ; [ 20 291],[ 18.25384615 320.74615385] ; [ 16.74615385 294.25384615],0
u2,1,0.290948,1.115232,[46 40] ; [29 17],[48.86363636 37.13636364] ; [26.13636364 19.86363636],0
p2,1,0.332567,0.938878,[277  58] ; [265  45],[281.50387597  53.49612403] ; [260.49612403  49.50387597],0
b1,1,0.340836,0.907283,[125 214] ; [126 185],[130.90615385 208.09384615] ; [120.09384615 190.90615385],0
n2,1,0.384668,0.75573,[62 18] ; [47 19],[59.7260274 20.2739726] ; [49.2739726 16.7260274],0
r2,1,0.442029,0.591009,[318  16] ; [297  11],[319.95327103  14.04672897] ; [295.04672897  12.95327103],0
a4,1,0.457345,0.552385,[176 162] ; [171 140],[180.71802773 157.28197227] ; [166.28197227 144.71802773],0
n3,1,0.592549,0.286382,[59 18] ; [48 18],[57.61538462 19.38461538] ; [49.38461538 16.61538462],0
d3,1,0.754757,0.097577,[245  93] ; [222  89],[243.21417565  94.78582435] ; [223.78582435  87.21417565],0
p1,1,0.852325,0.034653,[ 27 310] ; [ 26 283],[ 27.64860681 309.35139319] ; [ 25.35139319 283.64860681],0
b4,1,0.85582,0.033014,[196 143] ; [182 129],[197.14153846 141.85846154] ; [180.85846154 130.14153846],0
b5,1,0.91801,0.010597,[203 136] ; [185 126],[202.35692308 136.64307692] ; [185.64307692 125.35692308],0
s1,1,0.984909,0.000358,[ 10 326] ; [  9 296],[  9.95943838 326.04056162] ; [  9.04056162 295.95943838],0
