Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,43.959278,[66  3] ; [50 56],[45.73714286 23.26285714] ; [70.26285714 35.73714286],1
d3,1,0.0,42.895888,[64  5] ; [46 59],[43.62068966 25.37931034] ; [66.37931034 38.62068966],1
d2,1,0.0,33.73848,[39 30] ; [16 91],[21.5625 47.4375] ; [33.4375 73.5625],1
u1,1,0.000115,14.870796,[11 58] ; [  1 106],[ 4.70454545 64.29545455] ; [ 7.29545455 99.70454545],1
a7,1,0.000156,14.298279,[60  9] ; [64 42],[48.89142857 20.10857143] ; [75.10857143 30.89142857],1
a2,1,0.000496,12.130153,[15 54] ; [  5 102],[ 7.84090909 61.15909091] ; [12.15909091 94.84090909],1
a6,1,0.001096,10.658468,[53 16] ; [56 51],[42.73295455 26.26704545] ; [66.26704545 40.73295455],0
a4,1,0.00277,8.953044,[27 42] ; [20 87],[18.42613636 50.57386364] ; [28.57386364 78.42613636],0
a5,1,0.0071,7.247522,[44 25] ; [46 61],[35.28409091 33.71590909] ; [54.71590909 52.28409091],0
a3,1,0.008698,6.883883,[48 21] ; [53 54],[39.59659091 29.40340909] ; [61.40340909 45.59659091],0
v2,1,0.015256,5.886679,[35 28] ; [37 65],[27.49090909 35.50909091] ; [44.50909091 57.49090909],0
n5,1,0.01593,5.810638,[19 50] ; [48 57],[26.56896552 42.43103448] ; [40.43103448 64.56896552],0
r1,1,0.024868,5.033074,[52 17] ; [63 44],[45.08522727 23.91477273] ; [69.91477273 37.08522727],0
n2,1,0.037277,4.337715,[13 13] ; [30 10],[16.93939394  9.06060606] ; [26.06060606 13.93939394],0
b4,1,0.040857,4.181925,[45 24] ; [53 54],[38.42045455 30.57954545] ; [59.57954545 47.42045455],0
b2,1,0.047352,3.932849,[13 22] ; [ 9 41],[ 9.05882353 25.94117647] ; [12.94117647 37.05882353],0
b3,1,0.047352,3.932849,[13 22] ; [ 9 41],[ 9.05882353 25.94117647] ; [12.94117647 37.05882353],0
