Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,60.917564,[190  89] ; [ 39 101],[152.48448687 126.51551313] ; [76.51551313 63.48448687],1
p3,1,0.0,44.40704,[186  97] ; [44 96],[153.87706856 129.12293144] ; [76.12293144 63.87706856],1
p6,1,0.0,36.545636,[136 143] ; [ 25 113],[107.71942446 171.28057554] ; [53.28057554 84.71942446],1
p2,1,0.0,31.363695,[257  26] ; [98 43],[236.94575472  46.05424528] ; [118.05424528  22.94575472],1
p10,1,0.0,26.205848,[252  29] ; [97 42],[233.49761905  47.50238095] ; [115.50238095  23.49761905],1
p4,1,8e-06,19.998178,[197  85] ; [67 74],[176. 106.] ; [88. 53.],1
p11,1,1.9e-05,18.305055,[245  39] ; [97 44],[228.53647059  55.46352941] ; [113.46352941  27.53647059],1
p9,1,3.8e-05,16.974141,[257  26] ; [104  33],[243.2452381  39.7547619] ; [117.7547619  19.2452381],1
n5,1,5.2e-05,16.379467,[226  55] ; [87 53],[208.91448931  72.08551069] ; [104.08551069  35.91448931],1
v4,1,0.000163,14.213179,[273   7] ; [125  16],[264.70308789  15.29691211] ; [133.29691211   7.70308789],1
p5,1,0.000938,10.945643,[ 43 241] ; [  6 135],[ 32.74352941 251.25647059] ; [ 16.25647059 124.74352941],1
r4,1,0.00175,9.794932,[265  19] ; [118  23],[255.93411765  28.06588235] ; [127.06588235  13.93411765],0
s7,1,0.001762,9.782458,[160 113] ; [56 77],[145.24137931 127.75862069] ; [70.75862069 62.24137931],0
s5,1,0.002274,9.313841,[115 160] ; [34 96],[101.17283951 173.82716049] ; [47.82716049 82.17283951],0
n6,1,0.003607,8.471746,[249  30] ; [111  30],[239.14285714  39.85714286] ; [120.85714286  20.14285714],0
s8,1,0.008459,6.933549,[148 134] ; [54 85],[135.3064133 146.6935867] ; [66.6935867 72.3064133],0
a8,1,0.020458,5.372342,[ 48 205] ; [ 12 112],[ 40.26525199 212.73474801] ; [ 19.73474801 104.26525199],0
v1,1,0.025373,4.99827,[193  87] ; [78 57],[182.84337349  97.15662651] ; [88.15662651 46.84337349],0
n4,1,0.026389,4.930379,[233  50] ; [103  38],[224.26415094  58.73584906] ; [111.73584906  29.26415094],0
a3,1,0.041897,4.139342,[231  52] ; [103  38],[222.92924528  60.07075472] ; [111.07075472  29.92924528],0
s3,1,0.059992,3.537599,[163 115] ; [68 71],[154. 124.] ; [77. 62.],0
v3,1,0.074507,3.180832,[160 115] ; [67 70],[151.51699029 123.48300971] ; [75.48300971 61.51699029],0
r1,1,0.084786,2.970678,[243  40] ; [111  29],[236.83687943  46.16312057] ; [117.16312057  22.83687943],0
r3,1,0.130484,2.286739,[277   5] ; [135   6],[274.66666667   7.33333333] ; [137.33333333   3.66666667],0
r2,1,0.134065,2.244796,[266  12] ; [129  11],[262.70334928  15.29665072] ; [132.29665072   7.70334928],0
s6,1,0.136121,2.221273,[198  81] ; [88 50],[191.35251799  87.64748201] ; [94.64748201 43.35251799],0
b5,1,0.155762,2.014892,[165 119] ; [92 49],[171.73647059 112.26352941] ; [85.26352941 55.73647059],0
a2,1,0.179743,1.799749,[ 84 200] ; [ 33 108],[ 78.18352941 205.81647059] ; [ 38.81647059 102.18352941],0
n2,1,0.189072,1.724838,[36  9] ; [27 13],[33.35294118 11.64705882] ; [29.64705882 10.35294118],0
a7,1,0.206771,1.593891,[209  74] ; [112  29],[214.25235849  68.74764151] ; [106.74764151  34.25235849],0
s2,1,0.243563,1.359852,[156 126] ; [68 70],[150.4 131.6] ; [73.6 64.4],0
u1,1,0.263934,1.248005,[ 68 216] ; [ 27 114],[ 63.48235294 220.51764706] ; [ 31.51764706 109.48235294],0
n1,1,0.284255,1.146632,[12 33] ; [15 25],[14.29411765 30.70588235] ; [12.70588235 27.29411765],0
s1,1,0.289065,1.123971,[  9 273] ; [  2 137],[  7.36817102 274.63182898] ; [  3.63182898 135.36817102],0
u2,1,0.325952,0.964912,[25 25] ; [23 15],[27.27272727 22.72727273] ; [20.72727273 17.27272727],0
u3,1,0.326201,0.963919,[28 25] ; [24 14],[30.28571429 22.71428571] ; [21.71428571 16.28571429],0
d3,1,0.343771,0.896317,[225  59] ; [106  35],[221.18588235  62.81411765] ; [109.81411765  31.18588235],0
a6,1,0.358142,0.844399,[201  82] ; [94 47],[196.89858491  86.10141509] ; [98.10141509 42.89858491],0
a5,1,0.368077,0.810145,[232  52] ; [110  31],[228.53647059  55.46352941] ; [113.46352941  27.53647059],0
b2,1,0.442991,0.588522,[ 69 114] ; [35 47],[ 71.81886792 111.18113208] ; [32.18113208 49.81886792],0
