Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.001384,10.227273,[ 7 21] ; [7 1],[10.88888889 17.11111111] ; [3.11111111 4.88888889],0
p6,1,0.032125,4.591837,[ 4 24] ; [4 4],[ 6.22222222 21.77777778] ; [1.77777778 6.22222222],0
p3,1,0.032125,4.591837,[ 4 24] ; [4 4],[ 6.22222222 21.77777778] ; [1.77777778 6.22222222],0
p10,1,0.048595,3.889286,[10 18] ; [6 2],[12.44444444 15.55555556] ; [3.55555556 4.44444444],0
b5,1,0.048595,3.889286,[18 10] ; [2 6],[15.55555556 12.44444444] ; [4.44444444 3.55555556],0
s4,1,0.053116,3.74026,[ 1 27] ; [2 6],[ 2.33333333 25.66666667] ; [0.66666667 7.33333333],0
p2,1,0.074343,3.184432,[11 17] ; [6 2],[13.22222222 14.77777778] ; [3.77777778 4.22222222],0
n6,1,0.088595,2.899722,[11 16] ; [6 2],[13.11428571 13.88571429] ; [3.88571429 4.11428571],0
s5,1,0.090969,2.857143,[ 4 24] ; [3 4],[ 5.6 22.4] ; [1.4 5.6],0
s7,1,0.103604,2.649167,[ 5 22] ; [3 3],[ 6.54545455 20.45454545] ; [1.45454545 4.54545455],0
v2,1,0.175334,1.836735,[10 18] ; [5 3],[11.66666667 16.33333333] ; [3.33333333 4.66666667],0
p9,1,0.180553,1.793068,[13 14] ; [6 2],[14.65714286 12.34285714] ; [4.34285714 3.65714286],0
u2,1,0.200751,1.636905,[2 6] ; [2 1],[2.90909091 5.09090909] ; [1.09090909 1.90909091],0
a4,1,0.208723,1.58026,[10 18] ; [1 7],[ 8.55555556 19.44444444] ; [2.44444444 5.55555556],0
s6,1,0.220806,1.499126,[ 9 19] ; [4 3],[10.4 17.6] ; [2.6 4.4],0
a5,1,0.256839,1.285714,[20  8] ; [4 4],[18.66666667  9.33333333] ; [5.33333333 2.66666667],0
a8,1,0.273982,1.196703,[ 9 19] ; [1 7],[ 7.77777778 20.22222222] ; [2.22222222 5.77777778],0
n5,1,0.278272,1.17551,[15 13] ; [6 2],[16.33333333 11.66666667] ; [4.66666667 3.33333333],0
d2,1,0.422678,0.642857,[13 15] ; [5 3],[14. 14.] ; [4. 4.],0
r4,1,0.464795,0.534323,[10 18] ; [4 4],[10.88888889 17.11111111] ; [3.11111111 4.88888889],0
a3,1,0.524471,0.405093,[20  7] ; [5 3],[19.28571429  7.71428571] ; [5.71428571 2.28571429],0
b1,1,0.532251,0.390093,[14 14] ; [5 3],[14.77777778 13.22222222] ; [4.22222222 3.77777778],0
d1,1,0.587746,0.293878,[11 17] ; [4 4],[11.66666667 16.33333333] ; [3.33333333 4.66666667],0
p4,1,0.628745,0.233766,[ 8 20] ; [3 5],[ 8.55555556 19.44444444] ; [2.44444444 5.55555556],0
s8,1,0.652571,0.202674,[ 5 23] ; [2 6],[ 5.44444444 22.55555556] ; [1.55555556 6.44444444],0
v1,1,0.65564,0.198864,[ 9 18] ; [2 6],[ 8.48571429 18.51428571] ; [2.51428571 5.48571429],0
n1,1,0.715388,0.132955,[4 7] ; [1 1],[4.23076923 6.76923077] ; [0.76923077 1.23076923],0
p11,1,0.719918,0.128571,[12 16] ; [4 4],[12.44444444 15.55555556] ; [3.55555556 4.44444444],0
a2,1,0.719918,0.128571,[ 5 23] ; [1 7],[ 4.66666667 23.33333333] ; [1.33333333 6.66666667],0
r1,1,0.719918,0.128571,[12 16] ; [4 4],[12.44444444 15.55555556] ; [3.55555556 4.44444444],0
d4,1,0.776814,0.080357,[19  9] ; [5 3],[18.66666667  9.33333333] ; [5.33333333 2.66666667],0
p7,1,0.776814,0.080357,[ 9 19] ; [3 5],[ 9.33333333 18.66666667] ; [2.66666667 5.33333333],0
d3,1,0.786351,0.073469,[16 12] ; [5 3],[16.33333333 11.66666667] ; [4.66666667 3.33333333],0
b3,1,0.799782,0.064327,[ 5 14] ; [1 2],[ 5.18181818 13.81818182] ; [0.81818182 2.18181818],0
b2,1,0.799782,0.064327,[ 5 14] ; [1 2],[ 5.18181818 13.81818182] ; [0.81818182 2.18181818],0
d5,1,0.830324,0.045918,[22  6] ; [6 2],[21.77777778  6.22222222] ; [6.22222222 1.77777778],0
v3,1,0.830324,0.045918,[ 6 22] ; [2 6],[ 6.22222222 21.77777778] ; [1.77777778 6.22222222],0
u1,1,0.887288,0.020089,[ 3 25] ; [1 7],[ 3.11111111 24.88888889] ; [0.88888889 7.11111111],0
s1,1,0.887288,0.020089,[ 3 25] ; [1 7],[ 3.11111111 24.88888889] ; [0.88888889 7.11111111],0
n3,1,0.905581,0.014069,[6 5] ; [1 1],[5.92307692 5.07692308] ; [1.07692308 0.92307692],0
a6,1,0.926113,0.0086,[18 10] ; [5 3],[17.88888889 10.11111111] ; [5.11111111 2.88888889],0
n4,1,0.926113,0.0086,[18 10] ; [5 3],[17.88888889 10.11111111] ; [5.11111111 2.88888889],0
p8,1,0.956333,0.002998,[ 8 19] ; [2 5],[ 7.94117647 19.05882353] ; [2.05882353 4.94117647],0
b4,1,1.0,0.0,[21  7] ; [6 2],[21.  7.] ; [6. 2.],0
