Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.41332,[ 49 106] ; [326 151],[91.96993671 63.03006329] ; [283.03006329 193.96993671],1
d2,1,0.0,60.369175,[ 31 123] ; [267 209],[72.84444444 81.15555556] ; [225.15555556 250.84444444],1
a3,1,0.0,45.1662,[81 74] ; [380  96],[113.24088748  41.75911252] ; [347.75911252 128.24088748],1
a4,1,0.0,38.709651,[ 35 120] ; [243 232],[68.3968254 86.6031746] ; [209.6031746 265.3968254],1
d4,1,0.0,29.964329,[106  48] ; [418  58],[128.08888889  25.91111111] ; [395.91111111  80.08888889],1
r1,1,0.0,29.166762,[102  52] ; [407  67],[124.81847134  29.18152866] ; [384.18152866  89.81847134],1
u1,1,0.0,26.592438,[  6 149] ; [105 372],[ 27.22310127 127.77689873] ; [ 83.77689873 393.22310127],1
d5,1,0.0,26.152009,[107  48] ; [414  62],[127.97939778  27.02060222] ; [393.02060222  82.97939778],1
n4,1,4e-06,21.383617,[103  51] ; [401  76],[123.00475436  30.99524564] ; [380.99524564  96.00475436],1
a6,1,2.8e-05,17.540596,[87 68] ; [352 124],[107.83676704  47.16323296] ; [331.16323296 144.83676704],1
p4,1,0.000278,13.216333,[81 73] ; [327 149],[99.73333333 54.26666667] ; [308.26666667 167.73333333],1
d3,1,0.000296,13.094767,[91 64] ; [353 124],[108.89240506  46.10759494] ; [335.10759494 141.89240506],1
r4,1,0.000372,12.669002,[129  26] ; [443  34],[140.28481013  14.71518987] ; [431.71518987  45.28481013],1
s8,1,0.000455,12.292623,[ 51 104] ; [232 241],[69.84872611 85.15127389] ; [213.15127389 259.84872611],1
v1,1,0.000579,11.841421,[66 84] ; [278 185],[84.17618271 65.82381729] ; [259.82381729 203.17618271],1
p3,1,0.000701,11.487911,[64 91] ; [271 205],[82.29001585 72.70998415] ; [252.70998415 223.29001585],1
p10,1,0.00114,10.585235,[123  30] ; [427  46],[134.42492013  18.57507987] ; [415.57507987  57.42492013],0
