Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,43.249117,[213  64] ; [50 67],[184.90101523  92.09898477] ; [78.09898477 38.90101523],1
a6,1,0.0,40.854339,[205  72] ; [47 70],[177.16751269  99.83248731] ; [74.83248731 42.16751269],1
r4,1,2.4e-05,17.828926,[254  23] ; [89 28],[241.14467005  35.85532995] ; [101.85532995  15.14467005],1
r1,1,7.7e-05,15.641889,[225  50] ; [74 43],[209.75765306  65.24234694] ; [89.24234694 27.75765306],1
a2,1,0.000163,14.217051,[ 70 207] ; [ 10 107],[ 56.24365482 220.75634518] ; [23.75634518 93.24365482],1
u1,1,0.000403,12.518059,[ 49 228] ; [  5 112],[ 37.96446701 239.03553299] ; [ 16.03553299 100.96446701],1
b5,1,0.000467,12.243237,[189  88] ; [58 59],[173.65228426 103.34771574] ; [73.34771574 43.65228426],1
r3,1,0.000636,11.668705,[266  10] ; [102  15],[258.44274809  17.55725191] ; [109.55725191   7.44274809],1
a5,1,0.00075,11.359994,[202  75] ; [65 52],[187.71319797  89.28680203] ; [79.28680203 37.71319797],1
d4,1,0.000791,11.26226,[233  44] ; [81 36],[220.75634518  56.24365482] ; [93.24365482 23.75634518],1
d1,1,0.000942,10.938275,[164 113] ; [48 69],[149.04568528 127.95431472] ; [62.95431472 54.04568528],1
d5,1,0.00316,8.712764,[221  56] ; [77 40],[209.50761421  67.49238579] ; [88.49238579 28.50761421],0
s6,1,0.008132,7.004077,[182  90] ; [60 54],[170.52849741 101.47150259] ; [71.47150259 42.52849741],0
v2,1,0.012509,6.237233,[144 119] ; [46 67],[132.89893617 130.10106383] ; [57.10106383 55.89893617],0
u3,1,0.014464,5.980664,[48 38] ; [15 30],[41.35877863 44.64122137] ; [21.64122137 23.35877863],0
p2,1,0.015649,5.841839,[222  54] ; [81 36],[212.79389313  63.20610687] ; [90.20610687 26.79389313],0
r2,1,0.022328,5.220062,[258  15] ; [101  14],[252.59536082  20.40463918] ; [106.40463918   8.59536082],0
p10,1,0.022421,5.212783,[214  57] ; [79 37],[205.17571059  65.82428941] ; [87.82428941 28.17571059],0
v4,1,0.040363,4.202554,[262  13] ; [105  12],[257.46173469  17.53826531] ; [109.53826531   7.46173469],0
n5,1,0.044401,4.041235,[194  81] ; [94 23],[202.04081633  72.95918367] ; [85.95918367 31.04081633],0
s2,1,0.07755,3.115518,[134 140] ; [45 70],[126.08226221 147.91773779] ; [52.91773779 62.08226221],0
p9,1,0.083629,2.992924,[219  49] ; [85 30],[212.72062663  55.27937337] ; [91.27937337 23.72062663],0
b1,1,0.103081,2.657219,[ 81 196] ; [44 73],[ 87.88071066 189.11928934] ; [37.11928934 79.88071066],0
p4,1,0.114617,2.48938,[109 165] ; [36 79],[102.13367609 171.86632391] ; [42.86632391 72.13367609],0
p8,1,0.144005,2.134636,[111 160] ; [38 77],[104.60880829 166.39119171] ; [44.39119171 70.60880829],0
u2,1,0.17567,1.833876,[44 42] ; [17 27],[40.35384615 45.64615385] ; [20.64615385 23.35384615],0
a3,1,0.193649,1.689635,[190  86] ; [72 44],[184.46938776  91.53061224] ; [77.53061224 38.46938776],0
s8,1,0.370387,0.802364,[106 170] ; [39 77],[102.09183673 173.90816327] ; [42.90816327 73.09183673],0
a8,1,0.377892,0.777549,[ 39 213] ; [13 96],[ 36.29916898 215.70083102] ; [15.70083102 93.29916898],0
s3,1,0.391806,0.733328,[142 128] ; [55 60],[138.15584416 131.84415584] ; [58.84415584 56.15584416],0
b2,1,0.408929,0.681913,[ 52 102] ; [28 43],[54.75555556 99.24444444] ; [25.24444444 45.75555556],0
b3,1,0.408929,0.681913,[ 52 102] ; [28 43],[54.75555556 99.24444444] ; [25.24444444 45.75555556],0
n3,1,0.411771,0.673681,[53 21] ; [27 15],[51.03448276 22.96551724] ; [28.96551724 13.03448276],0
s4,1,0.420057,0.650155,[ 49 223] ; [17 99],[ 46.26804124 225.73195876] ; [19.73195876 96.26804124],0
v3,1,0.448564,0.574278,[ 93 175] ; [35 79],[ 89.80104712 178.19895288] ; [38.19895288 75.80104712],0
a4,1,0.550531,0.356366,[111 165] ; [50 65],[113.64705882 162.35294118] ; [47.35294118 67.64705882],0
p6,1,0.55849,0.342326,[ 67 208] ; [31 83],[ 69.28020566 205.71979434] ; [28.71979434 85.28020566],0
b4,1,0.576547,0.311851,[167 110] ; [67 50],[164.51269036 112.48730964] ; [69.48730964 47.51269036],0
d2,1,0.614964,0.253009,[129 147] ; [51 65],[126.73469388 149.26530612] ; [53.26530612 62.73469388],0
n4,1,0.695439,0.15326,[205  70] ; [85 32],[203.44387755  71.55612245] ; [86.55612245 30.44387755],0
s1,1,0.71228,0.136011,[  9 262] ; [  3 112],[  8.42487047 262.57512953] ; [  3.57512953 111.42487047],0
a1,1,0.717702,0.130705,[  9 268] ; [  3 114],[  8.43654822 268.56345178] ; [  3.56345178 113.43654822],0
v1,1,0.748435,0.102851,[125 146] ; [51 64],[123.56476684 147.43523316] ; [52.43523316 62.56476684],0
s7,1,0.793706,0.068383,[111 158] ; [45 68],[109.85340314 159.14659686] ; [46.14659686 66.85340314],0
p11,1,0.838776,0.041396,[211  66] ; [88 29],[210.2106599  66.7893401] ; [88.7893401 28.2106599],0
n1,1,0.857593,0.032198,[25 47] ; [16 28],[25.44827586 46.55172414] ; [15.55172414 28.44827586],0
p12,1,0.865688,0.028608,[ 13 262] ; [  6 111],[ 13.32908163 261.67091837] ; [  5.67091837 111.32908163],0
n2,1,0.882457,0.021861,[54 19] ; [32 12],[53.65811966 19.34188034] ; [32.34188034 11.65811966],0
p1,1,0.895535,0.017241,[ 15 260] ; [  6 111],[ 14.73214286 260.26785714] ; [  6.26785714 110.73214286],0
p5,1,0.916135,0.011089,[ 15 261] ; [  6 110],[ 14.78571429 261.21428571] ; [  6.21428571 109.78571429],0
s5,1,0.925984,0.00863,[ 77 191] ; [33 80],[ 77.37532808 190.62467192] ; [32.62467192 80.37532808],0
p7,1,0.927407,0.008301,[130 135] ; [57 58],[130.40789474 134.59210526] ; [56.59210526 58.40789474],0
