Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000111,14.937683,[5 4] ; [74  4],[8.17241379 0.82758621] ; [70.82758621  7.17241379],1
r1,1,0.000273,13.243827,[4 5] ; [71  8],[7.67045455 1.32954545] ; [67.32954545 11.67045455],1
r4,1,0.000966,10.892337,[5 4] ; [73  6],[7.97727273 1.02272727] ; [70.02272727  8.97727273],1
v4,1,0.015758,5.829693,[6 3] ; [73  6],[8.07954545 0.92045455] ; [70.92045455  8.07954545],0
a5,1,0.025464,4.99203,[4 5] ; [62 17],[6.75 2.25] ; [59.25 19.75],0
d1,1,0.097164,2.751488,[3 6] ; [49 30],[5.31818182 3.68181818] ; [46.68181818 32.31818182],0
p1,1,0.097675,2.743109,[3 6] ; [10 69],[1.32954545 7.67045455] ; [11.67045455 67.32954545],0
n3,1,0.114653,2.488889,[1 2] ; [14  4],[2.14285714 0.85714286] ; [12.85714286  5.14285714],0
p5,1,0.126317,2.337191,[4 5] ; [17 62],[2.14772727 6.85227273] ; [18.85227273 60.14772727],0
n6,1,0.131462,2.275158,[6 3] ; [68 11],[7.56818182 1.43181818] ; [66.43181818 12.56818182],0
a4,1,0.180313,1.795046,[2 7] ; [36 43],[3.88636364 5.11363636] ; [34.11363636 44.88636364],0
p8,1,0.188407,1.730033,[3 6] ; [44 34],[4.86206897 4.13793103] ; [42.13793103 35.86206897],0
u2,1,0.24421,1.356128,[3 1] ; [10 13],[1.92592593 2.07407407] ; [11.07407407 11.92592593],0
b5,1,0.256207,1.289136,[2 7] ; [33 46],[3.57954545 5.42045455] ; [31.42045455 47.57954545],0
s7,1,0.306028,1.04774,[4 4] ; [24 51],[2.69879518 5.30120482] ; [25.30120482 49.69879518],0
d3,1,0.307233,1.042531,[4 5] ; [49 30],[5.42045455 3.57954545] ; [47.57954545 31.42045455],0
p11,1,0.343493,0.89735,[8 1] ; [59 20],[6.85227273 2.14772727] ; [60.14772727 18.85227273],0
p7,1,0.34471,0.892838,[5 4] ; [56 23],[6.23863636 2.76136364] ; [54.76136364 24.23863636],0
a3,1,0.358419,0.843424,[5 4] ; [55 23],[6.20689655 2.79310345] ; [53.79310345 24.20689655],0
a7,1,0.361788,0.831678,[4 5] ; [47 31],[5.27586207 3.72413793] ; [45.72413793 32.27586207],0
v1,1,0.378783,0.774648,[5 4] ; [31 46],[3.76744186 5.23255814] ; [32.23255814 44.76744186],0
p6,1,0.413776,0.667926,[2 7] ; [28 50],[3.10344828 5.89655172] ; [26.89655172 51.10344828],0
p3,1,0.428966,0.625621,[4 5] ; [46 33],[5.11363636 3.88636364] ; [44.88636364 34.11363636],0
p2,1,0.510401,0.433244,[8 1] ; [63 16],[7.26136364 1.73863636] ; [63.73863636 15.26136364],0
v2,1,0.520671,0.412564,[4 5] ; [44 35],[4.90909091 4.09090909] ; [43.09090909 35.90909091],0
b1,1,0.528995,0.396322,[3 6] ; [35 44],[3.88636364 5.11363636] ; [34.11363636 44.88636364],0
b3,1,0.589791,0.29067,[2 4] ; [22 27],[2.61818182 3.38181818] ; [21.38181818 27.61818182],0
b2,1,0.589791,0.29067,[2 4] ; [22 27],[2.61818182 3.38181818] ; [21.38181818 27.61818182],0
d4,1,0.607122,0.264387,[8 1] ; [64 14],[7.44827586 1.55172414] ; [64.55172414 13.44827586],0
p4,1,0.655883,0.198563,[6 3] ; [46 32],[5.37931034 3.62068966] ; [46.62068966 31.37931034],0
a8,1,0.668588,0.183258,[1 8] ; [12 60],[1.44444444 7.55555556] ; [11.55555556 60.44444444],0
s4,1,0.676111,0.174537,[2 7] ; [13 65],[1.55172414 7.44827586] ; [13.44827586 64.55172414],0
n5,1,0.719548,0.128926,[7 2] ; [57 22],[6.54545455 2.45454545] ; [57.45454545 21.54545455],0
b4,1,0.730214,0.118916,[6 3] ; [48 31],[5.52272727 3.47727273] ; [48.47727273 30.52272727],0
d5,1,0.815834,0.054245,[7 2] ; [64 15],[7.26136364 1.73863636] ; [63.73863636 15.26136364],0
a6,1,0.8199,0.051835,[5 4] ; [47 32],[5.31818182 3.68181818] ; [46.68181818 32.31818182],0
p10,1,0.830307,0.045928,[7 2] ; [63 15],[7.24137931 1.75862069] ; [62.75862069 15.24137931],0
n4,1,0.839044,0.041256,[7 2] ; [59 20],[6.75 2.25] ; [59.25 19.75],0
d2,1,0.902288,0.015073,[5 4] ; [45 33],[5.17241379 3.82758621] ; [44.82758621 33.17241379],0
s6,1,0.958142,0.002755,[6 3] ; [50 26],[5.92941176 3.07058824] ; [50.07058824 25.92941176],0
p9,1,0.97656,0.000863,[7 2] ; [61 17],[7.03448276 1.96551724] ; [60.96551724 17.03448276],0
s8,1,1.0,0.0,[3 6] ; [26 52],[3. 6.] ; [26. 52.],0
v3,1,1.0,0.0,[3 6] ; [26 52],[3. 6.] ; [26. 52.],0
u3,1,1.0,0.0,[2 2] ; [12 12],[2. 2.] ; [12. 12.],0
