Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,134.712538,[437  63] ; [50 77],[388.35725678 111.64274322] ; [98.64274322 28.35725678],1
n6,1,0.0,27.838839,[455  47] ; [92 34],[437.25159236  64.74840764] ; [109.74840764  16.25159236],1
d2,1,2e-06,23.115346,[262 240] ; [36 91],[237.83147854 264.16852146] ; [60.16852146 66.83147854],1
a4,1,4e-06,21.402159,[245 257] ; [33 94],[221.86963434 280.13036566] ; [56.13036566 70.86963434],1
a5,1,4e-06,21.383617,[401 103] ; [76 51],[380.99524564 123.00475436] ; [96.00475436 30.99524564],1
s7,1,6e-06,20.519398,[261 220] ; [39 85],[238.51239669 242.48760331] ; [61.48760331 62.51239669],1
p4,1,1e-05,19.510003,[347 156] ; [61 66],[325.75238095 177.24761905] ; [82.24761905 44.75238095],1
d5,1,8e-05,15.564292,[431  72] ; [90 37],[415.97301587  87.02698413] ; [105.02698413  21.97301587],1
a2,1,0.000216,13.686088,[134 370] ; [ 14 113],[118.21236133 385.78763867] ; [29.78763867 97.21236133],1
v3,1,0.000718,11.441682,[213 276] ; [33 90],[196.55882353 292.44117647] ; [49.44117647 73.55882353],1
r4,1,0.000782,11.283241,[466  38] ; [105  22],[456.07606973  47.92393027] ; [114.92393027  12.07606973],1
d1,1,0.000864,11.098299,[316 188] ; [59 68],[299.52456418 204.47543582] ; [75.47543582 51.52456418],1
p6,1,0.000864,11.097518,[214 284] ; [33 91],[197.75884244 300.24115756] ; [49.24115756 74.75884244],1
a3,1,0.000982,10.860706,[382 121] ; [78 49],[367.26984127 135.73015873] ; [92.73015873 34.26984127],1
p3,1,0.001001,10.824817,[284 219] ; [51 76],[267.46825397 235.53174603] ; [67.53174603 59.46825397],0
v1,1,0.001461,10.127043,[290 198] ; [54 70],[274.30065359 213.69934641] ; [69.69934641 54.30065359],0
s8,1,0.002216,9.361049,[241 259] ; [42 85],[225.67783094 274.32216906] ; [57.32216906 69.67783094],0
p10,1,0.003548,8.501718,[448  51] ; [102  25],[438.41853035  60.58146965] ; [111.58146965  15.41853035],0
r1,1,0.004839,7.938586,[417  84] ; [91 35],[405.9138756  95.0861244] ; [102.0861244  23.9138756],0
a8,1,0.005883,7.585774,[ 78 377] ; [  8 108],[ 68.52889667 386.47110333] ; [17.47110333 98.52889667],0
s6,1,0.006665,7.36108,[343 148] ; [72 54],[330.25121556 160.74878444] ; [84.74878444 41.25121556],0
u1,1,0.007005,7.271597,[ 99 405] ; [ 12 115],[ 88.659271 415.340729] ; [ 22.340729 104.659271],0
s3,1,0.010775,6.502101,[293 200] ; [59 67],[280.34894992 212.65105008] ; [71.65105008 54.34894992],0
s2,1,0.017613,5.634224,[260 237] ; [51 75],[248.1011236 248.8988764] ; [62.8988764 63.1011236],0
r2,1,0.020589,5.361234,[471  24] ; [113  13],[465.50724638  29.49275362] ; [118.49275362   7.50724638],0
p1,1,0.027829,4.838658,[ 51 451] ; [  5 122],[ 44.69316375 457.30683625] ; [ 11.30683625 115.69316375],0
p12,1,0.035455,4.423148,[ 49 451] ; [  5 122],[ 43.06220096 456.93779904] ; [ 10.93779904 116.06220096],0
s4,1,0.040691,4.188853,[ 69 427] ; [ 27 100],[ 76.43017657 419.56982343] ; [ 19.56982343 107.43017657],0
v4,1,0.054393,3.700594,[484  14] ; [118   8],[480.44230769  17.55769231] ; [121.55769231   4.44230769],0
r3,1,0.056275,3.643894,[485  14] ; [119   8],[481.46325879  17.53674121] ; [122.53674121   4.46325879],0
p5,1,0.060437,3.525364,[ 71 432] ; [ 10 117],[ 64.67142857 438.32857143] ; [ 16.32857143 110.67142857],0
v2,1,0.090965,2.857209,[291 194] ; [64 60],[282.71756979 202.28243021] ; [72.28243021 51.71756979],0
b1,1,0.138064,2.199401,[178 326] ; [36 91],[170.92868463 333.07131537] ; [43.07131537 83.92868463],0
p8,1,0.162963,1.946512,[308 186] ; [70 56],[301.18064516 192.81935484] ; [76.81935484 49.18064516],0
n1,1,0.185478,1.753172,[30 51] ; [10 30],[26.7768595 54.2231405] ; [13.2231405 26.7768595],0
a7,1,0.198348,1.654496,[363 139] ; [99 28],[368.71860095 133.28139905] ; [93.28139905 33.71860095],0
p9,1,0.257974,1.279598,[452  46] ; [111  16],[448.5984  49.4016] ; [114.4016  12.5984],0
d4,1,0.339746,0.911391,[421  81] ; [102  25],[417.40222576  84.59777424] ; [105.59777424  21.40222576],0
s5,1,0.341686,0.904094,[171 315] ; [38 86],[166.5147541 319.4852459] ; [42.4852459 81.5147541],0
u4,1,0.355967,0.852072,[ 10 493] ; [  1 126],[  8.78253968 494.21746032] ; [  2.21746032 124.78253968],0
a1,1,0.383792,0.758521,[ 25 479] ; [  4 123],[ 23.16323296 480.83676704] ; [  5.83676704 121.16323296],0
p7,1,0.384015,0.757809,[356 140] ; [82 39],[352.10372771 143.89627229] ; [85.89627229 35.10372771],0
d3,1,0.404687,0.694355,[350 154] ; [93 34],[353.83835182 150.16164818] ; [89.16164818 37.83835182],0
b3,1,0.470362,0.521125,[132 200] ; [22 41],[129.43797468 202.56202532] ; [24.56202532 38.43797468],0
b2,1,0.470362,0.521125,[132 200] ; [22 41],[129.43797468 202.56202532] ; [24.56202532 38.43797468],0
a6,1,0.47713,0.505415,[353 150] ; [85 42],[349.7047619 153.2952381] ; [88.2952381 38.7047619],0
n3,1,0.499113,0.456823,[64 18] ; [29 11],[62.50819672 19.49180328] ; [30.49180328  9.50819672],0
b5,1,0.562179,0.335945,[300 204] ; [72 55],[297.12836767 206.87163233] ; [74.87163233 52.12836767],0
s1,1,0.566657,0.328307,[ 12 484] ; [  2 125],[ 11.14606742 484.85393258] ; [  2.85393258 124.14606742],0
n2,1,0.658555,0.195283,[60 22] ; [30  9],[60.99173554 21.00826446] ; [29.00826446  9.99173554],0
u3,1,0.721712,0.126858,[68 53] ; [29 20],[69.04117647 51.95882353] ; [27.95882353 21.04117647],0
b4,1,0.737812,0.112059,[294 210] ; [72 55],[292.33597464 211.66402536] ; [73.66402536 53.33597464],0
u2,1,0.873231,0.025458,[70 51] ; [29 20],[70.46470588 50.53529412] ; [28.53529412 20.46470588],0
