Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,79.989832,[208 147] ; [ 51 187],[155.05059022 199.94940978] ; [103.94940978 134.05059022],1
u4,1,0.381109,0.767122,[ 10 353] ; [  4 237],[  8.41390728 354.58609272] ; [  5.58609272 235.41390728],0
d3,1,0.433143,0.614381,[263  99] ; [168  73],[258.74295191 103.25704809] ; [172.25704809  68.74295191],0
p1,1,0.449865,0.570992,[ 31 330] ; [ 25 215],[ 33.63727121 327.36272879] ; [ 22.36272879 217.63727121],0
p5,1,0.455438,0.557083,[ 44 317] ; [ 34 204],[ 47.00834725 313.99165275] ; [ 30.99165275 207.00834725],0
d5,1,0.506508,0.441274,[304  59] ; [196  44],[300.99502488  62.00497512] ; [199.00497512  40.99502488],0
v4,1,0.54868,0.359687,[352   9] ; [233   8],[350.80564784  10.19435216] ; [234.19435216   6.80564784],0
s2,1,0.554309,0.349654,[192 164] ; [123 116],[188.47058824 167.52941176] ; [126.52941176 112.47058824],0
r4,1,0.587869,0.293684,[351  12] ; [231  10],[349.7781457  13.2218543] ; [232.2218543   8.7781457],0
s5,1,0.607576,0.263719,[136 214] ; [ 86 148],[133.04794521 216.95205479] ; [ 88.95205479 145.04794521],0
p4,1,0.613666,0.254871,[231 127] ; [150  90],[228.090301 129.909699] ; [152.909699  87.090301],0
n4,1,0.620327,0.245408,[303  59] ; [198  43],[300.76616915  61.23383085] ; [200.23383085  40.76616915],0
u2,1,0.668743,0.183077,[41 40] ; [40 34],[42.32903226 38.67096774] ; [38.67096774 35.32903226],0
a4,1,0.699524,0.148967,[178 183] ; [114 125],[175.68666667 185.31333333] ; [116.31333333 122.68666667],0
b2,1,0.802882,0.062309,[ 89 141] ; [55 92],[ 87.85145889 142.14854111] ; [56.14854111 90.85145889],0
b3,1,0.802882,0.062309,[ 89 141] ; [55 92],[ 87.85145889 142.14854111] ; [56.14854111 90.85145889],0
n5,1,0.823441,0.049783,[294  67] ; [198  43],[295.03654485  65.96345515] ; [196.96345515  44.03654485],0
s3,1,0.846903,0.037277,[201 152] ; [138 101],[202.1402027 150.8597973] ; [136.8597973 102.1402027],0
b5,1,0.939511,0.005758,[212 151] ; [140 101],[211.54966887 151.45033113] ; [140.45033113 100.54966887],0
p6,1,0.989093,0.000187,[143 215] ; [ 96 144],[143.08026756 214.91973244] ; [ 95.91973244 144.08026756],0
