Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000308,13.023088,[4 4] ; [ 2 40],[0.96 7.04] ; [ 5.04 36.96],1
p7,1,0.002442,9.183673,[6 2] ; [ 9 33],[2.4 5.6] ; [12.6 29.4],0
p2,1,0.004442,8.09387,[7 1] ; [14 28],[3.36 4.64] ; [17.64 24.36],0
s6,1,0.006706,7.35,[5 2] ; [ 9 33],[2. 5.] ; [12. 30.],0
p8,1,0.011763,6.346212,[5 3] ; [ 8 33],[2.12244898 5.87755102] ; [10.87755102 30.12244898],0
p4,1,0.043613,4.071472,[5 3] ; [11 31],[2.56 5.44] ; [13.44 28.56],0
b4,1,0.053944,3.71444,[2 6] ; [26 16],[4.48 3.52] ; [23.52 18.48],0
s3,1,0.070873,3.262694,[5 3] ; [12 29],[2.7755102 5.2244898] ; [14.2244898 26.7755102],0
r1,1,0.119304,2.426429,[5 3] ; [14 28],[3.04 4.96] ; [15.96 26.04],0
u2,1,0.12706,2.328061,[3 3] ; [ 4 17],[1.55555556 4.44444444] ; [ 5.44444444 15.55555556],0
r4,1,0.130506,2.28647,[4 4] ; [10 32],[2.24 5.76] ; [11.76 30.24],0
p10,1,0.132173,2.2668,[5 3] ; [14 27],[3.10204082 4.89795918] ; [15.89795918 25.10204082],0
u3,1,0.147659,2.096273,[2 4] ; [ 2 19],[0.88888889 5.11111111] ; [ 3.11111111 17.88888889],0
a3,1,0.174058,1.847643,[2 6] ; [21 20],[3.75510204 4.24489796] ; [19.24489796 21.75510204],0
p11,1,0.199913,1.643014,[5 3] ; [16 26],[3.36 4.64] ; [17.64 24.36],0
v2,1,0.252703,1.308296,[4 4] ; [12 29],[2.6122449 5.3877551] ; [13.3877551 27.6122449],0
d2,1,0.273845,1.197385,[5 3] ; [17 24],[3.59183673 4.40816327] ; [18.40816327 22.59183673],0
d3,1,0.287802,1.129877,[2 6] ; [19 23],[3.36 4.64] ; [17.64 24.36],0
v1,1,0.329313,0.951598,[3 5] ; [ 9 33],[1.92 6.08] ; [10.08 31.92],0
p9,1,0.334975,0.929567,[5 3] ; [18 23],[3.75510204 4.24489796] ; [19.24489796 21.75510204],0
a8,1,0.343765,0.896341,[2 6] ; [ 5 36],[1.14285714 6.85714286] ; [ 5.85714286 35.14285714],0
n3,1,0.368066,0.810185,[2 1] ; [ 7 11],[1.28571429 1.71428571] ; [ 7.71428571 10.28571429],0
a6,1,0.370426,0.802236,[5 3] ; [19 23],[3.84 4.16] ; [20.16 21.84],0
a2,1,0.398304,0.713441,[1 7] ; [ 2 40],[0.48 7.52] ; [ 2.52 39.48],0
u1,1,0.398304,0.713441,[1 7] ; [ 2 40],[0.48 7.52] ; [ 2.52 39.48],0
p5,1,0.410765,0.676586,[1 7] ; [ 2 39],[0.48979592 7.51020408] ; [ 2.51020408 38.48979592],0
p3,1,0.418459,0.654638,[3 5] ; [10 32],[2.08 5.92] ; [10.92 31.08],0
a7,1,0.440401,0.595238,[5 3] ; [20 22],[4. 4.] ; [21. 21.],0
n2,1,0.475533,0.509091,[2 1] ; [ 8 10],[1.42857143 1.57142857] ; [8.57142857 9.42857143],0
s2,1,0.573919,0.31617,[2 6] ; [ 7 35],[1.44 6.56] ; [ 7.56 34.44],0
a4,1,0.706523,0.141774,[2 6] ; [13 28],[2.44897959 5.55102041] ; [12.55102041 28.44897959],0
d5,1,0.709131,0.139147,[4 4] ; [24 18],[4.48 3.52] ; [23.52 18.48],0
n4,1,0.71596,0.132397,[5 3] ; [29 13],[5.44 2.56] ; [28.56 13.44],0
n6,1,0.751111,0.100599,[4 4] ; [18 23],[3.59183673 4.40816327] ; [18.40816327 22.59183673],0
b2,1,0.773117,0.083117,[2 3] ; [ 9 18],[1.71875 3.28125] ; [ 9.28125 17.71875],0
b3,1,0.773117,0.083117,[2 3] ; [ 9 18],[1.71875 3.28125] ; [ 9.28125 17.71875],0
r2,1,0.795558,0.067133,[4 4] ; [22 18],[4.33333333 3.66666667] ; [21.66666667 18.33333333],0
s1,1,0.797046,0.066138,[1 7] ; [ 4 38],[0.8 7.2] ; [ 4.2 37.8],0
b1,1,0.804383,0.061345,[4 4] ; [19 23],[3.68 4.32] ; [19.32 22.68],0
d1,1,0.819635,0.05199,[3 5] ; [14 28],[2.72 5.28] ; [14.28 27.72],0
n5,1,0.819635,0.05199,[5 3] ; [28 14],[5.28 2.72] ; [27.72 14.28],0
v3,1,0.89387,0.017798,[1 7] ; [ 6 36],[1.12 6.88] ; [ 5.88 36.12],0
d4,1,0.923171,0.009301,[5 3] ; [27 15],[5.12 2.88] ; [26.88 15.12],0
s5,1,0.980802,0.000579,[1 7] ; [ 5 36],[0.97959184 7.02040816] ; [ 5.02040816 35.97959184],0
a5,1,1.0,0.0,[4 4] ; [21 21],[4. 4.] ; [21. 21.],0
