Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.58668,[12  9] ; [541  28],[19.68305085  1.31694915] ; [533.31694915  35.68305085],1
r1,1,0.001061,10.718324,[12  9] ; [477  89],[17.49403748  3.50596252] ; [471.50596252  94.49403748],0
p7,1,0.005815,7.606899,[ 7 12] ; [370 180],[12.5887522  6.4112478] ; [364.4112478 185.5887522],0
r2,1,0.009822,6.666892,[18  3] ; [545  19],[20.21025641  0.78974359] ; [542.78974359  21.21025641],0
v2,1,0.014287,6.002324,[ 6 14] ; [313 230],[11.3321492  8.6678508] ; [307.6678508 235.3321492],0
p11,1,0.014356,5.993774,[12  9] ; [452 117],[16.51525424  4.48474576] ; [447.48474576 121.51525424],0
d3,1,0.015967,5.806454,[10 11] ; [407 159],[14.91822828  6.08177172] ; [402.08177172 163.91822828],0
s3,1,0.027163,4.880406,[ 9 10] ; [398 163],[13.33275862  5.66724138] ; [393.66724138 167.33275862],0
d4,1,0.027873,4.835932,[14  7] ; [478  87],[17.63139932  3.36860068] ; [474.36860068  90.63139932],0
p4,1,0.036393,4.378613,[ 9 12] ; [368 197],[13.51023891  7.48976109] ; [363.48976109 201.51023891],0
a6,1,0.040419,4.200217,[10 11] ; [389 176],[14.29863481  6.70136519] ; [384.70136519 180.29863481],0
d5,1,0.043063,4.09292,[14  7] ; [473  93],[17.42248722  3.57751278] ; [469.57751278  96.42248722],0
u1,1,0.06878,3.311897,[ 1 20] ; [120 449],[ 4.30677966 16.69322034] ; [116.69322034 452.30677966],0
s2,1,0.069455,3.295861,[10 11] ; [377 188],[13.86860068  7.13139932] ; [373.13139932 191.86860068],0
p2,1,0.078471,3.096293,[14  6] ; [479  87],[16.82593857  3.17406143] ; [476.17406143  89.82593857],0
a2,1,0.080625,3.052266,[ 2 19] ; [151 418],[ 5.44576271 15.55423729] ; [147.55423729 421.44576271],0
s7,1,0.083947,2.986786,[ 9 12] ; [337 210],[12.79225352  8.20774648] ; [333.20774648 213.79225352],0
