Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,46.43036,[28 58] ; [136  43],[53.22264151 32.77735849] ; [110.77735849  68.22264151],1
r4,1,8e-06,20.034838,[56 30] ; [158  21],[69.4490566 16.5509434] ; [144.5509434  34.4490566],1
a6,1,1.4e-05,18.911481,[40 46] ; [132  47],[55.81886792 30.18113208] ; [116.18113208  62.81886792],1
a2,1,6.6e-05,15.927106,[ 6 80] ; [ 51 128],[18.49811321 67.50188679] ; [ 38.50188679 140.49811321],1
d4,1,0.000185,13.973688,[55 31] ; [151  28],[66.85283019 19.14716981] ; [139.14716981  39.85283019],1
u1,1,0.000429,12.402788,[ 5 81] ; [ 42 137],[15.25283019 70.74716981] ; [ 31.74716981 147.25283019],1
u3,1,0.000585,11.823001,[ 6 21] ; [35 21],[13.3373494 13.6626506] ; [27.6626506 28.3373494],1
d5,1,0.000679,11.54678,[53 33] ; [145  34],[64.25660377 21.74339623] ; [133.74339623  45.25660377],1
r3,1,0.001892,9.651661,[67 19] ; [163  15],[74.92424242 11.07575758] ; [155.07575758  22.92424242],0
v2,1,0.00217,9.399568,[26 54] ; [92 81],[37.31225296 42.68774704] ; [80.68774704 92.31225296],0
v4,1,0.002673,9.018088,[66 19] ; [163  16],[73.73106061 11.26893939] ; [155.26893939  23.73106061],0
r1,1,0.003175,8.703884,[53 33] ; [141  38],[62.95849057 23.04150943] ; [131.04150943  47.95849057],0
d1,1,0.006151,7.505628,[36 50] ; [107  72],[46.40754717 39.59245283] ; [96.59245283 82.40754717],0
a5,1,0.009231,6.777637,[56 30] ; [143  36],[64.58113208 21.41886792] ; [134.41886792  44.58113208],0
p10,1,0.016864,5.710421,[50 35] ; [130  47],[58.39694656 26.60305344] ; [121.60305344  55.39694656],0
n6,1,0.018042,5.592036,[63 22] ; [154  25],[69.86742424 15.13257576] ; [147.13257576  31.86742424],0
p4,1,0.020701,5.351767,[30 56] ; [89 89],[38.76515152 47.23484848] ; [80.23484848 97.76515152],0
b5,1,0.025908,4.962168,[46 40] ; [121  58],[54.19622642 31.80377358] ; [112.80377358  66.19622642],0
b1,1,0.026903,4.897008,[43 43] ; [ 64 115],[34.7245283 51.2754717] ; [ 72.2754717 106.7245283],0
r2,1,0.034321,4.478649,[73 12] ; [166  11],[77.53816794  7.46183206] ; [161.46183206  15.53816794],0
s2,1,0.039225,4.251087,[30 55] ; [85 89],[37.74131274 47.25868726] ; [77.25868726 96.74131274],0
v3,1,0.1115,2.532831,[22 57] ; [ 66 107],[27.58730159 51.41269841] ; [ 60.41269841 112.58730159],0
b2,1,0.121045,2.403752,[30 34] ; [34 64],[25.28395062 38.71604938] ; [38.71604938 59.28395062],0
b3,1,0.121045,2.403752,[30 34] ; [34 64],[25.28395062 38.71604938] ; [38.71604938 59.28395062],0
p2,1,0.127975,2.316897,[53 33] ; [127  52],[58.41509434 27.58490566] ; [121.58490566  57.41509434],0
p9,1,0.186787,1.742778,[58 26] ; [135  41],[62.35384615 21.64615385] ; [130.64615385  45.35384615],0
d2,1,0.194809,1.68087,[40 44] ; [100  78],[44.88549618 39.11450382] ; [95.11450382 82.88549618],0
p11,1,0.210853,1.565561,[56 30] ; [130  49],[60.36226415 25.63773585] ; [125.63773585  53.36226415],0
s3,1,0.214189,1.542881,[37 47] ; [91 83],[41.6744186 42.3255814] ; [86.3255814 87.6744186],0
v1,1,0.218487,1.51428,[33 50] ; [82 89],[37.57874016 45.42125984] ; [77.42125984 93.57874016],0
