Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.022097,5.238095,[1 6] ; [10  5],[3.5 3.5] ; [7.5 7.5],0
n5,1,0.081481,3.035102,[3 4] ; [12  3],[4.77272727 2.22727273] ; [10.22727273  4.77272727],0
a4,1,0.227776,1.454694,[1 6] ; [6 9],[2.22727273 4.77272727] ; [ 4.77272727 10.22727273],0
s4,1,0.262193,1.257143,[3 4] ; [ 3 12],[1.90909091 5.09090909] ; [ 4.09090909 10.90909091],0
d1,1,0.277291,1.180317,[2 5] ; [8 7],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
v2,1,0.277291,1.180317,[2 5] ; [8 7],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
s5,1,0.305507,1.05,[1 6] ; [5 9],[2. 5.] ; [ 4. 10.],0
p4,1,0.350122,0.873016,[6 1] ; [10  5],[5.09090909 1.90909091] ; [10.90909091  4.09090909],0
s8,1,0.350122,0.873016,[1 6] ; [ 5 10],[1.90909091 5.09090909] ; [ 4.09090909 10.90909091],0
r1,1,0.421374,0.646479,[2 5] ; [7 8],[2.86363636 4.13636364] ; [6.13636364 8.86363636],0
p6,1,0.421374,0.646479,[2 5] ; [7 8],[2.86363636 4.13636364] ; [6.13636364 8.86363636],0
s6,1,0.443939,0.586081,[5 2] ; [7 6],[4.2 2.8] ; [7.8 5.2],0
d5,1,0.447613,0.576689,[4 3] ; [11  4],[4.77272727 2.22727273] ; [10.22727273  4.77272727],0
p8,1,0.451967,0.565714,[4 3] ; [6 9],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
n6,1,0.512691,0.428571,[4 3] ; [10  4],[4.66666667 2.33333333] ; [9.33333333 4.66666667],0
s7,1,0.588792,0.292235,[3 4] ; [4 9],[2.45 4.55] ; [4.55 8.45],0
a7,1,0.603743,0.269388,[2 5] ; [6 9],[2.54545455 4.45454545] ; [5.45454545 9.54545455],0
r3,1,0.603743,0.269388,[5 2] ; [9 6],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
s2,1,0.647141,0.209524,[4 3] ; [7 8],[3.5 3.5] ; [7.5 7.5],0
p11,1,0.647141,0.209524,[3 4] ; [8 7],[3.5 3.5] ; [7.5 7.5],0
p2,1,0.665362,0.187075,[4 3] ; [10  5],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
s3,1,0.665362,0.187075,[4 3] ; [10  5],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
p10,1,0.665362,0.187075,[4 3] ; [10  5],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
b1,1,0.665362,0.187075,[4 3] ; [10  5],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
r4,1,0.665362,0.187075,[3 4] ; [ 5 10],[2.54545455 4.45454545] ; [5.45454545 9.54545455],0
d3,1,0.665362,0.187075,[4 3] ; [10  5],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
a6,1,0.665362,0.187075,[4 3] ; [10  5],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
a5,1,0.746188,0.104762,[6 1] ; [12  3],[5.72727273 1.27272727] ; [12.27272727  2.72727273],0
b3,1,0.755497,0.09697,[1 3] ; [4 8],[1.25 2.75] ; [3.75 8.25],0
b2,1,0.755497,0.09697,[1 3] ; [4 8],[1.25 2.75] ; [3.75 8.25],0
v3,1,0.759982,0.093333,[2 4] ; [ 4 11],[1.71428571 4.28571429] ; [ 4.28571429 10.71428571],0
a3,1,0.823261,0.049887,[5 2] ; [10  5],[4.77272727 2.22727273] ; [10.22727273  4.77272727],0
p9,1,0.823261,0.049887,[5 2] ; [10  5],[4.77272727 2.22727273] ; [10.22727273  4.77272727],0
p7,1,0.823261,0.049887,[5 2] ; [10  5],[4.77272727 2.22727273] ; [10.22727273  4.77272727],0
r2,1,0.823261,0.049887,[5 2] ; [10  5],[4.77272727 2.22727273] ; [10.22727273  4.77272727],0
b5,1,0.867258,0.027937,[4 3] ; [8 7],[3.81818182 3.18181818] ; [8.18181818 6.81818182],0
v1,1,0.867258,0.027937,[3 4] ; [7 8],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
b4,1,0.898977,0.016117,[4 3] ; [9 6],[4.13636364 2.86363636] ; [8.86363636 6.13636364],0
d4,1,0.925558,0.00873,[5 2] ; [11  4],[5.09090909 1.90909091] ; [10.90909091  4.09090909],0
p1,1,0.951655,0.003676,[1 6] ; [ 2 13],[0.95454545 6.04545455] ; [ 2.04545455 12.95454545],0
a8,1,1.0,0.0,[1 6] ; [ 2 12],[1. 6.] ; [ 2. 12.],0
