Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.003508,8.522465,[16  3] ; [3 7],[12.44827586  6.55172414] ; [6.55172414 3.44827586],0
n6,1,0.00982,6.667225,[15  4] ; [3 7],[11.79310345  7.20689655] ; [6.20689655 3.79310345],0
b5,1,0.047987,3.91045,[13  6] ; [3 7],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
p8,1,0.132543,2.262465,[ 4 15] ; [4 4],[ 5.62962963 13.37037037] ; [2.37037037 5.62962963],0
p10,1,0.139657,2.181734,[13  6] ; [4 6],[11.13793103  7.86206897] ; [5.86206897 4.13793103],0
a4,1,0.202156,1.626731,[ 5 14] ; [5 5],[ 6.55172414 12.44827586] ; [3.44827586 6.55172414],0
d5,1,0.202156,1.626731,[14  5] ; [5 5],[12.44827586  6.55172414] ; [6.55172414 3.44827586],0
d3,1,0.233297,1.420648,[12  7] ; [4 6],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
v3,1,0.242755,1.364522,[ 6 13] ; [1 8],[ 4.75 14.25] ; [2.25 6.75],0
b2,1,0.291841,1.111111,[ 5 10] ; [3 2],[6. 9.] ; [2. 3.],0
b3,1,0.291841,1.111111,[ 5 10] ; [3 2],[6. 9.] ; [2. 3.],0
v2,1,0.359339,0.840201,[11  8] ; [4 6],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
d1,1,0.359339,0.840201,[11  8] ; [4 6],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
a6,1,0.359339,0.840201,[11  8] ; [4 6],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
a8,1,0.359809,0.838561,[ 5 14] ; [1 8],[ 4.07142857 14.92857143] ; [1.92857143 7.07142857],0
r4,1,0.36671,0.814783,[ 9 10] ; [3 7],[ 7.86206897 11.13793103] ; [4.13793103 5.86206897],0
s1,1,0.481915,0.494526,[ 2 17] ; [2 8],[ 2.62068966 16.37931034] ; [1.37931034 8.62068966],0
d2,1,0.494084,0.467621,[12  7] ; [5 5],[11.13793103  7.86206897] ; [5.86206897 4.13793103],0
p4,1,0.494084,0.467621,[ 7 12] ; [5 5],[ 7.86206897 11.13793103] ; [4.13793103 5.86206897],0
b1,1,0.494084,0.467621,[12  7] ; [5 5],[11.13793103  7.86206897] ; [5.86206897 4.13793103],0
s8,1,0.507256,0.439724,[ 6 13] ; [2 8],[ 5.24137931 13.75862069] ; [2.75862069 7.24137931],0
r3,1,0.507256,0.439724,[13  6] ; [8 2],[13.75862069  5.24137931] ; [7.24137931 2.75862069],0
p3,1,0.517613,0.418647,[10  9] ; [4 6],[9.17241379 9.82758621] ; [4.82758621 5.17241379],0
p11,1,0.517613,0.418647,[ 9 10] ; [6 4],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
p6,1,0.523094,0.407788,[ 8 11] ; [3 7],[ 7.20689655 11.79310345] ; [3.79310345 6.20689655],0
b4,1,0.650198,0.205651,[13  6] ; [6 4],[12.44827586  6.55172414] ; [6.55172414 3.44827586],0
p2,1,0.684498,0.165106,[11  8] ; [5 5],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
d4,1,0.705591,0.14272,[14  5] ; [8 2],[14.4137931  4.5862069] ; [7.5862069 2.4137931],0
n2,1,0.764177,0.09,[3 2] ; [2 2],[2.77777778 2.22222222] ; [2.22222222 1.77777778],0
s4,1,0.775404,0.081404,[ 3 16] ; [2 8],[ 3.27586207 15.72413793] ; [1.72413793 8.27586207],0
a3,1,0.832894,0.044518,[14  5] ; [7 3],[13.75862069  5.24137931] ; [7.24137931 2.75862069],0
n3,1,0.850436,0.035556,[3 2] ; [2 1],[3.125 1.875] ; [1.875 1.125],0
r2,1,0.856395,0.032749,[12  6] ; [7 3],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
n1,1,0.857714,0.032143,[4 1] ; [3 1],[3.88888889 1.11111111] ; [3.11111111 0.88888889],0
p9,1,0.867695,0.027751,[12  7] ; [6 4],[11.79310345  7.20689655] ; [6.20689655 3.79310345],0
s6,1,0.882577,0.021816,[9 8] ; [5 5],[8.81481481 8.18518519] ; [5.18518519 4.81481481],0
a7,1,0.892772,0.01817,[ 9 10] ; [5 5],[9.17241379 9.82758621] ; [4.82758621 5.17241379],0
p7,1,0.892772,0.01817,[10  9] ; [5 5],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
s2,1,0.892772,0.01817,[10  9] ; [5 5],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
r1,1,0.892772,0.01817,[ 9 10] ; [5 5],[9.17241379 9.82758621] ; [4.82758621 5.17241379],0
a5,1,0.912875,0.011971,[11  8] ; [6 4],[11.13793103  7.86206897] ; [5.86206897 4.13793103],0
s7,1,0.92036,0.009996,[ 6 11] ; [3 6],[ 5.88461538 11.11538462] ; [3.11538462 5.88461538],0
p1,1,0.964716,0.001957,[ 2 17] ; [1 9],[ 1.96551724 17.03448276] ; [1.03448276 8.96551724],0
s5,1,0.974213,0.001045,[ 5 12] ; [3 7],[ 5.03703704 11.96296296] ; [2.96296296 7.03703704],0
