Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.475611,[19 43] ; [92 46],[34.41 27.59] ; [76.59 61.41],1
p6,1,0.000832,11.167398,[19 43] ; [77 60],[29.90954774 32.09045226] ; [66.09045226 70.90954774],1
p11,1,0.000921,10.979237,[39 23] ; [116  22],[48.05 13.95] ; [106.95  31.05],1
r3,1,0.001441,10.152229,[56  6] ; [137   1],[59.83  2.17] ; [133.17   4.83],0
p2,1,0.003151,8.718193,[45 17] ; [123  15],[52.08  9.92] ; [115.92  22.08],0
p10,1,0.011504,6.385765,[47 14] ; [123  13],[52.63959391  8.36040609] ; [117.36040609  18.63959391],0
p4,1,0.014221,6.010536,[34 28] ; [100  38],[41.54 20.46] ; [92.46 45.54],0
p3,1,0.035602,4.416047,[26 36] ; [80 58],[32.86 29.14] ; [73.14 64.86],0
v1,1,0.059281,3.557385,[23 35] ; [73 61],[29. 29.] ; [67. 67.],0
b5,1,0.07989,3.067139,[44 18] ; [80 58],[38.44 23.56] ; [85.56 52.44],0
s5,1,0.093494,2.813168,[17 37] ; [60 74],[22.11702128 31.88297872] ; [54.88297872 79.11702128],0
a5,1,0.110172,2.551746,[43 19] ; [110  28],[47.43 14.57] ; [105.57  32.43],0
a6,1,0.110856,2.541981,[35 27] ; [94 44],[39.99 22.01] ; [89.01 48.99],0
n5,1,0.163771,1.939061,[42 19] ; [107  30],[45.9040404 15.0959596] ; [103.0959596  33.9040404],0
n3,1,0.188742,1.727409,[14  8] ; [24  6],[16.07692308  5.92307692] ; [21.92307692  8.07692308],0
n4,1,0.191958,1.702524,[44 18] ; [108  28],[47.5959596 14.4040404] ; [104.4040404  31.5959596],0
a8,1,0.194981,1.679578,[ 7 50] ; [ 26 103],[10.11290323 46.88709677] ; [ 22.88709677 106.11290323],0
p9,1,0.199652,1.644922,[52  9] ; [126  12],[54.56281407  6.43718593] ; [123.43718593  14.56281407],0
s6,1,0.226241,1.464337,[51 10] ; [122  14],[53.56852792  7.43147208] ; [119.43147208  16.56852792],0
n1,1,0.237616,1.394683,[12 10] ; [11 18],[ 9.92156863 12.07843137] ; [13.07843137 15.92156863],0
b1,1,0.247106,1.339593,[22 40] ; [61 77],[25.73 36.27] ; [57.27 80.73],0
a3,1,0.264029,1.247509,[44 18] ; [108  30],[47.12 14.88] ; [104.88  33.12],0
u3,1,0.295912,1.092525,[14  4] ; [19 11],[12.375  5.625] ; [20.625  9.375],0
d4,1,0.304735,1.05336,[52 10] ; [107  31],[49.29 12.71] ; [109.71  28.29],0
d2,1,0.312371,1.020625,[38 24] ; [74 64],[34.72 27.28] ; [77.28 60.72],0
s3,1,0.324288,0.971573,[49 13] ; [100  38],[46.19 15.81] ; [102.81  35.19],0
p1,1,0.34291,0.899521,[ 7 55] ; [ 10 128],[ 5.27 56.73] ; [ 11.73 126.27],0
v2,1,0.376632,0.781667,[23 38] ; [60 75],[25.83163265 35.16836735] ; [57.16836735 77.83163265],0
p5,1,0.383903,0.758167,[ 5 56] ; [ 17 120],[ 6.77777778 54.22222222] ; [ 15.22222222 121.77777778],0
d3,1,0.393306,0.728696,[37 25] ; [91 47],[39.68 22.32] ; [88.32 49.68],0
p12,1,0.407966,0.684719,[ 4 57] ; [ 14 123],[ 5.54545455 55.45454545] ; [ 12.45454545 124.54545455],0
v4,1,0.436482,0.605514,[61  1] ; [132   5],[60.13065327  1.86934673] ; [132.86934673   4.13065327],0
r4,1,0.448078,0.575509,[55  7] ; [127  11],[56.42  5.58] ; [125.58  12.42],0
n2,1,0.454152,0.560269,[14  8] ; [22  8],[15.23076923  6.76923077] ; [20.76923077  9.23076923],0
u1,1,0.475254,0.509735,[12 50] ; [ 33 105],[13.95 48.05] ; [ 31.05 106.95],0
d5,1,0.487862,0.481239,[52 10] ; [110  28],[50.22 11.78] ; [111.78  26.22],0
b3,1,0.490959,0.474423,[16 27] ; [40 52],[17.83703704 25.16296296] ; [38.16296296 53.83703704],0
b2,1,0.490959,0.474423,[16 27] ; [40 52],[17.83703704 25.16296296] ; [38.16296296 53.83703704],0
u2,1,0.492795,0.470417,[12  6] ; [17 13],[10.875  7.125] ; [18.125 11.875],0
r1,1,0.578266,0.309046,[49 13] ; [112  24],[50.41414141 11.58585859] ; [110.58585859  25.41414141],0
a2,1,0.59637,0.280505,[14 48] ; [ 36 102],[15.5 46.5] ; [ 34.5 103.5],0
s7,1,0.616603,0.250671,[42 18] ; [97 35],[43.4375 16.5625] ; [95.5625 36.4375],0
d1,1,0.641213,0.21716,[39 23] ; [82 56],[37.51 24.49] ; [83.49 54.51],0
n6,1,0.653381,0.201664,[54  8] ; [116  21],[52.96482412  9.03517588] ; [117.03517588  19.96482412],0
s1,1,0.692485,0.156408,[ 3 59] ; [  5 132],[ 2.49246231 59.50753769] ; [  5.50753769 131.49246231],0
a7,1,0.731089,0.118115,[43 19] ; [99 39],[44.02 17.98] ; [97.98 40.02],0
s2,1,0.762508,0.091318,[44 18] ; [95 43],[43.09 18.91] ; [95.91 42.09],0
s4,1,0.886174,0.020491,[15 46] ; [ 35 102],[15.4040404 45.5959596] ; [ 34.5959596 102.4040404],0
r2,1,0.891899,0.018469,[58  3] ; [128   6],[58.18461538  2.81538462] ; [127.81538462   6.18461538],0
a4,1,0.899625,0.01591,[28 34] ; [61 77],[27.59 34.41] ; [61.41 76.59],0
b4,1,0.916376,0.011025,[35 27] ; [79 59],[35.34 26.66] ; [78.66 59.34],0
u4,1,0.929839,0.007752,[ 1 61] ; [  2 136],[ 0.93 61.07] ; [  2.07 135.93],0
