Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,136.877468,[20 43] ; [335  30],[52.2546729 10.7453271] ; [302.7453271  62.2546729],1
s6,1,7.5e-05,15.689736,[27 37] ; [246 116],[41.01408451 22.98591549] ; [231.98591549 130.01408451],1
p2,1,9.9e-05,15.164017,[44 20] ; [320  45],[54.3030303  9.6969697] ; [309.6969697  55.3030303],1
p3,1,0.000316,12.973746,[15 48] ; [177 190],[28.13023256 34.86976744] ; [163.86976744 203.13023256],1
v1,1,0.000802,11.23746,[16 48] ; [169 186],[28.25775656 35.74224344] ; [156.74224344 198.25775656],1
n5,1,0.003554,8.498829,[36 28] ; [269  94],[45.71428571 18.28571429] ; [259.28571429 103.71428571],0
s8,1,0.005533,7.696572,[14 50] ; [147 220],[23.90719258 40.09280742] ; [137.09280742 229.90719258],0
p8,1,0.006845,7.313316,[24 40] ; [202 160],[33.95305164 30.04694836] ; [192.04694836 169.95305164],0
n6,1,0.010019,6.631602,[45 18] ; [310  56],[52.13286713 10.86713287] ; [302.86713287  63.13286713],0
r4,1,0.011231,6.428458,[49 15] ; [324  43],[55.387471  8.612529] ; [317.612529  49.387471],0
s5,1,0.013917,6.048623,[11 52] ; [117 238],[19.29186603 43.70813397] ; [108.70813397 246.29186603],0
a3,1,0.015184,5.894988,[34 30] ; [252 115],[42.46867749 21.53132251] ; [243.53132251 123.46867749],0
a5,1,0.017806,5.615095,[37 27] ; [266 101],[44.99303944 19.00696056] ; [258.00696056 108.99303944],0
d5,1,0.021748,5.26585,[42 22] ; [289  78],[49.15081206 14.84918794] ; [281.84918794  85.15081206],0
b1,1,0.02422,5.078785,[31 33] ; [124 243],[23.0162413 40.9837587] ; [131.9837587 235.0162413],0
n4,1,0.02616,4.945439,[40 24] ; [278  89],[47.22041763 16.77958237] ; [270.77958237  96.22041763],0
p4,1,0.031394,4.631294,[29 35] ; [218 147],[36.84848485 27.15151515] ; [210.15151515 154.84848485],0
p5,1,0.032661,4.563436,[ 1 63] ; [ 35 330],[ 5.37062937 58.62937063] ; [ 30.62937063 334.37062937],0
a7,1,0.033475,4.5213,[37 27] ; [261 106],[44.25058005 19.74941995] ; [253.74941995 113.25058005],0
b5,1,0.039075,4.257601,[31 33] ; [228 139],[38.45939675 25.54060325] ; [220.54060325 146.45939675],0
s7,1,0.039298,4.247944,[18 44] ; [153 203],[25.36363636 36.63636364] ; [145.63636364 210.36363636],0
s1,1,0.065646,3.38868,[ 4 59] ; [  8 356],[ 1.7704918 61.2295082] ; [ 10.2295082 353.7704918],0
r2,1,0.066911,3.357207,[55  9] ; [334  26],[58.71698113  5.28301887] ; [330.28301887  29.71698113],0
d4,1,0.068558,3.317212,[45 19] ; [295  72],[50.48723898 13.51276102] ; [289.51276102  77.48723898],0
a4,1,0.071221,3.254644,[19 44] ; [155 212],[25.49302326 37.50697674] ; [148.50697674 218.49302326],0
a2,1,0.074023,3.191472,[ 7 57] ; [ 75 292],[12.17633411 51.82366589] ; [ 69.82366589 297.17633411],0
n2,1,0.109148,2.566508,[13  8] ; [60 16],[15.80412371  5.19587629] ; [57.19587629 18.80412371],0
d3,1,0.113254,2.508217,[36 28] ; [244 123],[41.57772622 22.42227378] ; [238.42227378 128.57772622],0
v4,1,0.113768,2.501078,[56  7] ; [343  21],[58.86885246  4.13114754] ; [340.13114754  23.86885246],0
p6,1,0.121117,2.402815,[17 46] ; [134 227],[22.43632075 40.56367925] ; [128.56367925 232.43632075],0
s2,1,0.127839,2.31855,[23 40] ; [171 194],[28.55607477 34.44392523] ; [165.44392523 199.55607477],0
p12,1,0.147971,2.093045,[ 1 62] ; [ 22 342],[ 3.39344262 59.60655738] ; [ 19.60655738 344.39344262],0
a6,1,0.156694,2.005843,[38 26] ; [251 116],[42.91415313 21.08584687] ; [246.08584687 120.91415313],0
p7,1,0.17797,1.814491,[35 29] ; [225 129],[39.80861244 24.19138756] ; [220.19138756 133.80861244],0
a8,1,0.232136,1.427728,[ 5 54] ; [ 49 296],[ 7.88613861 51.11386139] ; [ 46.11386139 298.88613861],0
r3,1,0.240918,1.375213,[59  5] ; [349  16],[60.86713287  3.13286713] ; [347.13286713  17.86713287],0
n3,1,0.318388,0.995556,[14  7] ; [58 17],[15.75  5.25] ; [56.25 18.75],0
d1,1,0.320213,0.988075,[29 35] ; [191 176],[32.66821346 31.33178654] ; [187.33178654 179.66821346],0
v2,1,0.33789,0.91842,[22 40] ; [149 206],[25.42446043 36.57553957] ; [145.57553957 209.42446043],0
s4,1,0.343211,0.898399,[ 9 53] ; [ 71 291],[11.69811321 50.30188679] ; [ 68.30188679 293.69811321],0
b2,1,0.343921,0.895761,[11 28] ; [ 80 142],[13.59770115 25.40229885] ; [ 77.40229885 144.59770115],0
b3,1,0.343921,0.895761,[11 28] ; [ 80 142],[13.59770115 25.40229885] ; [ 77.40229885 144.59770115],0
b4,1,0.387664,0.746258,[41 23] ; [214 153],[37.86542923 26.13457077] ; [217.13457077 149.86542923],0
s3,1,0.397644,0.71544,[30 34] ; [192 173],[33.11888112 30.88111888] ; [188.88111888 176.11888112],0
d2,1,0.448997,0.573182,[30 34] ; [153 213],[27.2372093 36.7627907] ; [155.7627907 210.2372093],0
u2,1,0.456812,0.553694,[18 11] ; [62 52],[16.22377622 12.77622378] ; [63.77622378 50.22377622],0
a1,1,0.461192,0.543001,[ 1 63] ; [ 12 355],[ 1.93039443 62.06960557] ; [ 11.06960557 355.93039443],0
r1,1,0.461612,0.541983,[46 18] ; [278  87],[48.33566434 15.66433566] ; [275.66433566  89.33566434],0
p1,1,0.561033,0.337918,[ 5 58] ; [ 22 344],[ 3.96503497 59.03496503] ; [ 23.03496503 342.96503497],0
u1,1,0.566812,0.328046,[ 8 56] ; [ 56 311],[ 9.50348028 54.49651972] ; [ 54.49651972 312.50348028],0
n1,1,0.852104,0.034758,[ 7 14] ; [27 49],[ 7.36082474 13.63917526] ; [26.63917526 49.36082474],0
u3,1,0.903597,0.01467,[17 13] ; [66 48],[17.29166667 12.70833333] ; [65.70833333 48.29166667],0
