Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,51.487531,[526  72] ; [85 51],[497.79019074 100.20980926] ; [113.20980926  22.79019074],1
p9,1,1e-06,24.157075,[537  60] ; [101  35],[519.62619372  77.37380628] ; [118.37380628  17.62619372],1
p8,1,1.2e-05,19.155196,[364 229] ; [56 81],[341.17808219 251.82191781] ; [78.82191781 58.17808219],1
n6,1,9.3e-05,15.268626,[528  74] ; [103  35],[513.32702703  88.67297297] ; [117.67297297  20.32702703],1
b1,1,0.00035,12.780199,[200 403] ; [69 71],[218.31359354 384.68640646] ; [50.68640646 89.31359354],1
n5,1,0.000393,12.56581,[469 131] ; [88 50],[452.84552846 147.15447154] ; [104.15447154  33.84552846],1
n4,1,0.00046,12.271816,[484 118] ; [92 46],[468.58378378 133.41621622] ; [107.41621622  30.58378378],1
p7,1,0.000846,11.136572,[421 167] ; [78 59],[404.7062069 183.2937931] ; [94.2937931 42.7062069],1
a5,1,0.001401,10.204776,[455 148] ; [87 53],[439.87348587 163.12651413] ; [102.12651413  37.87348587],0
r4,1,0.001573,9.99064,[562  41] ; [119  21],[552.68236878  50.31763122] ; [128.31763122  11.68236878],0
r3,1,0.00969,6.691085,[583  19] ; [127  11],[577.59459459  24.40540541] ; [132.40540541   5.59459459],0
v2,1,0.011783,6.343224,[339 243] ; [62 72],[325.95251397 256.04748603] ; [75.04748603 58.95251397],0
a3,1,0.014865,5.93245,[442 160] ; [87 51],[430.34864865 171.65135135] ; [98.65135135 39.34864865],0
p4,1,0.040467,4.198175,[393 208] ; [78 61],[382.52837838 218.47162162] ; [88.47162162 50.52837838],0
p12,1,0.043098,4.091564,[ 52 547] ; [  5 134],[ 46.26422764 552.73577236] ; [ 10.73577236 128.26422764],0
s4,1,0.051896,3.779117,[ 92 503] ; [ 31 108],[ 99.70708447 495.29291553] ; [ 23.29291553 115.70708447],0
a6,1,0.056406,3.640019,[424 178] ; [87 53],[414.58490566 187.41509434] ; [96.41509434 43.58490566],0
p3,1,0.059852,3.541483,[324 278] ; [63 77],[313.98113208 288.01886792] ; [73.01886792 66.98113208],0
b3,1,0.063775,3.436375,[147 228] ; [17 46],[140.4109589 234.5890411] ; [23.5890411 39.4109589],0
b2,1,0.063775,3.436375,[147 228] ; [17 46],[140.4109589 234.5890411] ; [23.5890411 39.4109589],0
v3,1,0.074305,3.185272,[241 344] ; [44 90],[231.88456189 353.11543811] ; [53.11543811 80.88456189],0
v1,1,0.08139,3.036915,[332 253] ; [67 71],[322.84232365 262.15767635] ; [76.15767635 61.84232365],0
a8,1,0.132647,2.261244,[ 82 466] ; [ 12 111],[ 76.76900149 471.23099851] ; [ 17.23099851 105.76900149],0
d1,1,0.150974,2.062385,[363 240] ; [75 65],[355.46971736 247.53028264] ; [82.53028264 57.46971736],0
b5,1,0.155862,2.013925,[357 246] ; [92 48],[364.39703903 238.60296097] ; [84.60296097 55.39703903],0
r1,1,0.158313,1.990263,[493 108] ; [106  32],[487.14343708 113.85656292] ; [111.85656292  26.14343708],0
d4,1,0.163695,1.939754,[502  99] ; [110  30],[496.37246964 104.62753036] ; [115.62753036  24.37246964],0
a1,1,0.182523,1.776962,[ 28 575] ; [  3 137],[ 25.15881561 577.84118439] ; [  5.84118439 134.15881561],0
p5,1,0.189807,1.719111,[ 76 526] ; [ 12 127],[ 71.4925776 530.5074224] ; [ 16.5074224 122.4925776],0
s2,1,0.20632,1.597063,[300 298] ; [78 61],[306.7082768 291.2917232] ; [71.2917232 67.7082768],0
u2,1,0.261338,1.261653,[95 66] ; [25 25],[91.56398104 69.43601896] ; [28.43601896 21.56398104],0
n1,1,0.265959,1.23747,[39 78] ; [20 27],[42.09146341 74.90853659] ; [16.90853659 30.09146341],0
d5,1,0.320501,0.9869,[498 104] ; [110  29],[493.94871795 108.05128205] ; [114.05128205  24.94871795],0
p6,1,0.320721,0.986004,[237 357] ; [48 88],[231.90410959 362.09589041] ; [53.09589041 82.90410959],0
n3,1,0.377107,0.78011,[89 29] ; [33 15],[86.72289157 31.27710843] ; [35.27710843 12.72289157],0
s1,1,0.39131,0.734866,[ 14 580] ; [  5 132],[ 15.43912449 578.56087551] ; [  3.56087551 133.43912449],0
u3,1,0.465146,0.533484,[94 66] ; [27 24],[91.7535545 68.2464455] ; [29.2464455 21.7535545],0
r2,1,0.478733,0.501747,[571  26] ; [131   8],[569.42119565  27.57880435] ; [132.57880435   6.42119565],0
s8,1,0.643372,0.21436,[272 328] ; [60 79],[269.55345061 330.44654939] ; [62.44654939 76.55345061],0
a4,1,0.675243,0.17553,[265 336] ; [59 81],[262.7854251 338.2145749] ; [61.2145749 78.7854251],0
s6,1,0.688318,0.160912,[400 192] ; [95 42],[401.97530864 190.02469136] ; [93.02469136 43.97530864],0
d2,1,0.690772,0.158251,[285 316] ; [69 71],[287.11740891 313.88259109] ; [66.88259109 73.11740891],0
d3,1,0.742083,0.108304,[428 175] ; [96 42],[426.41295547 176.58704453] ; [97.58704453 40.41295547],0
s5,1,0.756805,0.095901,[200 385] ; [47 85],[201.52719665 383.47280335] ; [45.47280335 86.52719665],0
n2,1,0.758357,0.094642,[88 29] ; [35 13],[87.21818182 29.78181818] ; [35.78181818 12.21818182],0
a2,1,0.797496,0.065838,[144 459] ; [ 32 108],[142.8371467 460.1628533] ; [ 33.1628533 106.8371467],0
