Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.183045,[130  38] ; [24 46],[108.70588235  59.29411765] ; [45.29411765 24.70588235],1
a6,1,0.0,39.467673,[132  37] ; [25 45],[111.0167364  57.9832636] ; [45.9832636 24.0167364],1
r4,1,0.000831,11.169703,[147  22] ; [48 22],[137.88702929  31.11297071] ; [57.11297071 12.88702929],1
d5,1,0.000954,10.914695,[136  33] ; [42 28],[125.86610879  43.13389121] ; [52.13389121 17.86610879],1
a2,1,0.001472,10.113221,[ 39 130] ; [ 4 66],[ 30.40585774 138.59414226] ; [12.59414226 57.40585774],0
r1,1,0.002135,9.429623,[128  41] ; [39 31],[118.08786611  50.91213389] ; [48.91213389 21.08786611],0
d1,1,0.008805,6.861938,[99 70] ; [28 42],[89.80334728 79.19665272] ; [37.19665272 32.80334728],0
r2,1,0.010909,6.48004,[156  11] ; [57 12],[150.72457627  16.27542373] ; [62.27542373  6.72457627],0
u1,1,0.035142,4.438245,[ 23 146] ; [ 3 67],[ 18.38493724 150.61506276] ; [ 7.61506276 62.38493724],0
p10,1,0.037451,4.329798,[149  19] ; [54 15],[143.89873418  24.10126582] ; [59.10126582  9.89873418],0
v4,1,0.073329,3.206889,[158  10] ; [61  9],[154.58823529  13.41176471] ; [64.41176471  5.58823529],0
p3,1,0.076443,3.138956,[80 89] ; [24 45],[73.8487395 95.1512605] ; [30.1512605 38.8487395],0
p6,1,0.115516,2.477083,[ 52 115] ; [14 53],[ 47.1025641 119.8974359] ; [18.8974359 48.1025641],0
d4,1,0.127986,2.316769,[138  31] ; [51 19],[133.64435146  35.35564854] ; [55.35564854 14.64435146],0
s1,1,0.131249,2.277667,[  2 165] ; [ 3 67],[  3.52320675 163.47679325] ; [ 1.47679325 68.52320675],0
a1,1,0.141491,2.161663,[  5 164] ; [ 5 65],[  7.07112971 161.92887029] ; [ 2.92887029 67.07112971],0
a5,1,0.141817,2.158134,[118  51] ; [42 28],[113.13807531  55.86192469] ; [46.86192469 23.13807531],0
b1,1,0.146954,2.103582,[ 58 111] ; [31 39],[ 62.93305439 106.06694561] ; [26.06694561 43.93305439],0
p8,1,0.202022,1.627695,[89 78] ; [30 38],[84.56595745 82.43404255] ; [34.43404255 33.56595745],0
r3,1,0.205551,1.602491,[157  11] ; [62  8],[154.58823529  13.41176471] ; [64.41176471  5.58823529],0
b5,1,0.225201,1.470917,[106  63] ; [38 32],[101.82426778  67.17573222] ; [42.17573222 27.82426778],0
n5,1,0.229969,1.441051,[116  52] ; [53 16],[119.79746835  48.20253165] ; [49.20253165 19.79746835],0
b3,1,0.256824,1.285794,[37 58] ; [23 24],[40.14084507 54.85915493] ; [19.85915493 27.14084507],0
b2,1,0.256824,1.285794,[37 58] ; [23 24],[40.14084507 54.85915493] ; [19.85915493 27.14084507],0
u3,1,0.260007,1.268719,[28 26] ; [ 7 12],[25.89041096 28.10958904] ; [9.10958904 9.89041096],0
s2,1,0.269017,1.221751,[ 37 131] ; [11 59],[ 33.88235294 134.11764706] ; [14.11764706 55.88235294],0
s5,1,0.321453,0.983026,[ 19 145] ; [11 56],[ 21.2987013 142.7012987] ; [ 8.7012987 58.2987013],0
a3,1,0.404444,0.695074,[115  53] ; [51 18],[117.67088608  50.32911392] ; [48.32911392 20.67088608],0
v3,1,0.407283,0.686719,[61 99] ; [22 46],[ 58.24561404 101.75438596] ; [24.75438596 43.24561404],0
n3,1,0.473091,0.514747,[22  8] ; [18  4],[23.07692308  6.92307692] ; [16.92307692  5.07692308],0
b4,1,0.498815,0.457458,[95 74] ; [36 34],[92.63179916 76.36820084] ; [38.36820084 31.63179916],0
u4,1,0.518067,0.417739,[  1 168] ; [ 1 69],[  1.41422594 167.58577406] ; [ 0.58577406 69.41422594],0
p4,1,0.522239,0.409469,[86 83] ; [31 36],[83.78389831 85.21610169] ; [33.21610169 33.78389831],0
p2,1,0.548813,0.359447,[139  29] ; [54 14],[137.38983051  30.61016949] ; [55.61016949 12.38983051],0
u2,1,0.553554,0.350989,[27 27] ; [ 8 11],[25.89041096 28.10958904] ; [9.10958904 9.89041096],0
n2,1,0.559128,0.341217,[21  9] ; [17  5],[21.92307692  8.07692308] ; [16.07692308  5.92307692],0
d2,1,0.561031,0.337923,[ 69 100] ; [31 38],[71.00840336 97.99159664] ; [28.99159664 40.00840336],0
p5,1,0.568715,0.324837,[ 11 156] ; [ 6 63],[ 12.02966102 154.97033898] ; [ 4.97033898 64.02966102],0
p1,1,0.650952,0.204702,[ 15 153] ; [ 5 65],[ 14.11764706 153.88235294] ; [ 5.88235294 64.11764706],0
a8,1,0.668125,0.183803,[ 19 131] ; [ 7 59],[ 18.05555556 131.94444444] ; [ 7.94444444 58.05555556],0
v1,1,0.675374,0.17538,[78 88] ; [34 34],[79.45299145 86.54700855] ; [32.54700855 35.45299145],0
s7,1,0.730751,0.118423,[ 38 123] ; [17 49],[ 39.00881057 121.99118943] ; [15.99118943 50.00881057],0
p7,1,0.75668,0.096003,[95 71] ; [41 28],[96.06808511 69.93191489] ; [39.93191489 29.06808511],0
v2,1,0.759222,0.093944,[87 73] ; [36 33],[85.93886463 74.06113537] ; [37.06113537 31.93886463],0
s4,1,0.766625,0.088085,[ 14 155] ; [ 5 65],[ 13.43514644 155.56485356] ; [ 5.56485356 64.43514644],0
s8,1,0.781546,0.076898,[ 39 130] ; [15 55],[ 38.18410042 130.81589958] ; [15.81589958 54.18410042],0
s3,1,0.783048,0.075817,[ 44 124] ; [19 49],[ 44.84745763 123.15254237] ; [18.15254237 49.84745763],0
p11,1,0.794127,0.068097,[140  29] ; [57 13],[139.30125523  29.69874477] ; [57.69874477 12.30125523],0
a4,1,0.837611,0.042005,[70 99] ; [30 40],[70.71129707 98.28870293] ; [29.28870293 40.71129707],0
n1,1,0.841542,0.039969,[10 19] ; [ 7 15],[ 9.66666667 19.33333333] ; [ 7.33333333 14.66666667],0
