Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.721912,[31 29] ; [139  11],[48.57142857 11.42857143] ; [121.42857143  28.57142857],1
d4,1,3.9e-05,16.919884,[33 27] ; [122  26],[44.71153846 15.28846154] ; [110.28846154  37.71153846],1
a5,1,4.1e-05,16.841756,[28 32] ; [114  36],[40.57142857 19.42857143] ; [101.42857143  48.57142857],1
r2,1,0.000199,13.842688,[44 15] ; [138  10],[51.87439614  7.12560386] ; [130.12560386  17.87439614],1
r3,1,0.001072,10.698947,[48 12] ; [142   8],[54.28571429  5.71428571] ; [135.71428571  14.28571429],0
p10,1,0.001159,10.554387,[39 21] ; [126  22],[47.59615385 12.40384615] ; [117.40384615  30.59615385],0
d5,1,0.002065,9.490454,[35 25] ; [118  31],[43.92344498 16.07655502] ; [109.07655502  39.92344498],0
b2,1,0.003233,8.670796,[ 9 32] ; [47 49],[16.75912409 24.24087591] ; [39.24087591 56.75912409],0
b3,1,0.003233,8.670796,[ 9 32] ; [47 49],[16.75912409 24.24087591] ; [39.24087591 56.75912409],0
d1,1,0.003418,8.569909,[19 41] ; [81 69],[28.57142857 31.42857143] ; [71.42857143 78.57142857],0
a3,1,0.004252,8.17297,[33 26] ; [114  36],[41.49760766 17.50239234] ; [105.50239234  44.49760766],0
s5,1,0.004261,8.169209,[13 44] ; [65 81],[21.90147783 35.09852217] ; [56.09852217 89.90147783],0
v1,1,0.007878,7.061098,[22 36] ; [86 61],[30.55609756 27.44390244] ; [77.44390244 69.55609756],0
n4,1,0.016455,5.753573,[42 18] ; [126  23],[48.22966507 11.77033493] ; [119.77033493  29.22966507],0
d3,1,0.018097,5.586717,[20 40] ; [77 73],[27.71428571 32.28571429] ; [69.28571429 80.71428571],0
p8,1,0.027529,4.857318,[24 34] ; [87 62],[31.10144928 26.89855072] ; [79.89855072 69.10144928],0
p11,1,0.030533,4.679014,[42 18] ; [125  25],[47.71428571 12.28571429] ; [119.28571429  30.71428571],0
p3,1,0.044647,4.031939,[24 36] ; [83 67],[30.57142857 29.42857143] ; [76.42857143 73.57142857],0
p7,1,0.047917,3.912897,[35 24] ; [110  40],[40.93301435 18.06698565] ; [104.06698565  45.93301435],0
s8,1,0.048699,3.885691,[21 39] ; [75 75],[27.42857143 32.57142857] ; [68.57142857 81.42857143],0
b5,1,0.049276,3.865909,[35 25] ; [65 85],[28.57142857 31.42857143] ; [71.42857143 78.57142857],0
s7,1,0.054283,3.703974,[25 33] ; [83 60],[31.1641791 26.8358209] ; [76.8358209 66.1641791],0
s6,1,0.054318,3.702895,[31 27] ; [99 47],[36.96078431 21.03921569] ; [93.03921569 52.96078431],0
v3,1,0.074542,3.18005,[17 42] ; [62 85],[22.62621359 36.37378641] ; [56.37378641 90.62621359],0
v4,1,0.105636,2.618318,[52  7] ; [140   8],[54.72463768  4.27536232] ; [137.27536232  10.72463768],0
p12,1,0.106147,2.610676,[ 1 59] ; [ 11 137],[ 3.46153846 56.53846154] ; [  8.53846154 139.46153846],0
n5,1,0.166775,1.911696,[44 16] ; [122  27],[47.65550239 12.34449761] ; [118.34449761  30.65550239],0
a6,1,0.231664,1.430614,[21 39] ; [66 84],[24.85714286 35.14285714] ; [62.14285714 87.85714286],0
p6,1,0.238718,1.388147,[18 40] ; [59 89],[21.67961165 36.32038835] ; [55.32038835 92.67961165],0
v2,1,0.243307,1.361329,[25 34] ; [75 71],[28.7804878 30.2195122] ; [71.2195122 74.7804878],0
u1,1,0.277195,1.180789,[ 2 58] ; [ 11 139],[ 3.71428571 56.28571429] ; [  9.28571429 140.71428571],0
n6,1,0.29003,1.119482,[47 13] ; [125  23],[49.61538462 10.38461538] ; [122.38461538  25.61538462],0
a4,1,0.380964,0.767589,[23 37] ; [67 82],[25.83732057 34.16267943] ; [64.16267943 84.83732057],0
d2,1,0.382388,0.763012,[26 34] ; [75 75],[28.85714286 31.14285714] ; [72.14285714 77.85714286],0
u2,1,0.382673,0.762097,[12 15] ; [20 16],[13.71428571 13.28571429] ; [18.28571429 17.71428571],0
s3,1,0.390339,0.737886,[31 27] ; [90 60],[33.74038462 24.25961538] ; [87.25961538 62.74038462],0
n2,1,0.391366,0.734694,[16  9] ; [26  9],[17.5  7.5] ; [24.5 10.5],0
p5,1,0.434028,0.612022,[ 6 54] ; [ 21 129],[ 7.71428571 52.28571429] ; [ 19.28571429 130.71428571],0
u3,1,0.445514,0.58204,[ 8 19] ; [14 22],[ 9.42857143 17.57142857] ; [12.57142857 23.42857143],0
a2,1,0.446833,0.578672,[ 4 56] ; [ 15 135],[ 5.42857143 54.57142857] ; [ 13.57142857 136.42857143],0
n3,1,0.458902,0.548571,[18  7] ; [22 13],[16.66666667  8.33333333] ; [23.33333333 11.66666667],0
b1,1,0.629911,0.232182,[29 31] ; [67 83],[27.42857143 32.57142857] ; [68.57142857 81.42857143],0
b4,1,0.660434,0.192997,[32 28] ; [85 65],[33.42857143 26.57142857] ; [83.57142857 66.42857143],0
s2,1,0.663448,0.189362,[27 33] ; [72 77],[28.42105263 31.57894737] ; [70.57894737 78.42105263],0
a8,1,0.721607,0.126958,[ 6 49] ; [ 18 123],[ 6.73469388 48.26530612] ; [ 17.26530612 123.73469388],0
a1,1,0.777914,0.079545,[ 3 57] ; [  9 141],[ 3.42857143 56.57142857] ; [  8.57142857 141.42857143],0
p1,1,0.805096,0.060889,[ 5 55] ; [ 11 139],[ 4.57142857 55.42857143] ; [ 11.42857143 138.57142857],0
p9,1,0.825333,0.048704,[50 10] ; [126  23],[50.52631579  9.47368421] ; [125.47368421  23.52631579],0
n1,1,0.890831,0.018838,[ 9 16] ; [12 23],[ 8.75 16.25] ; [12.25 22.75],0
p4,1,0.923207,0.009292,[33 26] ; [85 65],[33.31100478 25.68899522] ; [84.68899522 65.31100478],0
