Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,78.90827,[112  18] ; [ 5 36],[88.94736842 41.05263158] ; [28.05263158 12.94736842],1
r1,1,0.602216,0.271666,[96 34] ; [30 13],[94.68208092 35.31791908] ; [31.31791908 11.68208092],0
b4,1,0.629653,0.232532,[75 55] ; [23 20],[73.6416185 56.3583815] ; [24.3583815 18.6416185],0
a8,1,0.661172,0.192103,[ 15 107] ; [ 4 37],[ 14.2208589 107.7791411] ; [ 4.7791411 36.2208589],0
p6,1,0.684494,0.165111,[43 85] ; [13 30],[41.91812865 86.08187135] ; [14.08187135 28.91812865],0
n3,1,0.688156,0.161089,[17  7] ; [13  4],[17.56097561  6.43902439] ; [12.43902439  4.56097561],0
n4,1,0.75539,0.097057,[88 42] ; [28 15],[87.16763006 42.83236994] ; [28.83236994 14.16763006],0
u1,1,0.816356,0.053933,[  5 125] ; [ 2 41],[  5.26011561 124.73988439] ; [ 1.73988439 41.26011561],0
a1,1,0.816356,0.053933,[  5 125] ; [ 2 41],[  5.26011561 124.73988439] ; [ 1.73988439 41.26011561],0
p7,1,0.818906,0.052419,[70 57] ; [24 18],[70.63905325 56.36094675] ; [23.36094675 18.63905325],0
v3,1,0.899778,0.015861,[44 83] ; [15 27],[44.33727811 82.66272189] ; [14.66272189 27.33727811],0
d3,1,0.970379,0.001379,[54 76] ; [18 25],[54.10404624 75.89595376] ; [17.89595376 25.10404624],0
u2,1,1.0,0.0,[30 30] ; [13 13],[30. 30.] ; [13. 13.],0
