Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,47.756619,[30 73] ; [102  36],[56.41493776 46.58506224] ; [75.58506224 62.41493776],1
s2,1,0.0,38.618164,[22 82] ; [85 54],[45.79423868 58.20576132] ; [61.20576132 77.79423868],1
s8,1,0.0,33.17316,[12 92] ; [65 76],[32.68571429 71.31428571] ; [44.31428571 96.68571429],1
s7,1,1e-06,23.562887,[19 82] ; [66 67],[36.68803419 64.31196581] ; [48.31196581 84.68803419],1
n5,1,7.3e-05,15.736257,[53 50] ; [107  34],[67.54098361 35.45901639] ; [92.45901639 48.54098361],1
s5,1,8.1e-05,15.535042,[11 89] ; [45 91],[23.72881356 76.27118644] ; [ 32.27118644 103.72881356],1
r1,1,0.000425,12.41876,[59 45] ; [109  31],[71.60655738 32.39344262] ; [96.39344262 43.60655738],1
r4,1,0.000794,11.255755,[79 25] ; [129  12],[88.29387755 15.70612245] ; [119.70612245  21.29387755],1
p4,1,0.001018,10.794766,[33 70] ; [75 66],[45.59016393 57.40983607] ; [62.40983607 78.59016393],0
p3,1,0.001866,9.676904,[27 77] ; [64 77],[38.62857143 65.37142857] ; [52.37142857 88.62857143],0
s4,1,0.002087,9.471617,[ 9 95] ; [ 33 106],[17.97530864 86.02469136] ; [ 24.02469136 114.97530864],0
r3,1,0.004261,8.169287,[89 14] ; [134   5],[94.91322314  8.08677686] ; [128.08677686  10.91322314],0
v1,1,0.00733,7.190207,[34 68] ; [69 67],[44.14285714 57.85714286] ; [58.85714286 77.14285714],0
p5,1,0.0076,7.125441,[ 3 98] ; [ 18 123],[ 8.76446281 92.23553719] ; [ 12.23553719 128.76446281],0
n6,1,0.007739,7.092854,[71 33] ; [116  24],[79.70491803 24.29508197] ; [107.29508197  32.70491803],0
p10,1,0.009795,6.671802,[62 40] ; [106  33],[71.10373444 30.89626556] ; [96.89626556 42.10373444],0
v4,1,0.014982,5.918569,[89 13] ; [135   6],[94.02469136  7.97530864] ; [129.97530864  11.02469136],0
p2,1,0.020925,5.333056,[70 33] ; [114  27],[77.67213115 25.32786885] ; [106.32786885  34.67213115],0
n4,1,0.021394,5.294399,[55 49] ; [95 46],[63.67346939 40.32653061] ; [86.32653061 54.67346939],0
p9,1,0.028995,4.767912,[70 33] ; [110  27],[77.25 25.75] ; [102.75  34.25],0
p8,1,0.039283,4.248601,[36 67] ; [67 72],[43.83884298 59.16115702] ; [59.16115702 79.83884298],0
p6,1,0.039295,4.248081,[25 78] ; [50 86],[32.32217573 70.67782427] ; [42.67782427 93.32217573],0
u3,1,0.069193,3.302069,[28 30] ; [48 27],[33.14285714 24.85714286] ; [42.85714286 32.14285714],0
d5,1,0.069226,3.301278,[60 43] ; [98 43],[66.69672131 36.30327869] ; [91.30327869 49.69672131],0
p7,1,0.071614,3.245627,[51 50] ; [84 51],[57.77542373 43.22457627] ; [77.22457627 57.77542373],0
b3,1,0.131549,2.274132,[20 38] ; [17 58],[16.13533835 41.86466165] ; [20.86466165 54.13533835],0
b2,1,0.131549,2.274132,[20 38] ; [17 58],[16.13533835 41.86466165] ; [20.86466165 54.13533835],0
u2,1,0.181803,1.782821,[29 29] ; [45 28],[32.76335878 25.23664122] ; [41.23664122 31.76335878],0
d2,1,0.189208,1.723776,[27 76] ; [ 27 114],[22.79508197 80.20491803] ; [ 31.20491803 109.79508197],0
d4,1,0.191132,1.70887,[65 37] ; [101  40],[69.67901235 32.32098765] ; [96.32098765 44.67901235],0
b4,1,0.231356,1.432502,[57 47] ; [88 53],[61.55102041 42.44897959] ; [83.44897959 57.55102041],0
d3,1,0.237555,1.395047,[53 49] ; [84 57],[57.50617284 44.49382716] ; [79.49382716 61.50617284],0
a7,1,0.250682,1.319501,[65 37] ; [99 41],[69.12396694 32.87603306] ; [94.87603306 45.12396694],0
v2,1,0.311096,1.026019,[38 60] ; [60 72],[41.75652174 56.24347826] ; [56.24347826 75.75652174],0
v3,1,0.372856,0.794125,[29 70] ; [47 88],[32.15384615 66.84615385] ; [43.84615385 91.15384615],0
b1,1,0.428607,0.626594,[34 70] ; [53 88],[36.93061224 67.06938776] ; [50.06938776 90.93061224],0
n2,1,0.492836,0.470329,[19  9] ; [25  8],[20.19672131  7.80327869] ; [23.80327869  9.19672131],0
p11,1,0.513113,0.427714,[72 32] ; [103  38],[74.28571429 29.71428571] ; [100.71428571  40.28571429],0
b5,1,0.642902,0.214966,[65 39] ; [84 57],[63.24897959 40.75102041] ; [85.75102041 55.24897959],0
d1,1,0.656965,0.197231,[36 68] ; [45 96],[34.38367347 69.61632653] ; [46.61632653 94.38367347],0
a4,1,0.693596,0.15522,[18 86] ; [ 27 113],[19.18032787 84.81967213] ; [ 25.81967213 114.18032787],0
p1,1,0.739786,0.110315,[ 9 94] ; [ 14 126],[ 9.74897119 93.25102881] ; [ 13.25102881 126.74897119],0
a8,1,0.800415,0.063913,[10 87] ; [ 15 117],[10.58951965 86.41048035] ; [ 14.41048035 117.58951965],0
u4,1,0.828255,0.047063,[  1 103] ; [  1 140],[  0.84897959 103.15102041] ; [  1.15102041 139.84897959],0
a3,1,0.837481,0.042073,[46 56] ; [65 75],[46.78512397 55.21487603] ; [64.21487603 75.78512397],0
n3,1,0.846797,0.037329,[20  9] ; [22 11],[19.64516129  9.35483871] ; [22.35483871 10.64516129],0
u1,1,0.901787,0.015229,[  4 100] ; [  5 136],[  3.82040816 100.17959184] ; [  5.17959184 135.82040816],0
s1,1,0.915041,0.011381,[ 5 99] ; [  7 130],[ 5.17842324 98.82157676] ; [  6.82157676 130.17842324],0
n1,1,0.933696,0.006922,[12 17] ; [14 19],[12.16129032 16.83870968] ; [13.83870968 19.16129032],0
a6,1,0.95029,0.003887,[55 49] ; [74 67],[54.75918367 49.24081633] ; [74.24081633 66.75918367],0
a1,1,0.982314,0.000491,[  3 101] ; [  4 137],[  2.97142857 101.02857143] ; [  4.02857143 136.97142857],0
