Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,47.611665,[135 120] ; [ 32 134],[101.152019 153.847981] ; [ 65.847981 100.152019],1
v4,1,0.513794,0.426333,[250   9] ; [165   4],[251.13317757   7.86682243] ; [163.86682243   5.13317757],0
p5,1,0.62017,0.245629,[ 37 224] ; [ 21 147],[ 35.28671329 225.71328671] ; [ 22.71328671 145.28671329],0
n1,1,0.636645,0.223156,[18 34] ; [15 23],[19.06666667 32.93333333] ; [13.93333333 24.06666667],0
d4,1,0.721257,0.127291,[226  34] ; [144  24],[224.76635514  35.23364486] ; [145.23364486  22.76635514],0
r2,1,0.724464,0.124256,[246  11] ; [161   6],[246.69575472  10.30424528] ; [160.30424528   6.69575472],0
n3,1,0.731323,0.1179,[39 13] ; [28 11],[38.28571429 13.71428571] ; [28.71428571 10.28571429],0
n4,1,0.738689,0.111282,[204  57] ; [129  39],[202.59440559  58.40559441] ; [130.40559441  37.59440559],0
a4,1,0.753009,0.09902,[117 143] ; [73 95],[115.42056075 144.57943925] ; [74.57943925 93.42056075],0
u2,1,0.753313,0.098768,[41 22] ; [33 20],[40.18965517 22.81034483] ; [33.81034483 19.18965517],0
n6,1,0.770046,0.085448,[226  31] ; [147  22],[225.0258216  31.9741784] ; [147.9741784  21.0258216],0
s2,1,0.776776,0.080385,[166  92] ; [111  58],[167.3676815  90.6323185] ; [109.6323185  59.3676815],0
p8,1,0.793898,0.068252,[138 116] ; [94 75],[139.30969267 114.69030733] ; [92.69030733 76.30969267],0
b2,1,0.856846,0.032541,[ 53 104] ; [33 68],[ 52.33333333 104.66666667] ; [33.66666667 67.33333333],0
b3,1,0.856846,0.032541,[ 53 104] ; [33 68],[ 52.33333333 104.66666667] ; [33.66666667 67.33333333],0
p1,1,0.866671,0.028187,[ 22 238] ; [ 15 153],[ 22.47663551 237.52336449] ; [ 14.52336449 153.47663551],0
s3,1,0.923476,0.009227,[176  79] ; [116  51],[176.44549763  78.55450237] ; [115.55450237  51.44549763],0
u4,1,0.963545,0.002089,[  6 255] ; [  4 165],[  6.06976744 254.93023256] ; [  3.93023256 165.06976744],0
