Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,43.588453,[ 8 56] ; [39 15],[25.49152542 38.50847458] ; [21.50847458 32.49152542],1
s6,1,3.5e-05,17.117323,[23 41] ; [40 14],[34.16949153 29.83050847] ; [28.83050847 25.16949153],1
s7,1,5.1e-05,16.396021,[12 47] ; [30 22],[22.32432432 36.67567568] ; [19.67567568 32.32432432],1
s8,1,0.000386,12.598298,[11 54] ; [25 28],[19.83050847 45.16949153] ; [16.16949153 36.83050847],1
n5,1,0.005313,7.769837,[36 29] ; [43 11],[43.1512605 21.8487395] ; [35.8487395 18.1512605],0
v1,1,0.005332,7.763192,[16 48] ; [26 26],[23.17241379 40.82758621] ; [18.82758621 33.17241379],0
p7,1,0.006652,7.364672,[15 50] ; [24 27],[21.85344828 43.14655172] ; [17.14655172 33.85344828],0
p9,1,0.010319,6.578987,[33 30] ; [40 13],[39.64655172 23.35344828] ; [33.35344828 19.64655172],0
n1,1,0.031476,4.626792,[ 5 17] ; [11  9],[ 8.38095238 13.61904762] ; [ 7.61904762 12.38095238],0
p10,1,0.042151,4.129136,[34 29] ; [39 15],[39.30769231 23.69230769] ; [33.69230769 20.30769231],0
a8,1,0.05344,3.730093,[ 4 55] ; [10 43],[ 7.375 51.625] ; [ 6.625 46.375],0
s5,1,0.064903,3.407443,[11 53] ; [16 34],[15.15789474 48.84210526] ; [11.84210526 38.15789474],0
r4,1,0.074417,3.182803,[45 20] ; [45  9],[49.15966387 15.84033613] ; [40.84033613 13.15966387],0
n4,1,0.093736,2.809015,[40 25] ; [41 13],[44.24369748 20.75630252] ; [36.75630252 17.24369748],0
r3,1,0.103517,2.650505,[52 13] ; [49  5],[55.16806723  9.83193277] ; [45.83193277  8.16806723],0
r1,1,0.116677,2.461368,[42 23] ; [42 12],[45.88235294 19.11764706] ; [38.11764706 15.88235294],0
v2,1,0.116749,2.4604,[29 34] ; [31 20],[33.15789474 29.84210526] ; [26.84210526 24.15789474],0
n2,1,0.122454,2.385643,[12 11] ; [15  5],[14.44186047  8.55813953] ; [12.55813953  7.44186047],0
a1,1,0.134834,2.235943,[ 9 56] ; [ 3 51],[ 6.55462185 58.44537815] ; [ 5.44537815 48.55462185],0
p6,1,0.138341,2.196314,[ 9 56] ; [13 40],[12.11864407 52.88135593] ; [ 9.88135593 43.11864407],0
b1,1,0.143409,2.140996,[25 40] ; [28 26],[28.94957983 36.05042017] ; [24.05042017 29.94957983],0
s1,1,0.182122,1.780223,[ 3 62] ; [ 6 48],[ 4.91596639 60.08403361] ; [ 4.08403361 49.91596639],0
v4,1,0.187522,1.736982,[52 13] ; [48  6],[54.62184874 10.37815126] ; [45.37815126  8.62184874],0
p11,1,0.208181,1.58403,[31 34] ; [32 22],[34.41176471 30.58823529] ; [28.58823529 25.41176471],0
u4,1,0.226092,1.465279,[ 1 64] ; [ 3 51],[ 2.18487395 62.81512605] ; [ 1.81512605 52.18487395],0
