Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,61.701384,[ 17 332] ; [29 56],[ 36.99078341 312.00921659] ; [ 9.00921659 75.99078341],1
a4,1,0.664122,0.188554,[177 171] ; [41 44],[175.20554273 172.79445727] ; [42.79445727 42.20554273],0
d4,1,0.767157,0.087673,[291  58] ; [72 13],[291.90552995  57.09447005] ; [71.09447005 13.90552995],0
r1,1,0.785518,0.074058,[291  58] ; [69 15],[290.16166282  58.83833718] ; [69.83833718 14.16166282],0
p2,1,0.787771,0.072472,[321  28] ; [78  6],[321.59584296  27.40415704] ; [77.40415704  6.59584296],0
u1,1,0.805533,0.060611,[ 78 272] ; [20 65],[ 78.85057471 271.14942529] ; [19.14942529 65.85057471],0
u2,1,0.897645,0.016547,[52 39] ; [10  7],[52.24074074 38.75925926] ; [9.75925926 7.24074074],0
d1,1,0.897783,0.016503,[228 122] ; [56 29],[228.50574713 121.49425287] ; [55.49425287 29.50574713],0
v2,1,0.90185,0.015209,[206 136] ; [50 32],[206.49056604 135.50943396] ; [49.50943396 32.49056604],0
a8,1,0.950691,0.003824,[ 45 264] ; [11 66],[ 44.82901554 264.17098446] ; [11.17098446 65.82901554],0
b4,1,0.970846,0.001336,[201 149] ; [49 36],[201.14942529 148.85057471] ; [48.85057471 36.14942529],0
p11,1,0.972185,0.001216,[297  53] ; [72 13],[296.89655172  53.10344828] ; [72.10344828 12.89655172],0
