Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.109031,[23 45] ; [263 140],[41.29087049 26.70912951] ; [244.70912951 158.29087049],1
p4,1,7e-06,20.207404,[23 48] ; [249 159],[40.31732777 30.68267223] ; [231.68267223 176.31732777],1
p8,1,7e-06,20.127985,[19 53] ; [222 181],[36.53052632 35.46947368] ; [204.46947368 198.53052632],1
p6,1,0.00047,12.230034,[10 61] ; [142 263],[22.67226891 48.32773109] ; [129.32773109 275.67226891],1
v4,1,0.000571,11.867562,[62 10] ; [392  16],[68.1  3.9] ; [385.9  22.1],1
p11,1,0.001225,10.452364,[51 21] ; [352  57],[60.32432432 11.67567568] ; [342.67567568  66.32432432],0
n6,1,0.003985,8.290755,[51 21] ; [345  62],[59.52400835 12.47599165] ; [336.47599165  70.52400835],0
n1,1,0.005193,7.810924,[15 10] ; [25 60],[ 9.09090909 15.90909091] ; [30.90909091 54.09090909],0
p10,1,0.008588,6.906612,[57 15] ; [367  41],[63.6  8.4] ; [360.4  47.6],0
u4,1,0.008659,6.891924,[ 5 67] ; [  7 402],[ 1.7962578 70.2037422] ; [ 10.2037422 398.7962578],0
r3,1,0.009861,6.659787,[64  8] ; [392  16],[68.4  3.6] ; [387.6  20.4],0
r4,1,0.019914,5.419423,[57 15] ; [364  45],[63.01871102  8.98128898] ; [357.98128898  51.01871102],0
p3,1,0.021947,5.249943,[24 48] ; [196 213],[32.93139293 39.06860707] ; [187.06860707 221.93139293],0
v1,1,0.025893,4.963136,[27 42] ; [213 184],[35.53648069 33.46351931] ; [204.46351931 192.53648069],0
a1,1,0.026018,4.954844,[ 6 66] ; [ 12 397],[ 2.69438669 69.30561331] ; [ 15.30561331 393.69438669],0
d5,1,0.035092,4.440699,[49 22] ; [327  81],[55.73277662 15.26722338] ; [320.26722338  87.73277662],0
s6,1,0.041226,4.166715,[34 38] ; [244 162],[41.87447699 30.12552301] ; [236.12552301 169.87447699],0
n2,1,0.043728,4.06703,[22  3] ; [58 28],[18.01801802  6.98198198] ; [61.98198198 24.01801802],0
d3,1,0.055241,3.674791,[41 30] ; [282 125],[47.97698745 23.02301255] ; [275.02301255 131.97698745],0
r2,1,0.063428,3.445397,[62  9] ; [378  26],[65.76842105  5.23157895] ; [374.23157895  29.76842105],0
r1,1,0.076353,3.140864,[49 23] ; [317  91],[54.9 17.1] ; [311.1  96.9],0
s1,1,0.102796,2.661614,[ 4 67] ; [  9 397],[ 1.93501048 69.06498952] ; [ 11.06498952 394.93501048],0
d4,1,0.110453,2.547734,[51 20] ; [328  81],[56.06041667 14.93958333] ; [322.93958333  86.06041667],0
a5,1,0.117737,2.447169,[45 27] ; [293 116],[50.59459459 21.40540541] ; [287.40540541 121.59459459],0
b1,1,0.126839,2.330771,[31 41] ; [138 271],[25.2972973 46.7027027] ; [143.7027027 265.2972973],0
a7,1,0.186726,1.743263,[49 23] ; [307 100],[53.51148225 18.48851775] ; [302.48851775 104.51148225],0
a6,1,0.187298,1.738745,[45 26] ; [291 118],[49.7 21.3] ; [286.3 122.7],0
n4,1,0.197696,1.659317,[50 22] ; [313  96],[54.33679834 17.66320166] ; [308.66320166 100.33679834],0
v2,1,0.21282,1.55214,[33 35] ; [221 169],[37.71179039 30.28820961] ; [216.28820961 173.71179039],0
p12,1,0.230184,1.439726,[ 2 70] ; [ 26 382],[ 4.2 67.8] ; [ 23.8 384.2],0
u1,1,0.248345,1.332591,[14 58] ; [ 58 351],[10.77754678 61.22245322] ; [ 61.22245322 347.77754678],0
a8,1,0.301351,1.068205,[ 7 62] ; [ 55 315],[ 9.74487472 59.25512528] ; [ 52.25512528 317.74487472],0
a4,1,0.368055,0.810221,[34 37] ; [172 236],[30.53444676 40.46555324] ; [175.46555324 232.53444676],0
b5,1,0.46397,0.5363,[49 23] ; [260 149],[46.25363825 25.74636175] ; [262.74636175 146.25363825],0
d2,1,0.469931,0.522139,[34 37] ; [177 232],[31.21041667 39.78958333] ; [179.78958333 229.21041667],0
a3,1,0.56596,0.329489,[47 24] ; [284 124],[49.06263048 21.93736952] ; [281.93736952 126.06263048],0
a2,1,0.65653,0.197767,[17 55] ; [ 87 322],[15.56756757 56.43243243] ; [ 88.43243243 320.56756757],0
s2,1,0.694995,0.153731,[30 42] ; [160 248],[28.5 43.5] ; [161.5 246.5],0
s7,1,0.707952,0.140331,[27 41] ; [166 228],[28.40692641 39.59307359] ; [164.59307359 229.40692641],0
p1,1,0.738924,0.111075,[ 4 68] ; [ 27 382],[ 4.64033264 67.35966736] ; [ 26.35966736 382.64033264],0
n3,1,0.783386,0.075575,[19  6] ; [63 23],[18.46846847  6.53153153] ; [63.53153153 22.46846847],0
