Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001342,10.283862,[73  8] ; [53 23],[65.00636943 15.99363057] ; [60.99363057 15.00636943],0
a4,1,0.756019,0.096542,[29 51] ; [29 46],[29.93548387 50.06451613] ; [28.06451613 46.93548387],0
d1,1,0.792653,0.069099,[39 42] ; [35 41],[38.17834395 42.82165605] ; [35.82165605 40.17834395],0
p3,1,0.825851,0.048411,[25 55] ; [25 51],[25.64102564 54.35897436] ; [24.35897436 51.64102564],0
n2,1,0.832128,0.044932,[14  7] ; [23 13],[13.63157895  7.36842105] ; [23.36842105 12.63157895],0
d3,1,0.869776,0.026877,[49 32] ; [45 31],[48.49681529 32.50318471] ; [45.50318471 30.49681529],0
v3,1,0.870908,0.026408,[26 55] ; [24 48],[26.47058824 54.52941176] ; [23.52941176 48.47058824],0
u1,1,0.871959,0.025976,[11 70] ; [11 65],[11.35031847 69.64968153] ; [10.64968153 65.35031847],0
d4,1,0.907135,0.013608,[58 22] ; [55 20],[58.32258065 21.67741935] ; [54.67741935 20.32258065],0
a7,1,0.924964,0.00887,[51 29] ; [49 27],[51.28205128 28.71794872] ; [48.71794872 27.28205128],0
p1,1,0.926316,0.008553,[ 6 74] ; [ 6 70],[ 6.15384615 73.84615385] ; [ 5.84615385 70.15384615],0
p5,1,0.936568,0.006334,[ 3 78] ; [ 3 73],[ 3.0955414 77.9044586] ; [ 2.9044586 73.0955414],0
s1,1,0.94434,0.004874,[ 6 73] ; [ 6 70],[ 6.11612903 72.88387097] ; [ 5.88387097 70.11612903],0
v1,1,0.971203,0.001303,[29 52] ; [27 49],[28.89171975 52.10828025] ; [27.10828025 48.89171975],0
s5,1,0.997901,7e-06,[16 63] ; [15 59],[16.00653595 62.99346405] ; [14.99346405 59.00653595],0
