Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,51.148827,[ 18 306] ; [19 31],[ 32.05347594 291.94652406] ; [ 4.94652406 45.05347594],1
p12,1,0.0,31.468531,[ 27 298] ; [18 32],[ 39. 286.] ; [ 6. 44.],1
p8,1,0.0,29.048987,[159 164] ; [45  5],[176.6541555 146.3458445] ; [27.3458445 22.6541555],1
p6,1,1e-06,25.19674,[127 196] ; [38 11],[143.26612903 179.73387097] ; [21.73387097 27.26612903],1
p4,1,7e-06,20.276787,[199 127] ; [46  3],[212.98666667 113.01333333] ; [32.01333333 16.98666667],1
s5,1,2.5e-05,17.771675,[138 178] ; [36 11],[151.47107438 164.52892562] ; [22.52892562 24.47107438],1
p3,1,7.8e-05,15.615079,[161 165] ; [39 10],[173.86666667 152.13333333] ; [26.13333333 22.86666667],1
n5,1,0.000785,11.275999,[252  72] ; [49  1],[260.75935829  63.24064171] ; [40.24064171  9.75935829],1
s7,1,0.00126,10.399539,[217  94] ; [45  4],[226.33888889  84.66111111] ; [35.66111111 13.33888889],0
v1,1,0.00134,10.286905,[176 142] ; [39 10],[186.29427793 131.70572207] ; [28.70572207 20.29427793],0
a1,1,0.001873,9.670441,[ 12 315] ; [ 7 43],[ 16.4801061 310.5198939] ; [ 2.5198939 47.4801061],0
n4,1,0.004871,7.926777,[259  67] ; [48  2],[266.17553191  59.82446809] ; [40.82446809  9.17553191],0
u4,1,0.006407,7.432121,[  8 319] ; [ 5 45],[ 11.27586207 315.72413793] ; [ 1.72413793 48.27586207],0
v3,1,0.008068,7.018387,[135 179] ; [31 18],[143.5922865 170.4077135] ; [22.4077135 26.5922865],0
s8,1,0.008612,6.901484,[196 130] ; [39 10],[204.29333333 121.70666667] ; [30.70666667 18.29333333],0
p7,1,0.018193,5.577514,[209 106] ; [40  8],[216.07438017  98.92561983] ; [32.92561983 15.07438017],0
s6,1,0.028487,4.798332,[283  41] ; [48  1],[287.51742627  36.48257373] ; [43.48257373  5.51742627],0
s1,1,0.036373,4.379511,[ 15 307] ; [ 6 44],[ 18.17741935 303.82258065] ; [ 2.82258065 47.17741935],0
b5,1,0.042224,4.126207,[200 127] ; [23 27],[193.42440318 133.57559682] ; [29.57559682 20.42440318],0
n1,1,0.046348,3.968917,[26 42] ; [6 2],[28.63157895 39.36842105] ; [3.36842105 4.63157895],0
p11,1,0.050438,3.826842,[247  80] ; [44  6],[252.40583554  74.59416446] ; [38.59416446 11.40583554],0
a3,1,0.059398,3.554108,[248  78] ; [44  6],[253.17021277  72.82978723] ; [38.82978723 11.17021277],0
n3,1,0.079237,3.080486,[54 15] ; [4 4],[51.97402597 17.02597403] ; [6.02597403 1.97402597],0
s3,1,0.14385,2.136288,[290  35] ; [47  2],[292.84759358  32.15240642] ; [44.15240642  4.84759358],0
a6,1,0.239191,1.385356,[220 105] ; [29 20],[216.37700535 108.62299465] ; [32.62299465 16.37700535],0
u3,1,0.270475,1.214335,[55 22] ; [3 3],[53.80722892 23.19277108] ; [4.19277108 1.80722892],0
p2,1,0.274594,1.193653,[274  52] ; [45  5],[276.57978723  49.42021277] ; [42.42021277  7.57978723],0
p9,1,0.31027,1.029528,[279  42] ; [46  4],[281.19946092  39.80053908] ; [43.80053908  6.19946092],0
p10,1,0.312759,1.018987,[274  50] ; [45  5],[276.35294118  47.64705882] ; [42.64705882  7.35294118],0
a2,1,0.322203,0.979982,[101 226] ; [12 38],[ 98.0132626 228.9867374] ; [14.9867374 35.0132626],0
r3,1,0.328483,0.954869,[318   6] ; [48  2],[317.06951872   6.93048128] ; [48.93048128  1.06951872],0
s4,1,0.39918,0.710794,[ 75 246] ; [ 9 41],[ 72.67924528 248.32075472] ; [11.32075472 38.67924528],0
d1,1,0.429268,0.624803,[217 110] ; [36 14],[219.44562334 107.55437666] ; [33.55437666 16.44562334],0
n2,1,0.431503,0.618774,[51 17] ; [7 1],[51.89473684 16.10526316] ; [6.10526316 1.89473684],0
d2,1,0.442502,0.589787,[180 145] ; [30 19],[182.48663102 142.51336898] ; [27.51336898 21.48663102],0
b2,1,0.501043,0.452726,[ 76 114] ; [17 20],[ 77.84140969 112.15859031] ; [15.15859031 21.84140969],0
b3,1,0.501043,0.452726,[ 76 114] ; [17 20],[ 77.84140969 112.15859031] ; [15.15859031 21.84140969],0
u2,1,0.52224,0.409468,[48 28] ; [3 3],[47.26829268 28.73170732] ; [3.73170732 2.26829268],0
v2,1,0.575632,0.313349,[192 121] ; [28 21],[190.22099448 122.77900552] ; [29.77900552 19.22099448],0
u1,1,0.575871,0.312958,[ 84 243] ; [11 39],[ 82.4005305 244.5994695] ; [12.5994695 37.4005305],0
a8,1,0.58478,0.29857,[ 49 251] ; [ 9 37],[ 50.28901734 249.71098266] ; [ 7.71098266 38.28901734],0
d4,1,0.649734,0.206235,[286  39] ; [42  7],[285.02673797  39.97326203] ; [42.97326203  6.02673797],0
r4,1,0.67886,0.171412,[317  10] ; [49  1],[317.45888594   9.54111406] ; [48.54111406  1.45888594],0
a5,1,0.753821,0.098348,[255  72] ; [38 12],[254.14058355  72.85941645] ; [38.85941645 11.14058355],0
r2,1,0.808674,0.05863,[320   5] ; [49  1],[319.8   5.2] ; [49.2  0.8],0
b4,1,0.810648,0.057404,[189 138] ; [28 22],[188.22015915 138.77984085] ; [28.77984085 21.22015915],0
d3,1,0.817019,0.053537,[238  88] ; [35 14],[237.328  88.672] ; [35.672 13.328],0
d5,1,0.820523,0.051471,[276  49] ; [41  8],[275.46791444  49.53208556] ; [41.53208556  7.46791444],0
a7,1,0.82368,0.049646,[246  80] ; [37 13],[245.36702128  80.63297872] ; [37.63297872 12.36702128],0
v4,1,0.844955,0.038243,[318   8] ; [49  1],[318.19680851   7.80319149] ; [48.80319149  1.19680851],0
a4,1,0.870714,0.026488,[166 161] ; [26 24],[166.53580902 160.46419098] ; [25.46419098 24.53580902],0
b1,1,0.895692,0.017188,[134 193] ; [20 30],[133.57559682 193.42440318] ; [20.42440318 29.57559682],0
