Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,79.82329,[28 39] ; [304  39],[54.25365854 12.74634146] ; [277.74634146  65.25365854],1
n6,1,0.0,26.553673,[47 20] ; [315  27],[59.3007335  7.6992665] ; [302.6992665  39.3007335],1
s4,1,2e-05,18.181658,[28 40] ; [ 61 281],[14.76097561 53.23902439] ; [ 74.23902439 267.76097561],1
a5,1,0.000418,12.45157,[43 25] ; [283  61],[53.80582524 14.19417476] ; [272.19417476  71.80582524],1
v4,1,0.000601,11.773099,[62  6] ; [337   5],[66.17560976  1.82439024] ; [332.82439024   9.17560976],1
r1,1,0.001576,9.98705,[49 19] ; [299  44],[57.57664234 10.42335766] ; [290.42335766  52.57664234],0
d1,1,0.001769,9.775056,[33 35] ; [235 109],[44.23300971 23.76699029] ; [223.76699029 120.23300971],0
v3,1,0.002729,8.980301,[18 44] ; [166 168],[28.80808081 33.19191919] ; [155.19191919 178.80808081],0
a4,1,0.005694,7.644815,[24 44] ; [184 159],[34.4136253 33.5863747] ; [173.5863747 169.4136253],0
p11,1,0.008944,6.833914,[46 22] ; [281  63],[53.97087379 14.02912621] ; [273.02912621  70.97087379],0
p5,1,0.012795,6.197195,[ 4 63] ; [ 62 278],[10.86486486 56.13513514] ; [ 55.13513514 284.86486486],0
u1,1,0.015989,5.804102,[ 9 59] ; [ 93 251],[16.83495146 51.16504854] ; [ 85.16504854 258.83495146],0
r4,1,0.031288,4.637081,[60  8] ; [327  17],[63.87378641  4.12621359] ; [323.12621359  20.87378641],0
p6,1,0.033501,4.520001,[23 43] ; [167 173],[30.88669951 35.11330049] ; [159.11330049 180.88669951],0
p3,1,0.036172,4.388974,[31 37] ; [203 139],[38.8097561 29.1902439] ; [195.1902439 146.8097561],0
p12,1,0.037598,4.323094,[ 2 66] ; [ 38 303],[ 6.65036675 61.34963325] ; [ 33.34963325 307.65036675],0
p2,1,0.047584,3.924632,[52 16] ; [295  48],[57.41119221 10.58880779] ; [289.58880779  53.41119221],0
a3,1,0.048026,3.909075,[50 18] ; [286  56],[55.72682927 12.27317073] ; [280.27317073  61.72682927],0
d2,1,0.050277,3.83219,[31 37] ; [200 142],[38.31219512 29.68780488] ; [192.68780488 149.31219512],0
p4,1,0.06918,3.302364,[39 29] ; [235 107],[45.44390244 22.55609756] ; [228.55609756 113.44390244],0
a7,1,0.081886,3.027065,[54 14] ; [237 107],[48.02912621 19.97087379] ; [242.97087379 101.02912621],0
d4,1,0.082285,3.019179,[53 15] ; [294  47],[57.69193154 10.30806846] ; [289.30806846  51.69193154],0
b4,1,0.087465,2.920416,[45 23] ; [189 155],[38.62135922 29.37864078] ; [195.37864078 148.62135922],0
a8,1,0.091504,2.847709,[ 6 57] ; [ 56 251],[10.55675676 52.44324324] ; [ 51.44324324 255.55675676],0
