Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,152.677196,[242  65] ; [103 237],[163.70170015 143.29829985] ; [181.29829985 158.70170015],1
s2,1,0.0,91.10121,[227  89] ; [125 232],[165.27786033 150.72213967] ; [186.72213967 170.27786033],1
s6,1,0.0,68.487617,[268  49] ; [192 158],[218.62068966  98.37931034] ; [241.37931034 108.62068966],1
s3,1,0.0,68.26758,[234  81] ; [150 202],[181.34932534 133.65067466] ; [202.65067466 149.34932534],1
s5,1,1e-06,24.027881,[133 168] ; [ 90 258],[103.42526965 197.57473035] ; [119.57473035 228.42526965],1
d1,1,1e-06,23.955896,[226  93] ; [189 171],[194.97054492 124.02945508] ; [220.02945508 139.97054492],1
p6,1,2e-06,22.755847,[156 158] ; [111 241],[125.88288288 188.11711712] ; [141.11711712 210.88288288],1
a3,1,2.7e-05,17.642646,[259  59] ; [240 117],[235.08444444  82.91555556] ; [263.91555556  93.08444444],1
p9,1,2.8e-05,17.522969,[291  27] ; [282  70],[271.96119403  46.03880597] ; [301.03880597  50.96119403],1
d2,1,4.2e-05,16.759951,[191 128] ; [157 199],[164.46222222 154.53777778] ; [183.53777778 172.46222222],1
v1,1,0.00014,14.50656,[197 110] ; [175 179],[172.77458396 134.22541604] ; [199.22541604 154.77458396],1
v3,1,0.000191,13.919492,[156 150] ; [127 221],[132.41284404 173.58715596] ; [150.58715596 197.41284404],1
p3,1,0.00047,12.231864,[193 126] ; [167 188],[170.38575668 148.61424332] ; [189.61424332 165.38575668],1
p4,1,0.000479,12.197179,[222  96] ; [201 153],[200.16964286 117.83035714] ; [222.83035714 131.16964286],1
p10,1,0.000487,12.164656,[280  37] ; [276  77],[263.06268657  53.93731343] ; [292.93731343  60.06268657],1
a5,1,0.000845,11.14053,[263  56] ; [257 102],[244.66076696  74.33923304] ; [275.33923304  83.66076696],1
d5,1,0.000855,11.118878,[279  39] ; [280  79],[262.57311669  55.42688331] ; [296.42688331  62.57311669],1
p5,1,0.001114,10.628625,[ 55 260] ; [ 32 324],[ 40.84202683 274.15797317] ; [ 46.15797317 309.84202683],0
r1,1,0.00155,10.018048,[279  39] ; [282  77],[263.51255539  54.48744461] ; [297.48744461  61.51255539],0
u1,1,0.001972,9.575354,[ 80 239] ; [ 56 304],[ 63.89396171 255.10603829] ; [ 72.10603829 287.89396171],0
d4,1,0.00207,9.486358,[278  40] ; [280  77],[262.88  55.12] ; [295.12  61.88],0
n6,1,0.002576,9.085739,[296  23] ; [307  52],[283.71238938  35.28761062] ; [319.28761062  39.71238938],0
r4,1,0.002904,8.866834,[306  13] ; [324  36],[295.97938144  23.02061856] ; [334.02061856  25.97938144],0
p12,1,0.003887,8.336008,[ 39 278] ; [ 21 333],[ 28.34575261 288.65424739] ; [ 31.65424739 322.34575261],0
u4,1,0.005444,7.725545,[ 13 306] ; [  3 357],[  7.51693667 311.48306333] ; [  8.48306333 351.51693667],0
p7,1,0.007031,7.265055,[220  91] ; [212 137],[203.56363636 107.43636364] ; [228.43636364 120.56363636],0
v2,1,0.008988,6.825305,[193 116] ; [180 164],[176.50382848 132.49617152] ; [196.49617152 147.50382848],0
p8,1,0.020632,5.357654,[185 128] ; [176 175],[170.17018072 142.82981928] ; [190.82981928 160.17018072],0
b3,1,0.047586,3.924548,[ 98 130] ; [ 68 134],[ 88.01860465 139.98139535] ; [ 77.98139535 124.01860465],0
b2,1,0.047586,3.924548,[ 98 130] ; [ 68 134],[ 88.01860465 139.98139535] ; [ 77.98139535 124.01860465],0
u3,1,0.049729,3.850563,[40 20] ; [61 58],[33.8547486 26.1452514] ; [67.1452514 51.8547486],0
u2,1,0.056667,3.632339,[40 20] ; [61 57],[34.04494382 25.95505618] ; [66.95505618 51.04494382],0
n3,1,0.073178,3.210253,[42 19] ; [56 12],[46.34108527 14.65891473] ; [51.65891473 16.34108527],0
s4,1,0.075692,3.15505,[ 56 261] ; [ 45 308],[ 47.78656716 269.21343284] ; [ 53.21343284 299.78656716],0
a7,1,0.098087,2.736381,[218 100] ; [266  92],[227.68047337  90.31952663] ; [256.31952663 101.68047337],0
r2,1,0.109556,2.560617,[307   7] ; [341  16],[303.23695976  10.76304024] ; [344.76304024  12.23695976],0
n5,1,0.138022,2.199875,[280  38] ; [301  57],[273.31065089  44.68934911] ; [307.68934911  50.31065089],0
a2,1,0.144605,2.128256,[ 91 228] ; [ 85 275],[ 82.68630339 236.31369661] ; [ 93.31369661 266.68630339],0
a6,1,0.145971,2.113859,[210 108] ; [255 103],[218.74260355  99.25739645] ; [246.25739645 111.74260355],0
a8,1,0.164855,1.929115,[ 51 238] ; [ 44 280],[ 44.78792822 244.21207178] ; [ 50.21207178 273.78792822],0
d3,1,0.185679,1.75157,[228  91] ; [239 119],[220.04874446  98.95125554] ; [246.95125554 111.04874446],0
a4,1,0.205152,1.605311,[163 156] ; [165 192],[154.78106509 164.21893491] ; [173.21893491 183.78106509],0
a1,1,0.216131,1.529879,[ 20 299] ; [ 15 345],[ 16.44329897 302.55670103] ; [ 18.55670103 341.44329897],0
s1,1,0.257478,1.282266,[ 14 300] ; [ 10 344],[ 11.28143713 302.71856287] ; [ 12.71856287 341.28143713],0
p11,1,0.29551,1.094347,[266  53] ; [289  71],[260.7437408  58.2562592] ; [294.2562592  65.7437408],0
b1,1,0.30168,1.066752,[132 187] ; [135 225],[125.43888071 193.56111929] ; [141.56111929 218.43888071],0
n2,1,0.315576,1.007193,[45 17] ; [56 14],[47.43939394 14.56060606] ; [53.56060606 16.43939394],0
n1,1,0.370037,0.803539,[29 32] ; [27 41],[26.48062016 34.51937984] ; [29.51937984 38.48062016],0
b4,1,0.389564,0.740302,[181 138] ; [216 144],[186.51399116 132.48600884] ; [210.48600884 149.51399116],0
r3,1,0.42422,0.638596,[307  12] ; [340  18],[304.86410635  14.13589365] ; [342.13589365  15.86410635],0
p2,1,0.501108,0.452588,[273  45] ; [299  57],[269.87537092  48.12462908] ; [302.12462908  53.87537092],0
b5,1,0.563187,0.334216,[188 131] ; [220 140],[191.68188513 127.31811487] ; [216.31811487 143.68188513],0
p1,1,0.856958,0.032489,[ 29 289] ; [ 34 323],[ 29.68 288.32] ; [ 33.32 323.68],0
