Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.4e-05,18.842215,[70 64] ; [64 14],[84.69811321 49.30188679] ; [49.30188679 28.69811321],1
s2,1,0.00017,14.138393,[49 85] ; [51 30],[62.3255814 71.6744186] ; [37.6744186 43.3255814],1
b5,1,0.00091,11.002975,[73 62] ; [25 56],[61.25 73.75] ; [36.75 44.25],1
r4,1,0.001319,10.31558,[99 36] ; [74  7],[108.125  26.875] ; [64.875 16.125],0
d1,1,0.00137,10.245416,[53 82] ; [50 31],[64.375 70.625] ; [38.625 42.375],0
s4,1,0.002089,9.469772,[ 15 120] ; [22 58],[ 23.23255814 111.76744186] ; [13.76744186 66.23255814],0
d4,1,0.002208,9.368302,[91 44] ; [69 11],[100.46511628  34.53488372] ; [59.53488372 20.46511628],0
d5,1,0.003242,8.665889,[90 45] ; [68 12],[99.20930233 35.79069767] ; [58.79069767 21.20930233],0
p7,1,0.004038,8.266466,[73 59] ; [60 20],[82.81132075 49.18867925] ; [50.18867925 29.81132075],0
s3,1,0.00485,7.934617,[59 74] ; [52 29],[68.98598131 64.01401869] ; [42.01401869 38.98598131],0
r1,1,0.005603,7.673684,[86 49] ; [66 15],[95. 40.] ; [57. 24.],0
p6,1,0.005705,7.641069,[35 97] ; [36 44],[44.20754717 87.79245283] ; [26.79245283 53.20754717],0
p3,1,0.006977,7.278816,[54 80] ; [48 33],[63.57209302 70.42790698] ; [38.42790698 42.57209302],0
p5,1,0.007459,7.158916,[ 11 122] ; [17 64],[ 17.40186916 115.59813084] ; [10.59813084 70.40186916],0
a4,1,0.007466,7.157297,[49 84] ; [45 36],[58.42056075 74.57943925] ; [35.57943925 45.42056075],0
a5,1,0.010105,6.616216,[84 51] ; [64 17],[92.5 42.5] ; [55.5 25.5],0
p10,1,0.011585,6.373271,[93 40] ; [69 12],[100.68224299  32.31775701] ; [61.31775701 19.68224299],0
p4,1,0.015143,5.899812,[61 72] ; [51 30],[69.60747664 63.39252336] ; [42.39252336 38.60747664],0
d2,1,0.02095,5.330957,[56 78] ; [47 34],[64.19534884 69.80465116] ; [38.80465116 42.19534884],0
r2,1,0.02211,5.237124,[112  20] ; [77  4],[117.12676056  14.87323944] ; [71.87323944  9.12676056],0
b4,1,0.02868,4.786717,[66 69] ; [52 29],[73.75 61.25] ; [44.25 36.75],0
s8,1,0.037961,4.306762,[57 78] ; [46 35],[64.375 70.625] ; [38.625 42.375],0
p8,1,0.055559,3.665227,[58 74] ; [46 34],[64.75471698 67.24528302] ; [39.24528302 40.75471698],0
a2,1,0.058487,3.579781,[  7 128] ; [10 71],[ 10.625 124.375] ; [ 6.375 74.625],0
