Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.920302,[88 46] ; [23 51],[71.50961538 62.49038462] ; [39.49038462 34.50961538],1
p6,1,0.000167,14.170251,[65 70] ; [16 58],[52.32057416 82.67942584] ; [28.67942584 45.32057416],1
p2,1,0.000199,13.836035,[124  12] ; [53 21],[114.62857143  21.37142857] ; [62.37142857 11.62857143],1
p11,1,0.000405,12.50884,[123  13] ; [53 21],[113.98095238  22.01904762] ; [62.01904762 11.98095238],1
p10,1,0.00149,10.091558,[122  13] ; [53 19],[114.13043478  20.86956522] ; [60.86956522 11.13043478],0
p4,1,0.020256,5.389669,[97 39] ; [41 33],[89.37142857 46.62857143] ; [48.62857143 25.37142857],0
a8,1,0.045541,3.998491,[ 26 100] ; [ 6 59],[ 21.10994764 104.89005236] ; [10.89005236 54.10994764],0
p3,1,0.045765,3.990223,[82 54] ; [34 40],[75.12380952 60.87619048] ; [40.87619048 33.12380952],0
v1,1,0.057402,3.610911,[75 57] ; [29 39],[68.64 63.36] ; [35.36 32.64],0
d2,1,0.136624,2.21558,[70 66] ; [46 28],[75.12380952 60.87619048] ; [40.87619048 33.12380952],0
r4,1,0.170341,1.879937,[127   9] ; [65  9],[124.34285714  11.65714286] ; [67.65714286  6.34285714],0
b1,1,0.177613,1.817484,[57 79] ; [24 50],[52.45714286 83.54285714] ; [28.54285714 45.45714286],0
u3,1,0.195582,1.675062,[21 14] ; [14  4],[23.11320755 11.88679245] ; [11.88679245  6.11320755],0
r3,1,0.217237,1.522532,[133   3] ; [70  4],[131.46666667   4.53333333] ; [71.53333333  2.46666667],0
n1,1,0.247943,1.334859,[ 5 14] ; [10 13],[ 6.78571429 12.21428571] ; [ 8.21428571 14.78571429],0
d3,1,0.269478,1.219402,[93 43] ; [45 29],[89.37142857 46.62857143] ; [48.62857143 25.37142857],0
p1,1,0.287227,1.132576,[  9 127] ; [ 8 66],[ 11.00952381 124.99047619] ; [ 5.99047619 68.00952381],0
r1,1,0.292786,1.106766,[109  26] ; [64 10],[111.74641148  23.25358852] ; [61.25358852 12.74641148],0
v4,1,0.322699,0.977974,[130   5] ; [69  5],[128.54066986   6.45933014] ; [70.45933014  3.54066986],0
n2,1,0.32399,0.972773,[15  5] ; [14  9],[13.48837209  6.51162791] ; [15.51162791  7.48837209],0
n6,1,0.352827,0.863265,[115  21] ; [66  8],[117.21904762  18.78095238] ; [63.78095238 10.21904762],0
v2,1,0.371967,0.797083,[78 53] ; [36 32],[75.04522613 55.95477387] ; [38.95477387 29.04522613],0
