Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,8e-06,20.00533,[159 127] ; [49  7],[173.94152047 112.05847953] ; [34.05847953 21.94152047],1
n6,1,0.496023,0.463434,[254  35] ; [51  5],[255.49275362  33.50724638] ; [49.50724638  6.49275362],0
a8,1,0.52342,0.407149,[ 41 226] ; [10 43],[ 42.553125 224.446875] ; [ 8.446875 44.553125],0
d3,1,0.536634,0.381814,[201  90] ; [41 15],[202.94524496  88.05475504] ; [39.05475504 16.94524496],0
r2,1,0.538541,0.378251,[271  16] ; [54  2],[271.93877551  15.06122449] ; [53.06122449  2.93877551],0
b4,1,0.597498,0.278787,[167 124] ; [30 26],[165.2074928 125.7925072] ; [31.7925072 24.2074928],0
b1,1,0.640602,0.217956,[115 176] ; [24 32],[116.56772334 174.43227666] ; [22.43227666 33.56772334],0
d2,1,0.665545,0.186858,[165 126] ; [30 26],[163.53025937 127.46974063] ; [31.46974063 24.53025937],0
r4,1,0.676293,0.174329,[271  20] ; [53  3],[271.71181556  19.28818444] ; [52.28818444  3.71181556],0
s2,1,0.683561,0.166144,[209  80] ; [39 17],[207.74492754  81.25507246] ; [40.25507246 15.74492754],0
s6,1,0.711558,0.136726,[245  42] ; [48  7],[245.88011696  41.11988304] ; [47.11988304  7.88011696],0
a4,1,0.745324,0.105502,[142 149] ; [26 30],[140.88760807 150.11239193] ; [27.11239193 28.88760807],0
b2,1,0.791321,0.070011,[ 83 110] ; [19 23],[ 83.77021277 109.22978723] ; [18.22978723 23.77021277],0
b3,1,0.791321,0.070011,[ 83 110] ; [19 23],[ 83.77021277 109.22978723] ; [18.22978723 23.77021277],0
d5,1,0.811522,0.056865,[247  43] ; [47  9],[246.41618497  43.58381503] ; [47.58381503  8.41618497],0
v2,1,0.831836,0.045091,[172 108] ; [34 20],[172.69461078 107.30538922] ; [33.30538922 20.69461078],0
v4,1,0.858527,0.031773,[280   9] ; [54  2],[279.78550725   9.21449275] ; [54.21449275  1.78550725],0
s3,1,0.859637,0.031271,[212  75] ; [42 14],[212.53061224  74.46938776] ; [41.46938776 14.53061224],0
d1,1,0.862405,0.030038,[194  97] ; [38 18],[194.55907781  96.44092219] ; [37.44092219 18.55907781],0
n3,1,0.928036,0.008157,[43 18] ; [9 4],[42.86486486 18.13513514] ; [9.13513514 3.86486486],0
u2,1,0.936744,0.006298,[39 22] ; [5 3],[38.89855072 22.10144928] ; [5.10144928 2.89855072],0
s4,1,0.941804,0.005329,[ 58 231] ; [11 45],[ 57.8 231.2] ; [11.2 44.8],0
a5,1,0.94479,0.004796,[235  56] ; [45 11],[234.81268012  56.18731988] ; [45.18731988 10.81268012],0
