Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,37.285771,[40  4] ; [ 9 28],[26.61728395 17.38271605] ; [22.38271605 14.61728395],1
p11,1,0.000198,13.848163,[39  6] ; [18 19],[31.2804878 13.7195122] ; [25.7195122 11.2804878],1
s8,1,0.002465,9.166409,[20 25] ; [ 5 32],[13.7195122 31.2804878] ; [11.2804878 25.7195122],0
p8,1,0.002598,9.069944,[23 22] ; [ 7 30],[16.46341463 28.53658537] ; [13.53658537 23.46341463],0
s7,1,0.004413,8.105524,[21 23] ; [ 6 29],[15.03797468 28.96202532] ; [11.96202532 23.03797468],0
s6,1,0.006758,7.336106,[27 16] ; [12 25],[20.9625 22.0375] ; [18.0375 18.9625],0
v4,1,0.010846,6.490329,[41  2] ; [28  9],[37.0875  5.9125] ; [31.9125  5.0875],0
r2,1,0.01722,5.673799,[40  4] ; [26 11],[35.85185185  8.14814815] ; [30.14814815  6.85185185],0
n5,1,0.021427,5.291738,[38  7] ; [23 14],[33.47560976 11.52439024] ; [27.52439024  9.47560976],0
p4,1,0.026895,4.897544,[23 22] ; [10 27],[18.1097561 26.8902439] ; [14.8902439 22.1097561],0
d5,1,0.030102,4.703434,[20 25] ; [ 8 29],[15.36585366 29.63414634] ; [12.63414634 24.36585366],0
p3,1,0.039067,4.257935,[18 27] ; [ 7 30],[13.7195122 31.2804878] ; [11.2804878 25.7195122],0
n6,1,0.041793,4.143567,[35 10] ; [21 16],[30.73170732 14.26829268] ; [25.26829268 11.73170732],0
s2,1,0.064004,3.430472,[18 26] ; [ 8 29],[14.12345679 29.87654321] ; [11.87654321 25.12345679],0
v1,1,0.064004,3.430472,[18 26] ; [ 8 29],[14.12345679 29.87654321] ; [11.87654321 25.12345679],0
r3,1,0.073143,3.211043,[37  8] ; [24 13],[33.47560976 11.52439024] ; [27.52439024  9.47560976],0
s3,1,0.099931,2.706639,[23 20] ; [13 24],[19.35 23.65] ; [16.65 20.35],0
a5,1,0.103222,2.65504,[20 25] ; [10 27],[16.46341463 28.53658537] ; [13.53658537 23.46341463],0
