Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.004248,8.174528,[14 23] ; [25 10],[20.04166667 16.95833333] ; [18.95833333 16.04166667],0
p7,1,0.005637,7.662732,[18 19] ; [28  7],[23.63888889 13.36111111] ; [22.36111111 12.63888889],0
p4,1,0.005831,7.601681,[16 21] ; [27  9],[21.79452055 15.20547945] ; [21.20547945 14.79452055],0
p6,1,0.00978,6.674595,[11 26] ; [21 14],[16.44444444 20.55555556] ; [15.55555556 19.44444444],0
p2,1,0.020261,5.38925,[26 11] ; [33  3],[29.90410959  7.09589041] ; [29.09589041  6.90410959],0
n5,1,0.049542,3.8569,[22 15] ; [29  7],[25.84931507 11.15068493] ; [25.15068493 10.84931507],0
b2,1,0.053949,3.714286,[18  9] ; [10 15],[14.53846154 12.46153846] ; [13.46153846 11.53846154],0
b3,1,0.053949,3.714286,[18  9] ; [10 15],[14.53846154 12.46153846] ; [13.46153846 11.53846154],0
d3,1,0.055946,3.653654,[21 16] ; [28  8],[24.83561644 12.16438356] ; [24.16438356 11.83561644],0
a7,1,0.055946,3.653654,[21 16] ; [28  8],[24.83561644 12.16438356] ; [24.16438356 11.83561644],0
b1,1,0.070118,3.28025,[ 9 28] ; [16 20],[12.67123288 24.32876712] ; [12.32876712 23.67123288],0
d1,1,0.077069,3.125651,[16 21] ; [23 13],[19.76712329 17.23287671] ; [19.23287671 16.76712329],0
n3,1,0.136641,2.215385,[10  2] ; [3 3],[8.66666667 3.33333333] ; [4.33333333 1.66666667],0
p1,1,0.155037,2.021975,[ 1 36] ; [ 4 32],[ 2.53424658 34.46575342] ; [ 2.46575342 33.53424658],0
p9,1,0.165292,1.925134,[25 11] ; [30  6],[27.5  8.5] ; [27.5  8.5],0
a2,1,0.212667,1.553179,[ 5 32] ; [ 9 27],[ 7.09589041 29.90410959] ; [ 6.90410959 29.09589041],0
p5,1,0.248025,1.334394,[ 2 33] ; [ 5 31],[ 3.45070423 31.54929577] ; [ 3.54929577 32.45070423],0
p10,1,0.257538,1.281941,[28  9] ; [31  5],[29.90410959  7.09589041] ; [29.09589041  6.90410959],0
b4,1,0.28952,1.12185,[17 20] ; [21 15],[19.26027397 17.73972603] ; [18.73972603 17.26027397],0
s8,1,0.294679,1.098121,[15 22] ; [19 17],[17.23287671 19.76712329] ; [16.76712329 19.23287671],0
r4,1,0.308049,1.039022,[26 11] ; [29  7],[27.87671233  9.12328767] ; [27.12328767  8.87671233],0
r1,1,0.328123,0.956292,[25 12] ; [28  8],[26.8630137 10.1369863] ; [26.1369863  9.8630137],0
v1,1,0.344939,0.891988,[15 21] ; [18 16],[16.97142857 19.02857143] ; [16.02857143 17.97142857],0
n6,1,0.358013,0.84485,[28  8] ; [31  5],[29.5  6.5] ; [29.5  6.5],0
s5,1,0.377562,0.778624,[ 4 30] ; [ 7 29],[ 5.34285714 28.65714286] ; [ 5.65714286 30.34285714],0
v3,1,0.37818,0.776611,[12 22] ; [16 19],[13.79710145 20.20289855] ; [14.20289855 20.79710145],0
n4,1,0.418192,0.65539,[28  9] ; [30  6],[29.39726027  7.60273973] ; [28.60273973  7.39726027],0
s2,1,0.523666,0.406668,[15 22] ; [12 24],[13.68493151 23.31506849] ; [13.31506849 22.68493151],0
s4,1,0.52593,0.40225,[ 6 31] ; [ 4 32],[ 5.06849315 31.93150685] ; [ 4.93150685 31.06849315],0
s3,1,0.533549,0.387628,[16 21] ; [13 23],[14.69863014 22.30136986] ; [14.30136986 21.69863014],0
v2,1,0.546305,0.363978,[18 18] ; [20 15],[19.26760563 16.73239437] ; [18.73239437 16.26760563],0
a4,1,0.549009,0.359096,[18 19] ; [15 21],[16.7260274 20.2739726] ; [16.2739726 19.7260274],0
b5,1,0.554809,0.348773,[18 19] ; [20 16],[19.26027397 17.73972603] ; [18.73972603 17.26027397],0
a5,1,0.557155,0.344655,[27 10] ; [24 12],[25.84931507 11.15068493] ; [25.15068493 10.84931507],0
a1,1,0.571791,0.319695,[ 2 35] ; [ 1 35],[ 1.52054795 35.47945205] ; [ 1.47945205 34.52054795],0
p11,1,0.614347,0.253893,[28  9] ; [29  7],[28.89041096  8.10958904] ; [28.10958904  7.89041096],0
a6,1,0.687821,0.161454,[23 14] ; [24 12],[23.82191781 13.17808219] ; [23.17808219 12.82191781],0
r3,1,0.689209,0.159942,[33  4] ; [31  5],[32.43835616  4.56164384] ; [31.56164384  4.43835616],0
d4,1,0.71852,0.129915,[31  6] ; [29  7],[30.4109589  6.5890411] ; [29.5890411  6.4109589],0
d2,1,0.728863,0.120159,[17 20] ; [18 18],[17.73972603 19.26027397] ; [17.26027397 18.73972603],0
n1,1,0.73244,0.116883,[7 5] ; [4 2],[7.33333333 4.66666667] ; [3.66666667 2.33333333],0
d5,1,0.736723,0.113028,[28  9] ; [26 10],[27.36986301  9.63013699] ; [26.63013699  9.36986301],0
u1,1,0.81796,0.052978,[ 8 29] ; [ 7 29],[ 7.60273973 29.39726027] ; [ 7.39726027 28.60273973],0
a8,1,0.854368,0.03369,[ 6 27] ; [ 6 24],[ 6.28571429 26.71428571] ; [ 5.71428571 24.28571429],0
a3,1,0.865527,0.028677,[29  8] ; [28  7],[29.29166667  7.70833333] ; [27.70833333  7.29166667],0
r2,1,0.971234,0.0013,[32  3] ; [33  3],[32.04225352  2.95774648] ; [32.95774648  3.04225352],0
u2,1,1.0,0.0,[4 4] ; [4 4],[4. 4.] ; [4. 4.],0
u3,1,1.0,0.0,[5 3] ; [5 3],[5. 3.] ; [5. 3.],0
