Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,132.781835,[258  38] ; [46 94],[206.3853211  89.6146789] ; [97.6146789 42.3853211],1
n6,1,0.0,37.806001,[258  38] ; [86 54],[233.5412844  62.4587156] ; [110.4587156  29.5412844],1
a4,1,3e-05,17.397461,[140 155] ; [ 37 103],[120.03448276 174.96551724] ; [56.96551724 83.03448276],1
a2,1,5.6e-05,16.220439,[ 94 203] ; [ 19 121],[ 76.798627 220.201373] ; [ 36.201373 103.798627],1
v1,1,0.000211,13.732843,[147 139] ; [43 91],[129.38095238 156.61904762] ; [60.61904762 73.38095238],1
p11,1,0.000216,13.682803,[236  61] ; [88 52],[220.201373  76.798627] ; [103.798627  36.201373],1
p10,1,0.000248,13.430711,[242  52] ; [91 46],[227.15081206  66.84918794] ; [105.84918794  31.15081206],1
p4,1,0.000482,12.18312,[156 139] ; [49 91],[139.02298851 155.97701149] ; [65.97701149 74.02298851],1
a5,1,0.000878,11.069582,[228  69] ; [86 54],[213.40503432  83.59496568] ; [100.59496568  39.40503432],1
r4,1,0.002513,9.131271,[270  27] ; [113  27],[260.29977117  36.70022883] ; [122.70022883  17.29977117],0
p3,1,0.002516,9.128662,[127 169] ; [ 39 101],[112.69724771 183.30275229] ; [53.30275229 86.69724771],0
s7,1,0.002586,9.078878,[123 158] ; [38 96],[109.01445783 171.98554217] ; [51.98554217 82.01445783],0
n1,1,0.002838,8.908772,[30 35] ; [ 7 33],[22.9047619 42.0952381] ; [14.0952381 25.9047619],0
d2,1,0.0079,7.055957,[148 148] ; [51 89],[135.10091743 160.89908257] ; [63.89908257 76.10091743],0
a8,1,0.009553,6.716394,[ 47 220] ; [ 10 118],[ 38.52911392 228.47088608] ; [ 18.47088608 109.52911392],0
a6,1,0.014189,6.014426,[233  63] ; [95 45],[222.67889908  73.32110092] ; [105.32110092  34.67889908],0
p9,1,0.015807,5.824203,[242  50] ; [99 37],[232.64485981  59.35514019] ; [108.35514019  27.64485981],0
n2,1,0.016033,5.799287,[54 13] ; [23 16],[48.66981132 18.33018868] ; [28.33018868 10.66981132],0
u1,1,0.016109,5.790964,[ 62 235] ; [ 16 124],[ 53.01144165 243.98855835] ; [ 24.98855835 115.01144165],0
s3,1,0.022156,5.233468,[163 128] ; [61 77],[151.94405594 139.05594406] ; [72.05594406 65.94405594],0
s8,1,0.024911,5.030053,[112 182] ; [ 38 102],[101.61290323 192.38709677] ; [48.38709677 91.61290323],0
s6,1,0.02494,5.028062,[193 100] ; [76 63],[182.44675926 110.55324074] ; [86.55324074 52.44675926],0
r2,1,0.033279,4.531366,[281  14] ; [124  14],[275.92378753  19.07621247] ; [129.07621247   8.92378753],0
v3,1,0.039368,4.244923,[114 171] ; [39 93],[104.56834532 180.43165468] ; [48.43165468 83.56834532],0
s2,1,0.049884,3.845343,[139 154] ; [52 87],[129.54398148 163.45601852] ; [61.45601852 77.54398148],0
b2,1,0.068855,3.310118,[ 57 119] ; [15 57],[ 51.09677419 124.90322581] ; [20.90322581 51.09677419],0
b3,1,0.068855,3.310118,[ 57 119] ; [15 57],[ 51.09677419 124.90322581] ; [20.90322581 51.09677419],0
a3,1,0.094727,2.792157,[207  88] ; [87 53],[199.37931034  95.62068966] ; [94.62068966 45.37931034],0
p7,1,0.104776,2.631292,[152 137] ; [61 77],[144.16159251 144.83840749] ; [68.83840749 69.16159251],0
r1,1,0.118818,2.432829,[241  53] ; [105  34],[234.92840647  59.07159353] ; [111.07159353  27.92840647],0
p8,1,0.128167,2.314565,[131 159] ; [52 87],[123.70629371 166.29370629] ; [59.29370629 79.70629371],0
p12,1,0.193548,1.690405,[ 17 279] ; [  4 135],[ 14.28965517 281.71034483] ; [  6.71034483 132.28965517],0
p1,1,0.241498,1.371831,[ 19 277] ; [  5 132],[ 16.40646651 279.59353349] ; [  7.59353349 129.40646651],0
v4,1,0.247513,1.337286,[280  17] ; [126  12],[277.2  19.8] ; [128.8   9.2],0
v2,1,0.248064,1.334175,[156 126] ; [65 67],[150.53623188 131.46376812] ; [70.46376812 61.53623188],0
d1,1,0.296729,1.088838,[179 118] ; [77 63],[173.98627002 123.01372998] ; [82.01372998 57.98627002],0
b1,1,0.305869,1.048429,[106 191] ; [43 97],[101.26544622 195.73455378] ; [47.73455378 92.26544622],0
s4,1,0.33126,0.943964,[ 40 254] ; [ 24 116],[ 43.35483871 250.64516129] ; [ 20.64516129 119.35483871],0
b4,1,0.40099,0.705357,[172 125] ; [87 53],[176.02517162 120.97482838] ; [82.97482838 57.02517162],0
a1,1,0.443217,0.58794,[ 13 284] ; [  4 136],[ 11.55377574 285.44622426] ; [  5.44622426 134.55377574],0
d4,1,0.463607,0.537173,[241  55] ; [118  22],[243.72477064  52.27522936] ; [115.27522936  24.72477064],0
d5,1,0.481927,0.494499,[249  47] ; [114  26],[246.44036697  49.55963303] ; [116.55963303  23.44036697],0
b5,1,0.521318,0.411285,[196 101] ; [88 52],[193.01601831 103.98398169] ; [90.98398169 49.01601831],0
n3,1,0.556865,0.345162,[46 20] ; [30 10],[47.32075472 18.67924528] ; [28.67924528 11.32075472],0
s1,1,0.570915,0.321155,[  9 281] ; [  3 137],[  8.09302326 281.90697674] ; [  3.90697674 136.09302326],0
r3,1,0.571304,0.320506,[279  17] ; [130  10],[277.66972477  18.33027523] ; [131.33027523   8.66972477],0
d3,1,0.635668,0.224453,[220  76] ; [107  33],[222.  74.] ; [105.  35.],0
u2,1,0.64169,0.216539,[49 40] ; [26 25],[47.67857143 41.32142857] ; [27.32142857 23.67857143],0
s5,1,0.698486,0.150052,[ 76 214] ; [ 33 102],[ 74.37647059 215.62352941] ; [ 34.62352941 100.37647059],0
p2,1,0.761261,0.09231,[232  65] ; [106  32],[230.77241379  66.22758621] ; [107.22758621  30.77241379],0
p5,1,0.769893,0.085565,[ 19 274] ; [  8 131],[ 18.3125 274.6875] ; [  8.6875 130.3125],0
u3,1,0.993953,5.7e-05,[53 37] ; [30 21],[52.9787234 37.0212766] ; [30.0212766 20.9787234],0
