Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,56.0996,[231  73] ; [39 69],[199.22330097 104.77669903] ; [70.77669903 37.22330097],1
p1,1,0.469841,0.522349,[ 39 265] ; [11 97],[ 36.89320388 267.10679612] ; [13.10679612 94.89320388],0
p2,1,0.500982,0.452855,[279  26] ; [101   7],[280.62953995  24.37046005] ; [99.37046005  8.62953995],0
p6,1,0.529305,0.395725,[146 159] ; [55 52],[148.79854369 156.20145631] ; [52.20145631 54.79854369],0
s1,1,0.565531,0.330218,[  8 297] ; [  4 104],[  8.86198547 296.13801453] ; [  3.13801453 104.86198547],0
n1,1,0.568973,0.324404,[16 29] ; [ 9 12],[17.04545455 27.95454545] ; [ 7.95454545 13.04545455],0
p7,1,0.57098,0.321046,[248  52] ; [91 16],[249.87714988  50.12285012] ; [89.12285012 17.87714988],0
n3,1,0.622229,0.242747,[32 13] ; [13  7],[31.15384615 13.84615385] ; [13.84615385  6.15384615],0
p3,1,0.637354,0.222219,[195 109] ; [72 36],[197.00970874 106.99029126] ; [69.99029126 38.00970874],0
p11,1,0.650263,0.205569,[274  32] ; [95 13],[272.73913043  33.26086957] ; [96.26086957 11.73913043],0
a8,1,0.666824,0.18534,[ 42 234] ; [14 90],[ 40.67368421 235.32631579] ; [15.32631579 88.67368421],0
p5,1,0.699656,0.14883,[ 59 247] ; [19 89],[ 57.65217391 248.34782609] ; [20.34782609 87.65217391],0
a3,1,0.741077,0.109183,[219  85] ; [76 32],[217.66990291  86.33009709] ; [77.33009709 30.66990291],0
a4,1,0.787791,0.072458,[131 174] ; [48 60],[132.19128329 172.80871671] ; [46.80871671 61.19128329],0
p4,1,0.797844,0.065607,[229  76] ; [79 28],[228.00970874  76.99029126] ; [79.99029126 27.00970874],0
u2,1,0.878537,0.023355,[53 34] ; [19 13],[52.63865546 34.36134454] ; [19.36134454 12.63865546],0
n6,1,0.901172,0.015421,[267  35] ; [95 13],[266.64390244  35.35609756] ; [95.35609756 12.64390244],0
v3,1,0.914316,0.011577,[131 165] ; [48 59],[131.47394541 164.52605459] ; [47.52605459 59.47394541],0
s6,1,0.959314,0.002602,[209  87] ; [73 30],[209.20300752  86.79699248] ; [72.79699248 30.20300752],0
a1,1,1.0,0.0,[ 17 289] ; [  6 102],[ 17. 289.] ; [  6. 102.],0
