Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,29.952935,[18 25] ; [80 12],[31.21481481 11.78518519] ; [66.78518519 25.21481481],1
p3,1,0.000907,11.007525,[13 30] ; [56 36],[21.97777778 21.02222222] ; [47.02222222 44.97777778],1
p4,1,0.002132,9.43211,[18 25] ; [64 28],[26.11851852 16.88148148] ; [55.88148148 36.11851852],0
p8,1,0.013496,6.102847,[16 26] ; [55 35],[22.59090909 19.40909091] ; [48.40909091 41.59090909],0
b1,1,0.036619,4.368049,[ 9 34] ; [36 56],[14.33333333 28.66666667] ; [30.66666667 61.33333333],0
r1,1,0.036772,4.360936,[28 15] ; [75 17],[32.80740741 10.19259259] ; [70.19259259 21.80740741],0
p11,1,0.048285,3.900043,[29 14] ; [76 16],[33.44444444  9.55555556] ; [71.55555556 20.44444444],0
p5,1,0.04921,3.868174,[ 1 42] ; [12 80],[ 4.14074074 38.85925926] ; [ 8.85925926 83.14074074],0
v4,1,0.06114,3.506184,[39  4] ; [90  2],[41.08888889  1.91111111] ; [87.91111111  4.08888889],0
n6,1,0.066665,3.363274,[33  9] ; [83  9],[36.35820896  5.64179104] ; [79.64179104 12.35820896],0
a2,1,0.074204,3.187477,[ 5 38] ; [23 69],[ 8.91851852 34.08148148] ; [19.08148148 72.91851852],0
s8,1,0.087768,2.914844,[18 25] ; [53 39],[22.61481481 20.38518519] ; [48.38518519 43.61481481],0
b3,1,0.099628,2.711485,[ 8 13] ; [10 41],[ 5.25 15.75] ; [12.75 38.25],0
b2,1,0.099628,2.711485,[ 8 13] ; [10 41],[ 5.25 15.75] ; [12.75 38.25],0
p12,1,0.123228,2.375809,[ 1 42] ; [ 9 83],[ 3.18518519 39.81481481] ; [ 6.81481481 85.18518519],0
u1,1,0.124234,2.363116,[ 5 38] ; [21 71],[ 8.28148148 34.71851852] ; [17.71851852 74.28148148],0
a4,1,0.126423,2.335882,[15 28] ; [45 47],[19.11111111 23.88888889] ; [40.88888889 51.11111111],0
s7,1,0.135115,2.232731,[22 20] ; [60 31],[25.89473684 16.10526316] ; [56.10526316 34.89473684],0
n3,1,0.147177,2.101264,[11  5] ; [16  2],[12.70588235  3.29411765] ; [14.29411765  3.70588235],0
a3,1,0.187317,1.738598,[27 16] ; [68 24],[30.25925926 12.74074074] ; [64.74074074 27.25925926],0
d1,1,0.190564,1.713249,[22 21] ; [58 34],[25.48148148 17.51851852] ; [54.51851852 37.48148148],0
v1,1,0.2088,1.579727,[17 25] ; [48 44],[20.37313433 21.62686567] ; [44.62686567 47.37313433],0
u2,1,0.242908,1.363636,[9 7] ; [ 9 15],[7.2 8.8] ; [10.8 13.2],0
p1,1,0.244307,1.355569,[ 6 37] ; [ 7 85],[ 4.14074074 38.85925926] ; [ 8.85925926 83.14074074],0
s3,1,0.249315,1.327137,[28 15] ; [68 23],[30.80597015 12.19402985] ; [65.19402985 25.80597015],0
d2,1,0.256149,1.289452,[17 26] ; [46 46],[20.06666667 22.93333333] ; [42.93333333 49.06666667],0
a5,1,0.289933,1.119933,[29 14] ; [70 22],[31.53333333 11.46666667] ; [67.46666667 24.53333333],0
a6,1,0.296026,1.092012,[26 17] ; [64 28],[28.66666667 14.33333333] ; [61.33333333 30.66666667],0
r2,1,0.299976,1.074301,[42  1] ; [85  6],[40.75373134  2.24626866] ; [86.24626866  4.75373134],0
a7,1,0.301806,1.066198,[32 10] ; [62 30],[29.46268657 12.53731343] ; [64.53731343 27.46268657],0
p7,1,0.310118,1.030173,[25 15] ; [65 26],[27.48091603 12.51908397] ; [62.51908397 28.48091603],0
p10,1,0.401294,0.704445,[39  4] ; [87  5],[40.13333333  2.86666667] ; [85.86666667  6.13333333],0
v3,1,0.431848,0.617848,[10 31] ; [28 62],[11.89312977 29.10687023] ; [26.10687023 63.89312977],0
d3,1,0.448458,0.574546,[34  8] ; [69 23],[32.28358209  9.71641791] ; [70.71641791 21.28358209],0
s6,1,0.474372,0.511774,[35  8] ; [75 12],[36.38461538  6.61538462] ; [73.61538462 13.38461538],0
b5,1,0.476619,0.506588,[28 15] ; [54 38],[26.11851852 16.88148148] ; [55.88148148 36.11851852],0
p6,1,0.481739,0.494924,[18 25] ; [44 47],[19.89552239 23.10447761] ; [42.10447761 48.89552239],0
p2,1,0.517919,0.418036,[33 10] ; [75 17],[34.4  8.6] ; [73.6 18.4],0
s5,1,0.549781,0.357709,[22 20] ; [47 34],[23.56097561 18.43902439] ; [45.43902439 35.56097561],0
r4,1,0.590523,0.289528,[38  5] ; [84  8],[38.85925926  4.14074074] ; [83.14074074  8.85925926],0
u3,1,0.601456,0.272805,[10  6] ; [13 11],[9.2 6.8] ; [13.8 10.2],0
d4,1,0.64699,0.209716,[36  7] ; [74 18],[35.03703704  7.96296296] ; [74.96296296 17.03703704],0
n1,1,0.824479,0.04919,[ 5 11] ; [ 5 13],[ 4.70588235 11.29411765] ; [ 5.29411765 12.70588235],0
b4,1,0.859577,0.031298,[25 18] ; [52 40],[24.52592593 18.47407407] ; [52.47407407 39.52592593],0
n2,1,0.873628,0.025298,[13  3] ; [15  3],[13.17647059  2.82352941] ; [14.82352941  3.17647059],0
s2,1,0.880305,0.022675,[31 12] ; [66 24],[31.36090226 11.63909774] ; [65.63909774 24.36090226],0
d5,1,0.918322,0.010516,[33  9] ; [73 19],[33.2238806  8.7761194] ; [72.7761194 19.2238806],0
r3,1,0.94676,0.004459,[41  2] ; [87  4],[41.07462687  1.92537313] ; [86.92537313  4.07462687],0
v2,1,1.0,0.0,[20 20] ; [45 45],[20. 20.] ; [45. 45.],0
