Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,102.365906,[18 75] ; [156  35],[56.97887324 36.02112676] ; [117.02112676  73.97887324],1
p2,1,0.0,40.79993,[43 52] ; [156  34],[66.33333333 28.66666667] ; [132.66666667  57.33333333],1
p11,1,0.0,38.361005,[43 52] ; [155  36],[65.76923077 29.23076923] ; [132.23076923  58.76923077],1
r3,1,0.0,31.165261,[64 29] ; [178  12],[79.52650177 13.47349823] ; [162.47349823  27.52650177],1
r4,1,3.6e-05,17.08751,[56 39] ; [156  35],[70.41958042 24.58041958] ; [141.58041958  49.41958042],1
b1,1,5.5e-05,16.268551,[50 45] ; [ 54 137],[34.54545455 60.45454545] ; [ 69.45454545 121.54545455],1
v4,1,0.000106,15.027334,[67 25] ; [172  18],[77.97163121 14.02836879] ; [161.02836879  28.97163121],1
n6,1,0.000135,14.571466,[54 40] ; [151  40],[67.61403509 26.38596491] ; [137.38596491  53.61403509],1
p8,1,0.000382,12.620179,[18 76] ; [ 75 111],[31.22142857 62.77857143] ; [ 61.77857143 124.22142857],1
s6,1,0.002667,9.022621,[24 70] ; [ 83 106],[35.54063604 58.45936396] ; [ 71.45936396 117.54063604],0
v1,1,0.003559,8.496015,[24 71] ; [ 80 106],[35.16014235 59.83985765] ; [ 68.83985765 117.16014235],0
n5,1,0.010241,6.592446,[50 44] ; [130  59],[59.78798587 34.21201413] ; [120.21201413  68.78798587],0
d4,1,0.010616,6.528552,[61 32] ; [152  39],[69.75 23.25] ; [143.25  47.75],0
n2,1,0.012388,6.254459,[22 22] ; [45 16],[28.07619048 15.92380952] ; [38.92380952 22.07619048],0
d3,1,0.01244,6.247003,[49 46] ; [127  63],[58.66666667 36.33333333] ; [117.33333333  72.66666667],0
p7,1,0.014111,6.024254,[29 64] ; [ 87 100],[38.52857143 54.47142857] ; [ 77.47142857 109.52857143],0
b5,1,0.023013,5.167557,[50 45] ; [127  64],[58.79370629 36.20629371] ; [118.20629371  72.79370629],0
v2,1,0.036093,4.392685,[31 61] ; [85 96],[39.09157509 52.90842491] ; [ 76.90842491 104.09157509],0
p5,1,0.047112,3.9414,[ 1 93] ; [ 12 179],[ 4.2877193 89.7122807] ; [  8.7122807 182.2877193],0
s8,1,0.049954,3.84299,[12 82] ; [ 43 148],[18.14035088 75.85964912] ; [ 36.85964912 154.14035088],0
a6,1,0.09383,2.807411,[53 42] ; [126  65],[59.45804196 35.54195804] ; [119.54195804  71.45804196],0
d2,1,0.102756,2.662241,[45 48] ; [ 73 118],[38.64084507 54.35915493] ; [ 79.35915493 111.64084507],0
a1,1,0.106009,2.612726,[ 7 88] ; [  6 185],[ 4.31818182 90.68181818] ; [  8.68181818 182.31818182],0
a7,1,0.138632,2.193076,[55 38] ; [130  61],[60.58098592 32.41901408] ; [124.41901408  66.58098592],0
n4,1,0.157072,2.002191,[56 38] ; [130  61],[61.34736842 32.65263158] ; [124.65263158  66.34736842],0
p6,1,0.158091,1.992391,[13 81] ; [ 39 149],[17.33333333 76.66666667] ; [ 34.66666667 153.33333333],0
a5,1,0.158718,1.986396,[53 42] ; [123  68],[58.46153846 36.53846154] ; [117.53846154  73.46153846],0
r2,1,0.160774,1.966929,[75 17] ; [165  23],[78.85714286 13.14285714] ; [161.14285714  26.85714286],0
p4,1,0.230141,1.439992,[24 69] ; [ 62 127],[28.36170213 64.63829787] ; [ 57.63829787 131.36170213],0
n3,1,0.234489,1.413424,[24 17] ; [42 18],[26.79207921 14.20792079] ; [39.20792079 20.79207921],0
r1,1,0.238852,1.387357,[61 33] ; [137  54],[65.30526316 28.69473684] ; [132.69473684  58.30526316],0
a8,1,0.270511,1.214152,[ 6 81] ; [ 20 159],[ 8.5037594 78.4962406] ; [ 17.4962406 161.5037594],0
u3,1,0.287359,1.131952,[21 20] ; [29 42],[18.30357143 22.69642857] ; [31.69642857 39.30357143],0
s1,1,0.291224,1.113955,[ 4 88] ; [  4 185],[ 2.61921708 89.38078292] ; [  5.38078292 183.61921708],0
d1,1,0.291704,1.111741,[39 56] ; [ 91 100],[43.18181818 51.81818182] ; [ 86.81818182 104.18181818],0
d5,1,0.296269,1.090912,[64 31] ; [140  51],[67.76223776 27.23776224] ; [136.23776224  54.76223776],0
u1,1,0.301963,1.065506,[11 84] ; [ 15 176],[ 8.63636364 86.36363636] ; [ 17.36363636 173.63636364],0
a3,1,0.324982,0.96879,[54 40] ; [120  69],[57.795053 36.204947] ; [116.204947  72.795053],0
v3,1,0.403499,0.697875,[22 70] ; [ 53 132],[24.90974729 67.09025271] ; [ 50.09025271 134.90974729],0
b4,1,0.462222,0.54051,[60 35] ; [112  79],[57.13286713 37.86713287] ; [114.86713287  76.13286713],0
s5,1,0.463871,0.536538,[15 78] ; [ 24 162],[13. 80.] ; [ 26. 160.],0
p12,1,0.481026,0.496537,[ 2 92] ; [  7 183],[ 2.97887324 91.02112676] ; [  6.02112676 183.97887324],0
s4,1,0.56065,0.33858,[10 85] ; [ 16 174],[ 8.66666667 86.33333333] ; [ 17.33333333 172.66666667],0
s3,1,0.70642,0.141879,[23 71] ; [ 42 145],[21.74377224 72.25622776] ; [ 43.25622776 143.74377224],0
n1,1,0.718376,0.130054,[18 25] ; [23 37],[17.11650485 25.88349515] ; [23.88349515 36.11650485],0
p1,1,0.834403,0.043705,[ 6 88] ; [ 11 180],[ 5.60701754 88.39298246] ; [ 11.39298246 179.60701754],0
a2,1,0.923847,0.009137,[15 80] ; [ 31 160],[15.27972028 79.72027972] ; [ 30.72027972 160.27972028],0
u2,1,0.968712,0.001538,[21 19] ; [37 34],[20.9009009 19.0990991] ; [37.0990991 33.9009009],0
a4,1,0.969265,0.001485,[36 57] ; [ 74 116],[36.14840989 56.85159011] ; [ 73.85159011 116.14840989],0
s7,1,0.971267,0.001297,[17 72] ; [ 35 150],[16.89051095 72.10948905] ; [ 35.10948905 149.89051095],0
b3,1,0.975695,0.000928,[21 38] ; [35 64],[20.91139241 38.08860759] ; [35.08860759 63.91139241],0
b2,1,0.975695,0.000928,[21 38] ; [35 64],[20.91139241 38.08860759] ; [35.08860759 63.91139241],0
