Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,56.784045,[142   2] ; [25 18],[128.59893048  15.40106952] ; [38.40106952  4.59893048],1
r2,1,0.0,26.881232,[141   2] ; [32 10],[133.72432432   9.27567568] ; [39.27567568  2.72432432],1
r3,1,0.000135,14.570951,[139   5] ; [34  9],[133.21925134  10.78074866] ; [39.78074866  3.21925134],1
v2,1,0.000378,12.638889,[90 50] ; [14 28],[80. 60.] ; [24. 18.],1
v4,1,0.000618,11.721879,[139   5] ; [35  8],[133.98930481  10.01069519] ; [40.01069519  2.98930481],1
p11,1,0.001083,10.680558,[123  21] ; [27 16],[115.50802139  28.49197861] ; [34.49197861  8.50802139],0
a5,1,0.001246,10.420347,[113  31] ; [23 20],[104.72727273  39.27272727] ; [31.27272727 11.72727273],0
a6,1,0.02017,5.397123,[107  37] ; [24 19],[100.87700535  43.12299465] ; [30.12299465 12.87700535],0
u1,1,0.020369,5.37998,[ 28 116] ; [ 2 41],[ 23.10160428 120.89839572] ; [ 6.89839572 36.10160428],0
a3,1,0.020981,5.328362,[92 52] ; [19 24],[85.47593583 58.52406417] ; [25.52406417 17.47593583],0
p8,1,0.027172,4.879849,[97 47] ; [21 22],[90.86631016 53.13368984] ; [27.13368984 15.86631016],0
p10,1,0.033973,4.496062,[118  26] ; [28 14],[113.03225806  30.96774194] ; [32.96774194  9.03225806],0
p4,1,0.037504,4.327362,[113  31] ; [27 16],[107.80748663  36.19251337] ; [32.19251337 10.80748663],0
b5,1,0.040289,4.205675,[75 69] ; [30 13],[80.85561497 63.14438503] ; [24.14438503 18.85561497],0
d5,1,0.050058,3.839514,[120  24] ; [30 13],[115.50802139  28.49197861] ; [34.49197861  8.50802139],0
s6,1,0.054199,3.706572,[82 58] ; [18 25],[76.50273224 63.49726776] ; [23.49726776 19.50273224],0
d1,1,0.056951,3.624031,[84 60] ; [18 25],[78.54545455 65.45454545] ; [23.45454545 19.54545455],0
d4,1,0.070571,3.269681,[116  28] ; [29 14],[111.65775401  32.34224599] ; [33.34224599  9.65775401],0
a2,1,0.089649,2.880661,[ 34 110] ; [ 5 38],[ 30.03208556 113.96791444] ; [ 8.96791444 34.03208556],0
v3,1,0.093278,2.816869,[53 87] ; [10 32],[48.46153846 91.53846154] ; [14.53846154 27.46153846],0
p2,1,0.096926,2.755417,[122  21] ; [32 11],[118.39784946  24.60215054] ; [35.60215054  7.39784946],0
a7,1,0.097982,2.738095,[111  32] ; [28 15],[106.8655914  36.1344086] ; [32.1344086 10.8655914],0
n4,1,0.111711,2.529852,[114  30] ; [29 14],[110.11764706  33.88235294] ; [32.88235294 10.11764706],0
a4,1,0.122594,2.383859,[66 78] ; [14 29],[61.60427807 82.39572193] ; [18.39572193 24.60427807],0
b3,1,0.14229,2.153017,[32 55] ; [ 5 19],[29. 58.] ; [ 8. 16.],0
b2,1,0.14229,2.153017,[32 55] ; [ 5 19],[29. 58.] ; [ 8. 16.],0
d2,1,0.162055,1.954944,[69 75] ; [15 27],[65.03225806 78.96774194] ; [18.96774194 23.03225806],0
v1,1,0.163746,1.93929,[82 58] ; [20 23],[78.03278689 61.96721311] ; [23.96721311 19.03278689],0
p6,1,0.169495,1.887407,[56 86] ; [12 31],[52.19459459 89.80540541] ; [15.80540541 27.19459459],0
s8,1,0.169686,1.885713,[ 42 102] ; [ 8 35],[ 38.5026738 105.4973262] ; [11.4973262 31.5026738],0
p1,1,0.182152,1.779979,[ 13 130] ; [ 7 36],[ 15.37634409 127.62365591] ; [ 4.62365591 38.37634409],0
s1,1,0.194466,1.683458,[  2 142] ; [ 2 41],[  3.0802139 140.9197861] ; [ 0.9197861 42.0802139],0
u3,1,0.204819,1.607677,[33 19] ; [11 12],[30.50666667 21.49333333] ; [13.49333333  9.50666667],0
p9,1,0.230244,1.439351,[119  25] ; [32 11],[116.27807487  27.72192513] ; [34.72192513  8.27807487],0
p7,1,0.249334,1.327032,[105  38] ; [27 15],[102.03243243  40.96756757] ; [29.96756757 12.03243243],0
d3,1,0.25907,1.273722,[94 50] ; [24 19],[90.86631016 53.13368984] ; [27.13368984 15.86631016],0
u2,1,0.306534,1.045552,[27 25] ; [ 9 14],[24.96 27.04] ; [11.04 11.96],0
s2,1,0.330587,0.946596,[ 42 101] ; [16 27],[44.59139785 98.40860215] ; [13.40860215 29.59139785],0
s5,1,0.388201,0.74457,[40 99] ; [ 9 32],[ 37.83888889 101.16111111] ; [11.16111111 29.83888889],0
a8,1,0.410616,0.677018,[ 15 111] ; [ 3 38],[ 13.58083832 112.41916168] ; [ 4.41916168 36.58083832],0
b4,1,0.430309,0.62199,[90 54] ; [24 19],[87.78609626 56.21390374] ; [26.21390374 16.78609626],0
n5,1,0.485227,0.487093,[104  40] ; [28 14],[102.19354839  41.80645161] ; [29.80645161 12.19354839],0
b1,1,0.556187,0.34635,[63 81] ; [21 22],[64.68449198 79.31550802] ; [19.31550802 23.68449198],0
p12,1,0.58363,0.300402,[ 10 133] ; [ 2 41],[  9.22580645 133.77419355] ; [ 2.77419355 40.22580645],0
n1,1,0.592516,0.286432,[ 4 15] ; [3 7],[ 4.5862069 14.4137931] ; [2.4137931 7.5862069],0
s3,1,0.691254,0.157731,[56 86] ; [18 24],[57.10869565 84.89130435] ; [16.89130435 25.10869565],0
a1,1,0.7208,0.127728,[  5 139] ; [ 2 41],[  5.39037433 138.60962567] ; [ 1.60962567 41.39037433],0
s4,1,0.733999,0.115471,[ 20 121] ; [ 7 36],[ 20.69021739 120.30978261] ; [ 6.30978261 36.69021739],0
n3,1,0.775404,0.081404,[16  3] ; [8 2],[15.72413793  3.27586207] ; [8.27586207 1.72413793],0
p5,1,0.821571,0.050861,[ 15 129] ; [ 5 38],[ 15.40106952 128.59893048] ; [ 4.59893048 38.40106952],0
n2,1,0.832894,0.044518,[14  5] ; [7 3],[13.75862069  5.24137931] ; [7.24137931 2.75862069],0
n6,1,0.883632,0.021423,[118  26] ; [34  8],[117.67741935  26.32258065] ; [34.32258065  7.67741935],0
