Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,33.418402,[61 36] ; [ 82 194],[37.18766756 59.81233244] ; [105.81233244 170.18766756],1
p7,1,0.0,29.554618,[70 23] ; [115 155],[47.39669421 45.60330579] ; [137.60330579 132.39669421],1
s8,1,9.5e-05,15.224499,[54 43] ; [ 92 185],[37.86631016 59.13368984] ; [108.13368984 168.86631016],1
v1,1,0.001806,9.737303,[59 36] ; [117 152],[45.93406593 49.06593407] ; [130.06593407 138.93406593],0
p8,1,0.004012,8.278346,[51 46] ; [ 98 175],[39.06216216 57.93783784] ; [109.93783784 163.06216216],0
n5,1,0.004204,8.193688,[80 17] ; [184  90],[69.02425876 27.97574124] ; [194.97574124  79.02425876],0
s7,1,0.005529,7.697608,[51 43] ; [103 169],[39.55191257 54.44808743] ; [114.44808743 157.55191257],0
n4,1,0.016784,5.718856,[77 20] ; [184  93],[67.69251337 29.30748663] ; [193.30748663  83.69251337],0
s2,1,0.022172,5.232201,[57 39] ; [126 149],[47.35309973 48.64690027] ; [135.64690027 139.35309973],0
s5,1,0.029814,4.719957,[35 59] ; [ 68 199],[26.8199446 67.1800554] ; [ 76.1800554 190.8199446],0
n6,1,0.036766,4.361207,[85 11] ; [217  58],[78.14555256 17.85444744] ; [223.85444744  51.14555256],0
s6,1,0.036819,4.358782,[70 26] ; [166 106],[61.56521739 34.43478261] ; [174.43478261  97.56521739],0
d1,1,0.037421,4.331146,[59 38] ; [135 143],[50.18133333 46.81866667] ; [143.81866667 134.18133333],0
u1,1,0.039505,4.238997,[17 80] ; [ 27 251],[11.38133333 85.61866667] ; [ 32.61866667 245.38133333],0
d5,1,0.040713,4.187931,[80 16] ; [202  75],[72.57908847 23.42091153] ; [209.42091153  67.57908847],0
r2,1,0.044275,4.046025,[93  3] ; [246  26],[88.43478261  7.56521739] ; [250.56521739  21.43478261],0
u3,1,0.046801,3.952537,[21 11] ; [44 53],[16.12403101 15.87596899] ; [48.87596899 48.12403101],0
a4,1,0.047752,3.91871,[49 48] ; [108 169],[40.71925134 56.28074866] ; [116.28074866 160.71925134],0
p2,1,0.053644,3.723742,[85 12] ; [218  59],[78.5855615 18.4144385] ; [224.4144385  52.5855615],0
b5,1,0.058783,3.571391,[71 26] ; [174 104],[63.37333333 33.62666667] ; [181.62666667  96.37333333],0
u2,1,0.073921,3.193731,[21 11] ; [46 51],[16.62015504 15.37984496] ; [50.37984496 46.62015504],0
p1,1,0.098822,2.724446,[ 8 89] ; [ 11 266],[ 4.92780749 92.07219251] ; [ 14.07219251 262.92780749],0
d3,1,0.103357,2.652958,[71 24] ; [182  95],[64.61021505 30.38978495] ; [188.38978495  88.61021505],0
