Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,173.48183,[245  98] ; [ 74 272],[158.80551524 184.19448476] ; [160.19448476 185.80551524],1
s2,1,0.0,141.795122,[258  86] ; [102 242],[180. 164.] ; [180. 164.],1
s3,1,0.0,103.30793,[257  85] ; [125 217],[191. 151.] ; [191. 151.],1
s6,1,0.0,85.111389,[291  49] ; [180 160],[235.5 104.5] ; [235.5 104.5],1
s5,1,0.0,39.452079,[153 176] ; [ 78 257],[114.4563253 214.5436747] ; [116.5436747 218.4563253],1
a3,1,0.0,32.461998,[289  54] ; [227 120],[256.50434783  86.49565217] ; [259.49565217  87.50434783],1
p6,1,0.0,25.591371,[158 181] ; [ 94 244],[126.18611521 212.81388479] ; [125.81388479 212.18611521],1
n4,1,0.0,25.386077,[294  49] ; [242 105],[266.44637681  76.55362319] ; [269.55362319  77.44637681],1
u1,1,1e-06,24.897006,[ 99 246] ; [ 46 301],[ 72.29046243 272.70953757] ; [ 72.70953757 274.29046243],1
p4,1,1e-05,19.505399,[239 105] ; [182 161],[210.80640466 133.19359534] ; [210.19359534 132.80640466],1
p3,1,1.6e-05,18.585226,[202 142] ; [145 198],[173.75254731 170.24745269] ; [173.24745269 169.75254731],1
p5,1,4.5e-05,16.63177,[ 54 287] ; [ 21 323],[ 37.33576642 303.66423358] ; [ 37.66423358 306.33576642],1
p9,1,0.000126,14.703753,[307  34] ; [271  70],[289.  52.] ; [289.  52.],1
v3,1,0.000134,14.579005,[158 174] ; [109 221],[133.90332326 198.09667674] ; [133.09667674 196.90332326],1
n5,1,0.000162,14.230045,[279  64] ; [237 107],[257.62445415  85.37554585] ; [258.37554585  85.62445415],1
d2,1,0.000676,11.55411,[209 136] ; [164 180],[186.77068215 158.22931785] ; [186.22931785 157.77068215],1
u4,1,0.001353,10.268815,[ 15 330] ; [  2 345],[  8.47543353 336.52456647] ; [  8.52456647 338.47543353],0
n6,1,0.001715,9.831914,[305  38] ; [277  68],[290.15406977  52.84593023] ; [291.84593023  53.15406977],0
p10,1,0.002148,9.418707,[295  46] ; [265  77],[279.59004392  61.40995608] ; [280.40995608  61.59004392],0
a2,1,0.002271,9.316116,[110 235] ; [ 75 272],[ 92.23265896 252.76734104] ; [ 92.76734104 254.23265896],0
p7,1,0.003784,8.384538,[232 100] ; [200 138],[214.06567164 117.93432836] ; [217.93432836 120.06567164],0
s4,1,0.005409,7.737235,[ 73 270] ; [ 45 295],[ 59.25915081 283.74084919] ; [ 58.74084919 281.25915081],0
a4,1,0.005498,7.707975,[189 155] ; [154 193],[170.75542692 173.24457308] ; [172.24457308 174.75542692],0
p12,1,0.007947,7.045278,[ 34 309] ; [ 16 328],[ 24.9636099 318.0363901] ; [ 25.0363901 318.9636099],0
n1,1,0.010419,6.561765,[39 40] ; [25 59],[31.01840491 47.98159509] ; [32.98159509 51.01840491],0
d1,1,0.011107,6.4481,[259  86] ; [230 117],[243.7933526 101.2066474] ; [245.2066474 101.7933526],0
a1,1,0.013156,6.148035,[ 24 321] ; [ 10 337],[ 16.95086705 328.04913295] ; [ 17.04913295 329.95086705],0
a8,1,0.013947,6.044847,[ 51 255] ; [ 32 288],[ 40.57188498 265.42811502] ; [ 42.42811502 277.57188498],0
r1,1,0.016592,5.738979,[295  49] ; [271  73],[283.  61.] ; [283.  61.],0
a5,1,0.020706,5.351397,[279  66] ; [255  92],[266.2283237  78.7716763] ; [267.7716763  79.2283237],0
v2,1,0.028798,4.779619,[210 126] ; [177 150],[196.12669683 139.87330317] ; [190.87330317 136.12669683],0
s1,1,0.029166,4.757812,[ 16 324] ; [  6 336],[ 10.96774194 329.03225806] ; [ 11.03225806 330.96774194],0
v1,1,0.032172,4.589323,[198 137] ; [172 166],[184.17533432 150.82466568] ; [185.82466568 152.17533432],0
a7,1,0.044967,4.01989,[245 100] ; [268  77],[256.5  88.5] ; [256.5  88.5],0
b2,1,0.074593,3.178949,[102 143] ; [ 60 121],[ 93.16901408 151.83098592] ; [ 68.83098592 112.16901408],0
b3,1,0.074593,3.178949,[102 143] ; [ 60 121],[ 93.16901408 151.83098592] ; [ 68.83098592 112.16901408],0
d3,1,0.084704,2.972257,[267  78] ; [248  98],[257.12735166  87.87264834] ; [257.87264834  88.12735166],0
r3,1,0.090725,2.86146,[334  10] ; [327  19],[329.54202899  14.45797101] ; [331.45797101  14.54202899],0
b5,1,0.105349,2.622642,[200 145] ; [222 125],[210.39017341 134.60982659] ; [211.60982659 135.39017341],0
d4,1,0.143445,2.140613,[314  31] ; [303  43],[308.05354559  36.94645441] ; [308.94645441  37.05354559],0
n2,1,0.172041,1.865066,[63 17] ; [59 26],[59.15151515 20.84848485] ; [62.84848485 22.15151515],0
r4,1,0.177394,1.819319,[321  24] ; [313  34],[316.08381503  28.91618497] ; [317.91618497  29.08381503],0
p8,1,0.217508,1.520738,[184 154] ; [169 171],[175.97935103 162.02064897] ; [177.02064897 162.97935103],0
