Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,68.795982,[39 35] ; [269  23],[62.27322404 11.72677596] ; [245.72677596  46.27322404],1
n6,1,0.0,49.663018,[47 26] ; [274  17],[64.37637363  8.62362637] ; [256.62362637  34.37637363],1
p4,1,0.000273,13.248663,[37 37] ; [210  81],[50.07671233 23.92328767] ; [196.92328767  94.07671233],1
p9,1,0.000301,13.062849,[56 16] ; [267  22],[64.42105263  7.57894737] ; [258.57894737  30.42105263],1
s4,1,0.000969,10.885783,[26 48] ; [ 51 239],[15.65384615 58.34615385] ; [ 61.34615385 228.65384615],1
p10,1,0.001096,10.658639,[53 20] ; [255  35],[61.93939394 11.06060606] ; [246.06060606  43.93939394],0
p2,1,0.00128,10.371673,[54 20] ; [256  35],[62.84931507 11.15068493] ; [247.15068493  43.84931507],0
v1,1,0.002251,9.332925,[31 41] ; [178 105],[42.38873239 29.61126761] ; [166.61126761 116.38873239],0
s8,1,0.002554,9.101563,[41 33] ; [213  77],[51.63736264 22.36263736] ; [202.36263736  87.63736264],0
r1,1,0.003193,8.693598,[54 20] ; [254  38],[62.27322404 11.72677596] ; [245.72677596  46.27322404],0
a5,1,0.003403,8.577939,[50 24] ; [242  50],[59.03825137 14.96174863] ; [232.96174863  59.03825137],0
v4,1,0.004668,8.003959,[67  7] ; [285   7],[71.16939891  2.83060109] ; [280.83060109  11.16939891],0
p11,1,0.005708,7.640181,[51 23] ; [243  49],[59.44262295 14.55737705] ; [234.55737705  57.44262295],0
s2,1,0.008932,6.836283,[45 29] ; [221  70],[53.92876712 20.07123288] ; [212.07123288  78.92876712],0
p8,1,0.00976,6.678217,[31 42] ; [169 116],[40.78212291 32.21787709] ; [159.21787709 125.78212291],0
p12,1,0.012299,6.26722,[ 2 72] ; [ 37 252],[ 7.95041322 66.04958678] ; [ 31.04958678 257.95041322],0
v3,1,0.013224,6.138947,[23 45] ; [143 140],[32.15954416 35.84045584] ; [133.84045584 149.15954416],0
s6,1,0.018252,5.571775,[55 19] ; [247  41],[61.73480663 12.26519337] ; [240.26519337  47.73480663],0
s3,1,0.025144,5.013952,[48 26] ; [224  65],[55.44903581 18.55096419] ; [216.55096419  72.44903581],0
b4,1,0.031952,4.601075,[51 23] ; [161 131],[42.86338798 31.13661202] ; [169.13661202 122.86338798],0
p5,1,0.035574,4.417395,[ 6 67] ; [ 53 235],[11.93074792 61.06925208] ; [ 47.06925208 240.93074792],0
a3,1,0.042665,4.108608,[57 17] ; [251  39],[62.61538462 11.38461538] ; [245.38461538  44.61538462],0
a4,1,0.050009,3.841149,[31 43] ; [159 132],[38.52054795 35.47945205] ; [151.47945205 139.52054795],0
p3,1,0.054922,3.684448,[36 38] ; [178 114],[43.26775956 30.73224044] ; [170.73224044 121.26775956],0
r4,1,0.0825,3.014945,[63 11] ; [268  24],[66.92349727  7.07650273] ; [264.07650273  27.92349727],0
n2,1,0.086261,2.942794,[13  8] ; [46 11],[15.88461538  5.11538462] ; [43.11538462 13.88461538],0
d1,1,0.09131,2.851125,[48 26] ; [218  74],[53.78142077 20.21857923] ; [212.21857923  79.78142077],0
n3,1,0.100793,2.692949,[16  4] ; [34 23],[12.98701299  7.01298701] ; [37.01298701 19.98701299],0
p7,1,0.110263,2.550444,[45 28] ; [199  80],[50.60227273 22.39772727] ; [193.39772727  85.60227273],0
a8,1,0.118218,2.440775,[ 7 59] ; [ 49 213],[11.26829268 54.73170732] ; [ 44.73170732 217.26829268],0
u3,1,0.156199,2.010639,[15  2] ; [29 12],[12.89655172  4.10344828] ; [31.10344828  9.89655172],0
r2,1,0.184992,1.757056,[67  5] ; [279  10],[69.00831025  2.99168975] ; [276.99168975  12.00831025],0
b1,1,0.210053,1.571059,[25 49] ; [122 170],[29.72131148 44.27868852] ; [117.27868852 174.72131148],0
u1,1,0.217918,1.518027,[16 58] ; [ 84 208],[20.21857923 53.78142077] ; [ 79.78142077 212.21857923],0
u2,1,0.253578,1.303481,[13  3] ; [27 14],[11.22807018  4.77192982] ; [28.77192982 12.22807018],0
n1,1,0.254589,1.297942,[ 8 13] ; [30 27],[10.23076923 10.76923077] ; [27.76923077 29.23076923],0
v2,1,0.273836,1.197431,[39 30] ; [182 104],[42.95492958 26.04507042] ; [178.04507042 107.95492958],0
a2,1,0.278468,1.174554,[19 55] ; [ 94 198],[22.84699454 51.15300546] ; [ 90.15300546 201.84699454],0
d3,1,0.317409,0.999592,[61 13] ; [225  67],[57.82513661 16.17486339] ; [228.17486339  63.82513661],0
a1,1,0.330073,0.948612,[ 3 71] ; [ 21 271],[ 4.85245902 69.14754098] ; [ 19.14754098 272.85245902],0
a7,1,0.352756,0.863519,[56 18] ; [205  87],[52.7704918 21.2295082] ; [208.2295082  83.7704918],0
d2,1,0.358966,0.841509,[40 34] ; [175 117],[43.46994536 30.53005464] ; [171.53005464 120.46994536],0
p6,1,0.391687,0.733699,[30 41] ; [138 150],[33.22562674 37.77437326] ; [134.77437326 153.22562674],0
b5,1,0.585734,0.297057,[41 33] ; [172 120],[43.06557377 30.93442623] ; [169.93442623 122.06557377],0
s1,1,0.643771,0.213844,[ 4 70] ; [ 12 276],[ 3.27071823 70.72928177] ; [ 12.72928177 275.27071823],0
b2,1,0.703596,0.144758,[21 29] ; [ 94 115],[22.2007722 27.7992278] ; [ 92.7992278 116.2007722],0
b3,1,0.703596,0.144758,[21 29] ; [ 94 115],[22.2007722 27.7992278] ; [ 92.7992278 116.2007722],0
r3,1,0.797972,0.065522,[71  3] ; [281  10],[71.36438356  2.63561644] ; [280.63561644  10.36438356],0
d5,1,0.835608,0.043062,[65  9] ; [259  33],[65.50819672  8.49180328] ; [258.49180328  33.50819672],0
