Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.017245,5.671237,[21 21] ; [24  7],[25.89041096 16.10958904] ; [19.10958904 11.89041096],0
p8,1,0.044841,4.024593,[19 24] ; [21 10],[23.24324324 19.75675676] ; [16.75675676 14.24324324],0
n1,1,0.048398,3.896104,[8 6] ; [2 9],[5.6 8.4] ; [4.4 6.6],0
p11,1,0.097333,2.748713,[27 16] ; [25  6],[30.21621622 12.78378378] ; [21.78378378  9.21621622],0
p4,1,0.105323,2.623031,[21 22] ; [21 10],[24.40540541 18.59459459] ; [17.59459459 13.40540541],0
u3,1,0.105414,2.621667,[14  2] ; [6 4],[12.30769231  3.69230769] ; [7.69230769 2.30769231],0
p7,1,0.116189,2.467949,[22 18] ; [22  8],[25.14285714 14.85714286] ; [18.85714286 11.14285714],0
u1,1,0.131355,2.276416,[ 8 35] ; [ 2 29],[ 5.81081081 37.18918919] ; [ 4.18918919 26.81081081],0
d3,1,0.138142,2.198535,[32 11] ; [18 13],[29.05405405 13.94594595] ; [20.94594595 10.05405405],0
b2,1,0.162305,1.952617,[ 7 14] ; [11  9],[ 9.2195122 11.7804878] ; [ 8.7804878 11.2195122],0
b3,1,0.162305,1.952617,[ 7 14] ; [11  9],[ 9.2195122 11.7804878] ; [ 8.7804878 11.2195122],0
s7,1,0.239747,1.382082,[25 15] ; [22  7],[27.24637681 12.75362319] ; [19.75362319  9.24637681],0
p5,1,0.292339,1.108819,[ 4 38] ; [ 1 30],[ 2.87671233 39.12328767] ; [ 2.12328767 28.87671233],0
d4,1,0.292757,1.106897,[35  8] ; [22  9],[33.12162162  9.87837838] ; [23.87837838  7.12162162],0
p2,1,0.314488,1.011733,[36  7] ; [23  8],[34.28378378  8.71621622] ; [24.71621622  6.28378378],0
d1,1,0.365689,0.818262,[24 19] ; [14 17],[22.08108108 20.91891892] ; [15.91891892 15.08108108],0
d5,1,0.389602,0.740185,[33 10] ; [21 10],[31.37837838 11.62162162] ; [22.62162162  8.37837838],0
p1,1,0.390631,0.736977,[ 7 35] ; [ 3 28],[ 5.75342466 36.24657534] ; [ 4.24657534 26.75342466],0
p12,1,0.46729,0.528376,[ 3 39] ; [ 1 30],[ 2.30136986 39.69863014] ; [ 1.69863014 29.30136986],0
v1,1,0.47521,0.509835,[19 22] ; [17 14],[20.5 20.5] ; [15.5 15.5],0
u2,1,0.48384,0.490196,[11  4] ; [6 4],[10.2  4.8] ; [6.8 3.2],0
n3,1,0.484118,0.489574,[10  4] ; [7 5],[9.15384615 4.84615385] ; [7.84615385 4.15384615],0
b1,1,0.491821,0.472541,[16 27] ; [14 17],[17.43243243 25.56756757] ; [12.56756757 18.43243243],0
v2,1,0.526691,0.400772,[18 20] ; [16 13],[19.28358209 18.71641791] ; [14.71641791 14.28358209],0
a4,1,0.595749,0.281455,[15 28] ; [ 9 22],[13.94594595 29.05405405] ; [10.05405405 20.94594595],0
