Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001669,9.881925,[59 36] ; [83 18],[68.82653061 26.17346939] ; [73.17346939 27.82653061],0
p12,1,0.003002,8.806156,[ 6 89] ; [21 79],[13.15384615 81.84615385] ; [13.84615385 86.15384615],0
s7,1,0.005278,7.781762,[50 40] ; [72 24],[59.03225806 30.96774194] ; [62.96774194 33.03225806],0
p5,1,0.005668,7.652924,[12 83] ; [29 72],[19.87244898 75.12755102] ; [21.12755102 79.87244898],0
p8,1,0.008831,6.856681,[62 33] ; [81 18],[70.0257732 24.9742268] ; [72.9742268 26.0257732],0
n4,1,0.019274,5.476497,[78 17] ; [94  7],[83.36734694 11.63265306] ; [88.63265306 12.36734694],0
s4,1,0.021557,5.281182,[22 72] ; [11 89],[15.98969072 78.01030928] ; [17.01030928 82.98969072],0
a1,1,0.035648,4.413869,[ 3 92] ; [11 90],[ 6.78571429 88.21428571] ; [ 7.21428571 93.78571429],0
n5,1,0.065748,3.386101,[76 18] ; [91 10],[80.5025641 13.4974359] ; [86.4974359 14.5025641],0
p9,1,0.077633,3.113779,[85 10] ; [96  4],[88.17948718  6.82051282] ; [92.82051282  7.17948718],0
s8,1,0.095019,2.787212,[54 40] ; [69 31],[59.59793814 34.40206186] ; [63.40206186 36.59793814],0
p7,1,0.113182,2.509212,[79 16] ; [89  9],[82.69430052 12.30569948] ; [85.30569948 12.69430052],0
u4,1,0.113385,2.506395,[ 1 94] ; [ 5 96],[ 2.90816327 92.09183673] ; [ 3.09183673 97.90816327],0
p1,1,0.122258,2.388158,[ 9 86] ; [17 83],[12.66666667 82.33333333] ; [13.33333333 86.66666667],0
p3,1,0.141341,2.163293,[59 36] ; [72 28],[63.82051282 31.17948718] ; [67.17948718 32.82051282],0
p2,1,0.192311,1.699824,[82 13] ; [93  8],[84.82142857 10.17857143] ; [90.17857143 10.82142857],0
n6,1,0.192695,1.696894,[83 12] ; [92  7],[85.69587629  9.30412371] ; [89.30412371  9.69587629],0
n3,1,0.233297,1.420648,[12  4] ; [7 6],[10.48275862  5.51724138] ; [8.51724138 4.48275862],0
s3,1,0.263564,1.249939,[51 44] ; [61 38],[54.84536082 40.15463918] ; [57.15463918 41.84536082],0
s1,1,0.289707,1.120983,[ 2 92] ; [ 5 96],[ 3.37435897 90.62564103] ; [ 3.62564103 97.37435897],0
r4,1,0.30019,1.073352,[88  7] ; [97  4],[89.66836735  5.33163265] ; [95.33163265  5.66836735],0
s6,1,0.370999,0.800314,[75 18] ; [73 24],[72.44210526 20.55789474] ; [75.55789474 21.44210526],0
n2,1,0.399747,0.709086,[14  3] ; [9 4],[13.03333333  3.96666667] ; [9.96666667 3.03333333],0
a3,1,0.406332,0.689508,[69 26] ; [77 22],[71.49484536 23.50515464] ; [74.50515464 24.49484536],0
a4,1,0.422924,0.642177,[51 43] ; [49 52],[48.20512821 45.79487179] ; [51.79487179 49.20512821],0
s5,1,0.423082,0.641739,[48 44] ; [44 51],[45.26203209 46.73796791] ; [46.73796791 48.26203209],0
d1,1,0.45076,0.568739,[62 33] ; [71 30],[64.46428571 30.53571429] ; [68.53571429 32.46428571],0
r1,1,0.520981,0.411951,[83 12] ; [85 16],[81.42857143 13.57142857] ; [86.57142857 14.42857143],0
a7,1,0.525043,0.403975,[74 21] ; [74 26],[72.1025641 22.8974359] ; [75.8974359 24.1025641],0
p10,1,0.526741,0.400675,[84 10] ; [92  8],[85.27835052  8.72164948] ; [90.72164948  9.27835052],0
n1,1,0.547403,0.361991,[11  6] ; [7 6],[10.2  6.8] ; [7.8 5.2],0
a8,1,0.585368,0.297636,[15 70] ; [13 76],[13.67816092 71.32183908] ; [14.32183908 74.67816092],0
d4,1,0.594375,0.283563,[84 11] ; [85 14],[82.75773196 12.24226804] ; [86.24226804 12.75773196],0
a6,1,0.610469,0.259492,[61 34] ; [67 32],[62.68041237 32.31958763] ; [65.31958763 33.68041237],0
v4,1,0.640072,0.218648,[91  4] ; [98  3],[91.60714286  3.39285714] ; [97.39285714  3.60714286],0
r2,1,0.649701,0.206277,[91  4] ; [97  3],[91.58974359  3.41025641] ; [96.41025641  3.58974359],0
p11,1,0.702688,0.145691,[79 16] ; [86 15],[79.9744898 15.0255102] ; [85.0255102 15.9744898],0
d3,1,0.711882,0.136404,[71 24] ; [77 23],[72.1025641 22.8974359] ; [75.8974359 24.1025641],0
p4,1,0.724308,0.124402,[78 17] ; [84 16],[78.92307692 16.07692308] ; [83.07692308 16.92307692],0
b5,1,0.743876,0.106749,[59 36] ; [65 36],[60.10204082 34.89795918] ; [63.89795918 37.10204082],0
d5,1,0.745327,0.1055,[82 13] ; [87 12],[82.75773196 12.24226804] ; [86.24226804 12.75773196],0
u2,1,0.749465,0.101981,[14 12] ; [14 10],[14.56 11.44] ; [13.44 10.56],0
b4,1,0.754646,0.097668,[61 34] ; [67 34],[62.04081633 32.95918367] ; [65.95918367 35.04081633],0
b3,1,0.825974,0.048342,[32 38] ; [30 33],[32.63157895 37.36842105] ; [29.36842105 33.63157895],0
b2,1,0.825974,0.048342,[32 38] ; [30 33],[32.63157895 37.36842105] ; [29.36842105 33.63157895],0
u3,1,0.831871,0.045072,[17  9] ; [15  9],[16.64  9.36] ; [15.36  8.64],0
d2,1,0.848171,0.036654,[50 45] ; [54 46],[50.66666667 44.33333333] ; [53.33333333 46.66666667],0
s2,1,0.860667,0.030809,[57 37] ; [60 41],[56.4 37.6] ; [60.6 40.4],0
u1,1,0.934235,0.006809,[24 71] ; [25 76],[23.75 71.25] ; [25.25 75.75],0
r3,1,0.939264,0.005806,[92  3] ; [98  3],[92.09183673  2.90816327] ; [97.90816327  3.09183673],0
b1,1,0.947051,0.00441,[40 55] ; [43 58],[40.22959184 54.77040816] ; [42.77040816 58.22959184],0
a2,1,0.963951,0.002043,[27 68] ; [29 72],[27.14285714 67.85714286] ; [28.85714286 72.14285714],0
a5,1,0.964249,0.002009,[75 20] ; [80 21],[75.12755102 19.87244898] ; [79.87244898 21.12755102],0
