Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,171.458938,[ 71 266] ; [247 101],[156.44671533 180.55328467] ; [161.55328467 186.44671533],1
s2,1,0.0,142.373838,[ 96 236] ; [261  89],[173.7888563 158.2111437] ; [183.2111437 166.7888563],1
s3,1,0.0,101.807724,[126 205] ; [265  82],[190.88643068 140.11356932] ; [200.11356932 146.88643068],1
s6,1,0.0,89.8424,[173 157] ; [299  49],[229.73451327 100.26548673] ; [242.26548673 105.73451327],1
a3,1,0.0,36.738939,[212 125] ; [291  58],[247.10058309  89.89941691] ; [255.89941691  93.10058309],1
s5,1,0.0,36.495865,[ 76 249] ; [155 184],[113.06475904 211.93524096] ; [117.93524096 221.06475904],1
p6,1,0.0,27.700948,[ 89 242] ; [161 186],[122.05014749 208.94985251] ; [127.94985251 219.05014749],1
u1,1,1e-06,24.147929,[ 44 294] ; [ 99 252],[ 70.1509434 267.8490566] ; [ 72.8490566 278.1509434],1
n4,1,1e-06,24.018131,[238  99] ; [301  49],[264.40029112  72.59970888] ; [274.59970888  75.40029112],1
p5,1,3e-06,21.606379,[ 19 316] ; [ 59 288],[ 38.31378299 296.68621701] ; [ 39.68621701 307.31378299],1
n5,1,6e-06,20.489182,[228 106] ; [290  59],[253.31185944  80.68814056] ; [264.68814056  84.31185944],1
p4,1,1e-05,19.467423,[173 160] ; [239 110],[201.16715543 131.83284457] ; [210.83284457 138.16715543],1
p9,1,1.3e-05,18.973902,[260  73] ; [314  34],[280.6784141  52.3215859] ; [293.3215859  54.6784141],1
p3,1,3e-05,17.39491,[139 197] ; [200 149],[166.28321168 169.71678832] ; [172.71678832 176.28321168],1
d2,1,4.4e-05,16.680141,[143 193] ; [203 146],[169.71678832 166.28321168] ; [176.28321168 172.71678832],1
v3,1,0.000446,12.327522,[111 210] ; [162 175],[133.18085106 187.81914894] ; [139.81914894 197.18085106],1
p7,1,0.000493,12.140253,[193 135] ; [243  96],[214.4047976 113.5952024] ; [221.5952024 117.4047976],1
p10,1,0.000527,12.018345,[255  78] ; [303  46],[272.45454545  60.54545455] ; [285.54545455  63.45454545],1
n6,1,0.000643,11.647516,[270  66] ; [312  36],[285.89473684  50.10526316] ; [296.10526316  51.89473684],1
a2,1,0.000645,11.641343,[ 70 268] ; [113 238],[ 89.77358491 248.22641509] ; [ 93.22641509 257.77358491],1
a5,1,0.001218,10.462237,[240  98] ; [286  65],[258.03773585  79.96226415] ; [267.96226415  83.03773585],0
a4,1,0.002517,9.128402,[137 199] ; [183 167],[156.73469388 179.26530612] ; [163.26530612 186.73469388],0
u4,1,0.00308,8.759321,[  2 336] ; [ 14 337],[  7.8490566 330.1509434] ; [  8.1509434 342.8490566],0
d1,1,0.006071,7.528959,[193 145] ; [236 115],[210.45283019 127.54716981] ; [218.54716981 132.45283019],0
p12,1,0.013601,6.089207,[ 19 316] ; [ 38 311],[ 27.91666667 307.08333333] ; [ 29.08333333 319.91666667],0
d3,1,0.01709,5.687154,[229 109] ; [265  84],[243.04512373  94.95487627] ; [250.95487627  98.04512373],0
a8,1,0.017968,5.599275,[ 35 275] ; [ 56 255],[ 45.42673108 264.57326892] ; [ 45.57326892 265.42673108],0
p8,1,0.025307,5.002749,[164 168] ; [200 145],[178.50516987 153.49483013] ; [185.49483013 159.50516987],0
v1,1,0.026197,4.942959,[169 160] ; [206 138],[183.32095097 145.67904903] ; [191.67904903 152.32095097],0
b2,1,0.027495,4.859468,[ 59 122] ; [104 137],[ 69.91232227 111.08767773] ; [ 93.08767773 147.91232227],0
b3,1,0.027495,4.859468,[ 59 122] ; [104 137],[ 69.91232227 111.08767773] ; [ 93.08767773 147.91232227],0
n1,1,0.032692,4.561825,[24 53] ; [33 35],[30.26896552 46.73103448] ; [26.73103448 41.26896552],0
v2,1,0.048974,3.876234,[175 142] ; [214 127],[187.40577508 129.59422492] ; [201.59422492 139.40577508],0
s4,1,0.050989,3.80862,[ 45 285] ; [ 67 282],[ 54.43298969 275.56701031] ; [ 57.56701031 291.43298969],0
a1,1,0.067576,3.340951,[  9 329] ; [ 19 332],[ 13.73584906 324.26415094] ; [ 14.26415094 336.73584906],0
d4,1,0.07846,3.09651,[276  61] ; [302  46],[284.35912409  52.64087591] ; [293.64087591  54.35912409],0
p2,1,0.089096,2.890633,[272  63] ; [301  49],[280.22627737  54.77372263] ; [292.77372263  57.22627737],0
u2,1,0.099711,2.710162,[66 58] ; [39 20],[71.14754098 52.85245902] ; [33.85245902 25.14754098],0
p1,1,0.105615,2.618635,[ 23 313] ; [ 36 313],[ 28.94014599 307.05985401] ; [ 30.05985401 318.94014599],0
b4,1,0.109044,2.568028,[210 128] ; [197 154],[199.66037736 138.33962264] ; [207.33962264 143.66037736],0
d5,1,0.113431,2.505761,[271  67] ; [295  53],[278.87463557  59.12536443] ; [287.12536443  60.87463557],0
b1,1,0.113585,2.503619,[117 221] ; [142 209],[127.05660377 210.94339623] ; [131.94339623 219.05660377],0
s1,1,0.124059,2.365318,[  8 322] ; [ 16 331],[ 11.69867061 318.30132939] ; [ 12.30132939 334.69867061],0
a6,1,0.127781,2.319261,[249  89] ; [238 110],[239.95043732  98.04956268] ; [247.04956268 100.95043732],0
u3,1,0.138173,2.198192,[75 49] ; [43 17],[79.52173913 44.47826087] ; [38.47826087 21.52173913],0
n2,1,0.147038,2.102711,[55 23] ; [55 13],[58.76712329 19.23287671] ; [51.23287671 16.76712329],0
n3,1,0.163785,1.938931,[60 17] ; [46 22],[56.28965517 20.71034483] ; [49.71034483 18.28965517],0
a7,1,0.287876,1.12953,[256  80] ; [255  96],[249.92139738  86.07860262] ; [261.07860262  89.92139738],0
b5,1,0.321863,0.981361,[208 130] ; [203 148],[201.62264151 136.37735849] ; [209.37735849 141.62264151],0
r3,1,0.46617,0.53104,[324  13] ; [340  10],[325.71761281  11.28238719] ; [338.28238719  11.71761281],0
p11,1,0.544824,0.366672,[273  65] ; [277  74],[269.81132075  68.18867925] ; [280.18867925  70.81132075],0
r4,1,0.600685,0.273964,[326  12] ; [341  10],[327.20754717  10.79245283] ; [339.79245283  11.20754717],0
r2,1,0.934007,0.006857,[328   7] ; [343   7],[328.15328467   6.84671533] ; [342.84671533   7.15328467],0
