Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,23.952789,[39  8] ; [58 81],[24.51075269 22.48924731] ; [72.48924731 66.51075269],1
a1,1,0.249866,1.324051,[ 2 45] ; [  2 137],[ 1.01075269 45.98924731] ; [  2.98924731 136.01075269],0
r1,1,0.251755,1.313539,[34 12] ; [90 49],[30.83243243 15.16756757] ; [93.16756757 45.83243243],0
u2,1,0.253778,1.302383,[ 8 13] ; [29 26],[10.22368421 10.77631579] ; [26.77631579 28.22368421],0
b3,1,0.255414,1.293447,[ 8 15] ; [15 51],[ 5.94382022 17.05617978] ; [17.05617978 48.94382022],0
b2,1,0.255414,1.293447,[ 8 15] ; [15 51],[ 5.94382022 17.05617978] ; [17.05617978 48.94382022],0
a2,1,0.262034,1.25798,[ 8 39] ; [ 15 124],[ 5.81182796 41.18817204] ; [ 17.18817204 121.81182796],0
p1,1,0.265942,1.237557,[ 3 43] ; [  4 134],[ 1.75 44.25] ; [  5.25 132.75],0
p5,1,0.270434,1.214545,[ 3 43] ; [  4 133],[ 1.75956284 44.24043716] ; [  5.24043716 131.75956284],0
v2,1,0.282033,1.157266,[23 22] ; [54 75],[19.9137931 25.0862069] ; [57.0862069 71.9137931],0
d5,1,0.333342,0.935871,[35 12] ; [93 46],[32.34408602 14.65591398] ; [95.65591398 43.34408602],0
u1,1,0.349645,0.874745,[ 5 42] ; [  9 130],[ 3.53763441 43.46236559] ; [ 10.46236559 128.53763441],0
a5,1,0.355204,0.85478,[29 18] ; [75 64],[26.27956989 20.72043011] ; [77.72043011 61.27956989],0
n1,1,0.356581,0.849897,[ 5 12] ; [10 43],[ 3.64285714 13.35714286] ; [11.35714286 41.64285714],0
u4,1,0.418391,0.654829,[ 1 46] ; [  1 138],[ 0.50537634 46.49462366] ; [  1.49462366 137.50537634],0
p3,1,0.42419,0.638677,[15 32] ; [ 36 103],[12.88709677 34.11290323] ; [ 38.11290323 100.88709677],0
a7,1,0.428925,0.625733,[35 12] ; [95 44],[32.84946237 14.15053763] ; [97.15053763 41.84946237],0
r4,1,0.466267,0.530809,[37 10] ; [102  37],[35.12365591 11.87634409] ; [103.87634409  35.12365591],0
v4,1,0.530731,0.392993,[41  4] ; [121  17],[39.83606557  5.16393443] ; [122.16393443  15.83606557],0
s1,1,0.622083,0.242951,[ 1 46] ; [  5 134],[ 1.51612903 45.48387097] ; [  4.48387097 134.51612903],0
d3,1,0.678576,0.171733,[31 16] ; [87 52],[29.8172043 17.1827957] ; [88.1827957 50.8172043],0
v1,1,0.697683,0.150893,[18 27] ; [50 86],[16.90607735 28.09392265] ; [51.09392265 84.90607735],0
v3,1,0.701053,0.147378,[13 32] ; [34 97],[12.01704545 32.98295455] ; [34.98295455 96.01704545],0
p2,1,0.711378,0.136905,[33 13] ; [95 43],[32. 14.] ; [96. 42.],0
n3,1,0.75778,0.095109,[10  6] ; [36 18],[10.51428571  5.48571429] ; [35.48571429 18.51428571],0
p7,1,0.758666,0.094392,[18 25] ; [61 76],[18.87222222 24.12777778] ; [60.12777778 76.87222222],0
a3,1,0.768213,0.086856,[26 20] ; [82 57],[26.85405405 19.14594595] ; [81.14594595 57.85405405],0
p8,1,0.789361,0.071364,[17 29] ; [48 90],[16.25 29.75] ; [48.75 89.25],0
b4,1,0.848249,0.036616,[28 19] ; [85 54],[28.55376344 18.44623656] ; [84.44623656 54.55376344],0
a6,1,0.848249,0.036616,[28 19] ; [85 54],[28.55376344 18.44623656] ; [84.44623656 54.55376344],0
p4,1,0.869547,0.026973,[18 29] ; [51 87],[17.52972973 29.47027027] ; [51.47027027 86.52972973],0
u3,1,0.934619,0.00673,[12  9] ; [32 23],[12.15789474  8.84210526] ; [31.84210526 23.15789474],0
n2,1,0.966857,0.001726,[11  6] ; [34 19],[10.92857143  6.07142857] ; [34.07142857 18.92857143],0
